226,227,226,223,219,211,203,193,182,170,158,145,134,122,112,102,91,80,69,59,50,43,38,34,31,27,23,18,14,11,9,8,8,9,10,10,11,12,12,12,12,11,10,9,8,7,6,5
227,231,230,228,224,217,208,198,187,176,164,151,139,128,117,106,96,86,77,69,63,58,54,51,47,43,40,36,32,29,27,26,24,23,22,21,20,19,18,17,16,15,14,13,11,10,9,9
229,233,233,232,228,221,213,203,192,180,168,155,143,132,121,110,101,92,85,79,74,69,65,61,57,53,49,45,41,38,36,33,31,29,27,26,24,22,21,19,18,17,15,14,13,12,11,10
231,236,236,235,232,226,218,208,197,186,174,161,149,137,126,116,107,98,91,85,80,75,71,67,63,58,54,50,47,43,40,37,34,32,30,28,26,24,22,20,19,18,16,15,14,13,12,11
233,238,238,238,235,229,222,212,201,189,177,164,152,140,129,119,110,102,95,89,83,78,74,69,64,60,56,52,48,44,41,38,35,33,31,29,27,25,23,21,20,18,17,16,15,14,13,12
233,239,240,240,238,232,224,215,204,192,180,167,155,143,132,122,112,104,97,91,85,80,76,71,66,61,57,53,49,46,42,39,37,34,32,30,28,26,24,22,21,19,18,17,16,14,13,12
235,240,242,242,240,234,226,217,206,194,182,169,157,145,134,124,115,106,99,93,87,82,77,72,67,63,58,54,51,47,44,41,38,36,34,32,30,28,26,24,23,21,20,18,17,16,15,14
235,241,243,244,241,236,228,219,208,196,184,171,159,147,136,126,116,108,101,94,89,84,79,74,69,65,61,57,53,50,47,44,41,39,37,35,33,32,30,28,27,25,24,23,21,20,19,18
236,242,244,245,243,238,230,221,210,198,186,173,161,149,137,127,118,109,102,96,91,86,81,76,72,67,64,60,57,54,51,49,46,44,42,41,39,37,35,34,32,31,29,28,26,25,23,22
236,243,245,247,245,239,232,223,212,200,188,175,163,151,139,129,119,111,104,98,93,88,83,79,75,71,68,65,62,59,57,54,52,50,48,46,44,43,41,40,38,37,35,34,33,31,30,28
237,244,247,248,246,241,234,225,214,202,190,177,164,152,141,130,121,113,106,100,95,91,86,82,79,75,72,69,66,63,61,60,58,57,56,56,55,55,54,54,53,53,53,54,55,57,60,65
238,245,248,250,248,243,236,226,215,203,191,178,166,154,142,132,123,115,108,103,98,94,90,86,83,80,78,75,73,71,70,69,70,71,74,76,78,80,81,82,83,84,86,87,88,90,92,95
238,246,249,251,249,245,238,228,217,205,193,180,168,155,144,134,125,117,111,105,101,98,95,93,90,89,87,85,84,84,84,85,86,87,89,91,94,98,103,108,113,119,127,135,144,154,165,174
239,247,250,253,251,246,239,230,219,207,195,182,169,157,146,135,126,119,113,108,105,103,101,99,98,97,96,96,95,95,95,95,96,98,101,106,111,119,127,136,146,157,168,180,195,210,224,237
240,248,252,254,253,248,241,232,221,209,197,184,171,159,147,137,129,122,117,113,111,109,108,107,107,106,105,105,105,107,108,111,113,116,121,126,134,144,154,165,176,189,202,218,235,255,275,299
241,250,253,256,255,250,243,234,223,211,199,186,173,161,149,139,131,125,121,118,117,117,118,118,118,117,117,117,118,120,122,126,131,137,144,151,160,169,179,190,202,216,232,251,272,293,316,339
242,251,254,257,256,252,245,236,225,214,201,188,175,162,151,142,134,129,126,126,127,128,130,131,131,131,131,132,134,137,141,147,153,160,168,176,186,196,207,219,233,248,266,285,306,327,349,369
243,252,256,259,259,255,248,239,228,216,204,190,177,165,154,145,138,135,134,135,138,141,144,145,145,145,144,145,148,154,160,169,178,187,196,205,216,227,240,255,272,291,311,332,354,374,396,415
245,254,258,261,261,257,251,242,231,219,207,193,180,168,157,148,143,141,142,146,151,156,160,161,161,161,162,164,169,176,184,193,202,212,222,234,246,259,274,290,310,331,354,378,403,424,446,461
247,256,260,264,264,260,254,245,234,222,210,196,183,171,160,153,150,151,155,162,169,174,177,179,179,179,181,185,192,200,211,222,235,248,260,273,287,301,318,337,359,385,412,442,471,503,534,572
249,259,264,268,267,264,258,249,238,227,214,201,187,175,166,161,160,164,172,180,189,196,200,203,205,207,212,218,229,241,254,268,283,297,313,331,350,369,392,420,449,484,522,561,598,629,658,669
251,261,266,270,270,267,261,253,242,230,218,204,191,180,171,167,167,173,182,192,202,210,215,219,223,227,234,241,252,267,283,302,323,343,363,382,403,425,452,484,520,560,601,643,685,719,754,770
252,263,268,273,273,270,264,256,246,235,222,209,196,184,177,175,178,189,204,218,232,243,249,253,256,259,264,271,283,299,319,342,368,391,414,440,467,496,530,566,607,649,696,743,788,828,867,897
