3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,6,6,6,7,7,7,8,8,9,10
3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,6,6,6,7,7,7,8,9,9,10,11,11,12,13,14,16,17
3,3,3,3,4,4,5,6,6,7,7,7,7,7,8,8,8,8,9,9,10,10,11,12,13,14,15,17,18,20,22,23
3,3,4,4,5,7,8,9,10,10,10,10,10,10,10,11,11,11,12,12,13,13,14,15,16,18,20,23,25,27,29,29
3,4,5,6,7,9,10,12,13,13,13,13,13,13,13,13,13,14,14,15,16,17,18,19,21,23,25,27,30,33,36,37
4,4,6,7,9,11,12,14,15,15,15,15,15,15,15,15,15,16,17,17,18,19,21,22,24,27,29,33,36,40,43,47
4,5,7,9,11,13,15,16,17,17,17,17,17,17,17,18,18,19,19,20,21,23,24,26,28,30,34,37,41,44,48,51
4,6,8,10,13,15,17,19,19,20,20,20,20,20,20,20,20,21,22,23,24,25,27,29,31,34,38,42,48,53,59,66
4,7,10,13,16,18,20,22,23,23,23,23,23,23,23,23,23,24,25,26,28,29,31,33,36,39,43,48,54,60,67,75
4,8,12,15,18,21,23,25,26,26,26,27,27,27,27,28,28,29,30,31,32,34,36,38,41,45,49,55,62,70,78,89
4,9,14,18,22,25,27,29,30,31,31,32,32,33,34,35,35,36,36,37,38,40,42,45,48,53,58,65,73,82,90,99
4,11,16,21,25,29,32,34,36,37,38,38,38,39,39,39,40,40,41,42,43,45,47,51,55,60,67,74,82,92,101,111
4,13,19,25,30,35,38,40,42,43,44,45,45,46,46,46,46,46,46,47,48,50,53,57,62,68,75,84,94,103,114,123
