1,6,10,15,19,23,28,32,38,43,48,54,59,64,68,73,76,79,81,83,85,86,88,89,90,91,92,93,94,95,96,96,97,97,98
2,8,13,18,22,27,32,37,42,48,54,59,64,69,73,77,81,84,87,90,93,95,96,98,99,101,102,103,104,105,106,106,107,108,108
3,9,14,20,25,30,36,41,47,53,58,63,68,73,77,81,85,88,91,93,96,98,100,101,103,105,106,107,109,110,111,112,113,114,115
4,10,17,23,29,35,41,47,52,58,63,68,73,78,83,87,91,95,99,102,106,109,111,114,116,119,120,122,124,125,127,128,130,131,132
5,12,18,24,30,37,43,49,55,61,66,72,77,82,87,92,97,101,105,109,112,115,118,121,124,126,128,131,133,135,136,138,139,141,142
6,12,19,25,32,38,44,51,57,63,69,75,80,86,91,96,101,106,110,114,118,122,126,129,131,134,136,139,141,143,145,147,149,151,153
6,13,19,26,33,39,46,52,59,65,71,77,83,89,94,99,104,109,114,119,123,128,132,135,139,142,145,148,151,153,156,158,160,162,165
7,13,20,27,34,41,47,54,61,67,74,80,86,91,97,102,108,113,118,124,129,133,138,142,145,149,152,156,159,162,164,167,170,172,174
7,14,21,28,35,42,49,56,63,69,76,82,88,94,100,105,111,117,123,128,134,139,143,148,152,157,161,165,169,172,176,179,182,185,188
7,14,21,29,36,43,50,57,64,71,78,84,90,97,103,109,115,121,128,134,141,148,155,162,170,177,185,193,202,211,220,230,239,248,257
8,15,22,29,37,44,51,59,66,73,80,87,94,100,107,113,120,127,134,143,152,161,170,179,189,198,207,217,227,238,250,262,274,287,298
8,15,23,30,38,45,53,60,68,76,83,90,97,104,111,118,125,134,142,152,162,172,183,194,204,215,227,238,250,262,274,286,298,310,321
8,16,23,31,39,46,54,62,70,78,85,93,101,108,116,125,133,142,152,163,173,184,195,206,217,228,239,251,262,274,287,300,314,328,344
8,16,24,32,40,47,56,64,72,80,89,97,105,114,122,131,140,150,160,170,180,191,203,214,226,238,250,262,274,287,300,315,330,347,364
9,17,24,32,41,49,57,66,74,83,92,101,109,118,127,136,146,156,166,177,188,200,212,225,238,251,263,275,288,302,316,331,347,363,378
9,17,25,34,42,51,59,68,77,85,94,103,113,122,132,142,152,163,175,186,198,211,224,237,250,264,277,291,305,320,334,350,365,380,395
10,18,26,35,43,52,61,70,79,89,98,108,118,128,138,149,160,171,183,195,207,220,234,248,263,279,294,309,323,338,352,368,383,398,413
10,18,27,36,45,54,64,73,83,92,102,113,123,135,147,159,171,183,195,207,220,233,246,261,277,292,308,324,340,355,371,387,403,420,437
10,19,28,38,48,58,67,77,87,97,107,118,130,142,154,167,179,192,205,219,233,248,263,279,296,312,329,346,362,377,394,410,428,447,467
11,20,30,40,51,62,73,84,95,106,116,127,138,149,162,174,187,201,214,229,244,260,277,294,312,329,348,366,384,402,421,440,460,480,500
11,21,32,44,56,69,82,95,108,120,132,143,155,167,179,191,204,218,231,246,261,277,293,311,328,347,365,384,403,423,444,465,486,507,525
13,23,35,47,60,74,87,101,115,128,141,153,166,178,191,205,219,234,250,265,281,298,315,333,351,369,387,405,425,445,467,489,512,536,558
14,24,37,50,64,78,93,108,123,137,151,164,177,189,203,218,235,253,271,290,307,324,340,356,373,390,409,431,454,479,504,529,554,579,605
