0,1,2,4,5,7,10,13,17,20,24,26,29,31,32,34,35,36,38,39,40,41,42,43,43,44,45,46,46,47,47,48,48
0,2,3,5,7,10,13,16,19,23,26,28,31,33,34,36,38,39,40,42,43,44,45,46,47,47,48,49,49,50,50,51,51
0,2,4,7,9,12,15,18,22,25,27,30,32,34,36,38,39,41,42,43,44,45,47,48,49,50,50,51,52,53,54,54,55
1,3,6,8,11,14,17,20,23,26,29,31,33,35,37,39,41,43,44,46,47,49,50,51,53,54,55,56,57,58,59,60,61
1,4,6,9,12,15,19,22,25,28,30,33,35,38,40,42,44,46,48,50,52,53,55,56,57,59,60,61,62,63,64,64,65
1,4,7,10,13,16,20,23,26,28,31,34,36,39,41,43,46,48,50,51,53,55,57,58,60,61,62,64,65,66,67,68,69
2,5,8,11,14,17,20,23,26,29,32,35,38,40,43,45,47,49,52,54,55,57,59,61,63,64,66,67,68,69,71,72,73
2,5,8,11,14,18,21,24,27,30,33,36,39,41,44,46,49,51,54,56,58,60,63,65,66,68,70,71,73,74,75,77,78
2,5,9,12,15,18,22,25,28,32,35,38,41,44,47,50,52,55,58,60,62,64,67,69,71,73,75,77,79,81,83,84,86
3,6,9,12,16,19,22,26,29,33,36,40,43,46,50,53,56,60,63,67,70,74,77,81,84,87,91,94,97,100,103,106,109
3,6,9,13,16,20,23,27,31,35,39,43,47,51,56,61,66,71,77,82,87,93,98,104,109,115,121,126,132,138,143,149,154
3,6,10,13,17,20,24,28,33,37,42,46,51,56,62,68,73,79,85,91,97,103,109,116,123,130,137,145,153,161,169,178,186
3,7,10,14,18,22,27,32,38,45,52,59,65,72,78,85,91,98,105,112,119,126,133,140,147,155,164,173,182,193,204,216,227
4,7,11,15,19,24,31,38,46,54,62,69,76,83,90,97,104,112,120,128,136,145,153,162,171,180,190,200,211,221,232,243,254
4,7,12,17,22,29,36,45,53,62,71,79,86,94,101,108,116,123,132,141,150,160,171,181,191,200,209,218,228,239,251,263,276
4,8,14,19,26,34,43,52,62,71,80,88,96,103,111,119,126,135,144,154,165,176,186,196,205,214,223,233,244,255,266,277,287
5,9,16,22,31,40,50,60,70,79,88,97,105,114,123,132,142,152,161,171,181,190,199,208,217,227,238,249,261,273,286,299,313
5,10,18,26,36,45,56,67,78,88,98,108,117,126,136,146,156,166,176,186,195,204,213,222,233,244,256,269,281,294,306,319,331
5,12,22,31,42,53,65,76,87,99,109,120,131,142,152,163,174,184,193,203,212,221,230,241,251,263,275,288,301,314,327,339,350
5,15,27,38,51,63,76,88,100,112,124,136,148,160,171,182,193,203,214,224,235,246,257,268,280,291,302,314,326,337,349,361,376
6,18,33,47,62,77,91,106,120,133,147,160,173,185,197,209,221,232,244,256,267,278,289,300,311,323,335,347,360,372,386,401,419
7,22,39,56,73,90,106,122,137,151,165,178,192,204,216,227,238,249,260,271,283,295,308,320,333,346,360,373,387,400,414,428,443
7,27,49,70,91,109,125,140,154,168,181,195,207,219,230,240,250,261,271,284,296,309,323,337,351,367,383,400,416,433,447,462,474
