0,0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,21,22,23,24,24,25,25,26,26,27,27,28,28,28,28,29,29,29,29,29,29,29,29,30,30,30,30,30,30
0,1,2,2,3,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26,26,27,27,28,28,28,29,29,29,29,30,30,30,31,31,31,31,32,32,32,32,32,32,32
0,1,2,3,4,5,7,8,9,10,11,13,14,15,16,17,19,20,21,22,23,24,25,25,26,27,27,28,28,29,29,29,30,30,30,31,31,31,31,32,32,32,32,32,32,33,33,33,33,33,33
0,1,2,4,5,6,7,9,10,11,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,29,30,31,31,32,32,33,33,33,34,34,34,35,35,35,35,35,35,35,36,36,36,36,36,36
0,1,3,4,5,7,8,9,11,12,14,15,16,17,19,20,21,22,23,24,25,27,28,29,30,31,31,32,33,33,34,34,34,35,35,35,36,36,36,36,37,37,37,37,37,37,38,38,38,38,38
0,2,3,4,6,7,9,10,11,13,14,16,17,18,20,21,22,23,24,25,27,28,29,30,31,32,32,33,34,34,35,35,35,36,36,36,37,37,37,37,38,38,38,38,38,39,39,39,39,39,39
1,2,3,5,6,8,9,10,12,13,15,16,18,19,20,22,23,24,25,26,28,29,30,31,32,33,34,34,35,35,36,36,36,37,37,37,37,38,38,38,38,39,39,39,39,39,40,40,40,40,40
1,2,4,5,6,8,9,11,12,14,15,17,18,20,21,22,24,25,26,27,29,30,31,32,33,34,35,35,36,36,37,37,37,38,38,39,39,39,39,40,40,40,40,41,41,41,41,41,41,41,41
1,2,4,5,7,8,10,11,13,14,16,17,19,20,22,23,24,25,27,28,29,31,32,33,34,35,36,36,37,37,38,38,39,39,39,40,40,40,41,41,41,41,42,42,42,42,43,43,43,43,43
1,2,4,6,7,9,10,12,13,15,16,18,19,21,22,24,25,26,27,29,30,32,33,34,35,36,37,38,38,39,39,40,40,41,41,41,42,42,42,42,43,43,43,44,44,44,44,44,45,45,45
1,3,4,6,7,9,11,12,14,15,17,18,20,21,23,24,25,27,28,29,31,33,34,36,37,38,39,40,40,41,42,42,43,43,43,44,44,44,45,45,45,46,46,46,47,47,47,47,47,48,48
1,3,5,6,8,9,11,13,14,16,17,19,21,22,23,25,26,27,29,30,32,34,36,38,40,41,43,44,45,47,50,54,59,64,70,75,80,85,91,98,106,116,127,138,150,162,173,185,197,209,223
1,3,5,6,8,10,11,13,15,16,18,20,21,23,24,25,27,28,29,31,33,36,39,43,48,54,61,68,76,83,90,96,103,110,118,125,132,140,147,155,165,176,188,202,215,229,245,262,285,307,340
2,3,5,7,8,10,12,13,15,17,18,20,22,23,25,26,27,29,30,32,35,39,44,51,58,66,74,82,91,99,106,114,122,129,137,144,152,161,170,180,190,202,214,228,241,256,274,296,323,352,394
2,4,5,7,9,10,12,14,15,17,19,20,22,24,25,26,28,29,31,34,38,43,49,57,66,74,83,92,100,109,117,125,134,143,151,160,168,177,187,197,208,220,234,249,265,284,305,328,357,386,425
2,4,6,7,9,11,12,14,16,18,19,21,22,24,26,27,28,30,32,36,41,47,56,65,75,85,94,103,111,120,128,136,145,153,162,171,180,189,199,210,222,236,251,269,289,311,336,363,395,428,467
2,4,6,8,9,11,13,15,16,18,20,21,23,24,26,27,29,31,34,38,44,53,63,73,84,95,104,113,122,129,137,145,154,162,171,181,190,201,211,224,237,252,270,290,313,337,366,396,430,465,505
2,4,6,8,10,12,13,15,17,18,20,22,23,25,26,28,29,32,35,41,49,59,71,84,96,107,117,125,133,141,149,158,166,175,185,194,203,213,224,237,251,269,289,310,335,362,393,427,466,505,549
3,5,7,8,10,12,14,16,17,19,21,23,24,26,27,29,30,33,37,44,53,65,78,92,105,116,127,137,146,155,164,172,181,190,199,208,217,227,238,251,266,285,306,331,359,391,426,464,506,548,593
3,5,7,9,11,13,15,16,18,20,22,23,25,27,28,30,32,35,41,49,61,75,90,104,118,130,140,150,160,169,179,188,197,206,215,224,233,244,257,272,290,311,335,361,392,427,466,508,553,600,648
3,6,8,10,12,14,16,18,19,21,23,25,27,28,30,32,34,38,45,55,68,84,101,117,133,147,159,170,180,190,201,211,222,233,244,253,264,276,289,304,322,344,369,399,434,474,519,569,622,676,730
4,6,8,10,12,15,17,19,20,22,24,26,28,30,31,33,36,41,49,61,77,95,113,131,148,163,176,188,201,214,226,239,251,261,271,280,290,301,314,330,350,372,399,433,473,519,572,629,692,757,830
4,6,9,11,13,16,18,20,22,24,25,27,29,31,33,34,37,43,52,67,87,110,133,157,178,196,211,226,239,252,264,274,283,290,298,306,317,331,349,369,393,421,454,491,532,579,631,685,745,807,879
