29,22,17,13,11,10,11,12,13,13,13,12,10,9,8,7,7,6,6,5,5,5,5,5,5,5,4,4,4,3,3,3,3
29,23,18,15,14,13,14,15,15,15,15,14,13,12,11,10,9,9,8,8,7,7,6,6,6,5,5,5,4,4,4,3,3
30,23,20,17,16,16,17,17,17,17,16,15,14,13,13,12,11,10,10,9,9,8,8,7,7,6,6,6,5,5,5,5,4
30,24,21,19,18,18,18,19,19,19,18,17,16,16,15,14,13,13,12,11,11,10,10,9,9,9,8,8,7,7,7,6,6
30,25,22,20,19,19,19,20,20,20,19,18,18,17,16,16,15,14,14,13,13,12,12,12,11,11,10,10,9,9,9,8,8
31,25,23,20,20,20,20,21,21,21,20,20,19,18,18,17,16,16,15,15,14,14,13,13,13,12,12,11,11,10,10,10,9
31,26,23,21,20,20,21,21,21,21,21,20,20,19,19,18,17,17,16,16,15,15,14,14,14,13,13,12,12,11,11,10,10
32,26,24,22,21,21,22,22,22,22,22,21,20,20,19,19,18,18,17,17,16,16,15,15,14,14,13,13,13,12,12,11,11
32,27,24,22,22,22,22,23,23,23,22,22,21,21,20,20,19,19,18,18,17,17,16,16,16,15,15,14,14,14,13,13,12
32,27,25,23,22,22,23,23,24,23,23,23,22,22,21,21,20,20,20,19,19,19,19,18,18,18,17,17,17,16,16,16,16
32,27,25,23,23,23,24,25,25,25,25,25,25,25,24,24,24,24,25,25,25,26,26,27,27,28,29,30,31,31,32,32,33
33,28,26,24,24,25,26,27,28,29,29,29,29,29,29,29,30,30,31,32,32,33,35,36,38,40,42,44,46,49,53,57,64
33,28,27,25,26,28,31,34,37,38,38,37,36,35,35,35,36,37,39,42,44,47,51,55,59,65,69,74,77,80,84,88,96
33,29,28,28,30,33,37,42,45,47,48,47,47,46,46,46,47,49,51,54,57,61,66,71,77,83,89,95,100,105,111,117,125
33,29,30,31,35,40,46,51,54,56,56,55,54,53,54,54,56,58,61,64,68,73,79,85,92,98,105,113,120,128,135,143,149
34,31,33,35,41,47,53,59,63,65,65,65,64,64,64,64,65,66,69,73,79,85,92,99,107,114,122,131,140,150,159,170,178
34,32,35,39,46,54,61,68,73,75,76,75,74,73,73,73,74,76,79,84,91,98,107,116,124,133,142,152,162,174,186,198,207
34,34,39,45,53,62,71,78,82,85,85,85,84,82,81,82,83,86,90,97,104,113,122,131,141,150,160,171,183,196,209,223,234
34,36,43,50,60,69,79,87,92,95,96,96,95,94,94,94,96,100,105,112,121,130,141,152,163,173,184,195,207,221,238,255,275
35,39,48,57,69,80,90,99,105,109,110,110,109,108,108,109,112,116,121,128,136,146,158,170,182,195,209,224,240,256,273,291,307
36,43,55,67,82,95,108,117,125,129,130,130,130,129,129,131,134,138,145,153,163,174,187,200,213,229,246,265,286,308,328,349,363
36,47,63,78,97,115,130,143,153,156,156,153,149,145,144,145,149,155,164,174,185,198,213,229,246,264,282,302,323,345,369,394,419
37,51,72,93,117,139,158,171,180,184,183,180,176,171,168,168,171,177,187,198,210,224,238,254,273,295,318,344,369,395,418,442,459
