4,15,26,37,49,62,74,86,98,108,118,128,139,150,162,176,190,205,221,237,252,266,278,289,297,305,313,320,327,333,339,345,351,356,361,366,370,374,378,382
5,16,28,40,53,66,79,92,104,116,128,141,156,171,186,202,216,230,244,258,271,283,294,305,314,322,330,337,344,350,356,362,368,373,378,383,388,393,397,401
6,18,30,42,56,69,82,95,108,122,135,150,166,183,199,215,230,244,257,270,282,294,305,315,324,334,342,351,358,366,373,379,386,392,398,403,409,414,419,423
8,20,33,46,59,73,86,100,114,128,143,159,176,193,209,225,241,255,269,283,297,310,323,336,348,359,370,380,390,400,409,418,428,437,445,453,461,469,476,483
9,22,34,47,61,75,89,103,118,133,149,165,182,199,215,231,247,263,278,293,308,323,338,353,367,381,394,407,419,431,443,455,467,478,489,500,510,519,529,538
10,22,35,49,63,77,91,106,121,136,152,168,185,202,219,235,252,268,284,299,315,331,346,361,376,391,406,420,435,449,463,476,489,501,513,525,536,548,560,572
11,23,36,50,64,78,93,108,123,138,154,171,188,205,222,239,256,273,290,306,323,339,355,371,387,403,418,433,448,463,478,492,506,519,532,544,556,567,579,590
11,24,37,51,65,80,94,109,125,140,157,174,191,208,226,243,260,277,295,312,329,345,362,379,396,412,428,444,459,473,488,503,517,531,546,560,573,586,599,612
12,25,38,52,66,81,96,111,127,142,159,176,194,211,229,246,264,281,298,316,333,351,368,386,403,420,437,454,471,488,504,521,538,554,570,586,601,616,632,647
12,25,39,53,67,82,97,112,128,145,162,179,196,214,232,249,267,285,303,321,339,358,376,394,413,431,449,468,486,504,522,539,557,574,591,608,624,642,659,679
13,26,40,54,68,83,98,114,130,147,164,182,199,217,235,254,272,290,308,326,344,363,381,401,420,441,461,482,503,524,545,567,588,610,632,654,677,699,721,745
13,27,41,55,69,84,100,115,132,149,166,184,202,220,239,257,276,295,314,334,354,374,395,417,439,461,484,508,533,558,584,610,637,664,692,720,749,780,811,843
14,27,41,56,70,85,101,117,133,151,168,187,206,225,244,265,286,307,329,351,373,396,420,446,475,507,543,579,617,653,689,723,756,787,817,849,885,922,962,1003
14,28,42,57,71,86,102,118,135,153,171,191,211,233,257,282,310,339,369,399,429,457,487,517,549,583,617,652,687,722,757,794,832,870,911,954,999,1048,1097,1151
15,29,43,57,72,88,103,120,138,156,177,199,222,248,277,307,340,376,412,447,482,516,547,578,609,638,669,700,732,766,803,842,885,931,979,1028,1077,1124,1171,1215
15,29,44,58,73,89,105,122,141,162,185,211,239,269,302,336,371,408,445,482,519,554,588,619,651,682,713,745,779,814,852,894,939,987,1037,1088,1137,1182,1227,1266
16,30,45,59,74,90,107,125,145,169,196,226,258,293,328,364,402,439,477,514,552,588,623,658,694,729,764,801,838,876,915,957,1000,1044,1091,1141,1190,1237,1286,1326
16,31,46,61,76,92,110,129,152,179,210,244,281,319,358,396,435,475,514,553,592,630,668,707,746,786,827,868,908,946,983,1021,1060,1104,1150,1202,1256,1312,1368,1424
17,32,47,62,78,94,114,136,161,192,227,265,304,346,388,430,471,512,552,592,631,669,708,747,787,829,871,914,957,1000,1042,1086,1131,1179,1228,1281,1335,1391,1447,1504
18,33,48,64,80,97,119,144,175,211,252,295,340,386,431,476,519,562,603,643,683,724,763,803,843,883,924,967,1013,1059,1106,1155,1205,1255,1312,1371,1430,1491,1553,1613
19,34,50,66,82,102,126,155,191,236,284,334,387,441,493,545,595,643,689,734,777,818,860,899,936,973,1012,1052,1098,1150,1206,1265,1328,1389,1455,1522,1590,1653,1719,1769
20,36,52,68,85,105,131,164,207,261,319,379,440,499,551,603,652,702,750,798,846,893,939,986,1031,1075,1118,1163,1211,1266,1328,1393,1460,1528,1594,1659,1722,1789,1855,1924
21,37,53,70,86,108,135,172,220,281,348,418,486,548,604,657,710,765,819,872,923,970,1016,1067,1122,1182,1242,1300,1355,1408,1461,1519,1586,1656,1727,1798,1865,1926,1985,2045
