5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
5,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
5,5,5,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4
6,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,10,11
6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,10,10,11,11,12,14,15,18,20,23
6,6,6,6,6,7,7,8,8,9,9,10,11,11,12,12,13,13,13,13,12,13,13,13,13,13,14,14,15,16,18,21,24,27,31,36
6,6,6,6,7,7,8,9,10,11,12,13,14,15,16,17,17,17,17,16,16,16,16,16,17,17,18,19,20,22,25,28,31,35,39,43
6,6,6,6,7,8,9,11,12,14,16,17,19,20,21,21,21,21,21,20,20,20,20,20,21,21,22,24,26,28,31,35,38,42,47,51
6,6,6,7,7,9,10,12,14,17,19,21,23,25,25,26,26,25,25,24,24,23,23,23,24,25,27,29,31,34,37,41,45,49,54,60
6,6,7,7,8,10,12,14,17,20,23,25,27,28,29,30,30,29,29,28,27,27,27,27,28,29,32,34,37,40,43,47,51,55,60,65
7,7,7,8,9,11,14,17,20,23,26,29,31,32,33,33,33,33,33,32,31,31,31,31,32,35,37,40,44,47,51,55,59,64,69,74
7,7,8,9,10,13,16,19,23,26,30,32,34,36,37,37,38,38,38,37,37,36,36,37,38,40,43,47,51,55,60,64,69,74,79,84
7,7,8,10,12,15,19,23,27,31,35,37,39,40,41,42,42,43,43,43,42,42,42,43,44,47,51,55,60,65,70,75,80,85,91,95
7,8,9,11,15,19,24,30,35,40,44,47,48,50,50,51,52,53,53,53,53,52,51,52,53,56,61,66,72,79,85,91,98,106,114,123
8,8,10,13,17,23,29,36,42,47,51,54,56,57,58,58,58,59,59,58,58,57,57,58,60,63,68,74,81,89,97,105,114,125,136,151
8,9,12,15,20,27,35,43,50,57,62,66,69,70,70,70,69,68,67,67,67,67,67,68,69,73,78,85,94,103,113,123,133,143,153,165
