1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,5,6,6,6,6,6,6,6,6,6,5,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,6,6,6,6,6,7,7,6,6,6,6,6,5,4,3,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,4,4,3,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1
6,6,7,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2
6,7,7,7,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2
7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2
7,7,8,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2
7,8,8,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3
8,8,9,9,9,9,10,10,10,10,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3
8,9,9,9,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3
9,9,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4
9,9,10,10,10,11,11,11,11,11,10,10,10,10,10,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5
9,10,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,11,10,10,10,10,10,10,10,11,11,12,12,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10
10,10,11,11,11,12,12,12,12,12,11,11,11,11,12,13,15,18,19,20,20,20,18,18,18,18,19,20,21,21,21,20,18,18,17,17,17,17,17,17,18,18,20,21,22,24,25,26
10,11,11,11,12,12,12,12,12,12,12,12,12,12,15,18,22,28,33,36,38,38,37,36,35,34,35,36,36,36,35,33,31,30,30,29,30,31,31,32,33,34,36,38,39,41,42,43
11,11,12,12,13,13,13,13,13,13,13,12,12,14,18,24,31,41,48,53,56,57,55,54,54,53,54,55,55,54,52,49,47,46,45,45,47,48,49,50,51,52,54,56,57,58,58,57
11,12,13,13,14,14,14,14,14,14,14,14,13,17,23,33,45,61,72,79,83,84,81,80,79,79,79,80,79,79,77,74,71,70,69,69,70,72,74,75,76,77,79,81,84,86,88,88
13,13,14,14,15,15,15,15,15,15,15,15,14,18,27,40,56,76,91,99,104,105,103,102,102,103,105,106,106,105,103,98,94,91,88,88,90,93,95,96,98,99,100,102,105,110,116,127
13,14,15,15,16,16,16,16,16,16,16,16,15,20,30,44,63,85,103,115,122,124,123,122,121,123,126,128,129,131,129,125,120,116,111,109,110,114,115,117,120,122,123,127,133,145,157,186
