21,50,82,114,147,180,213,245,276,307,335,362,386,408,425,441,456,472,490,510,532,555,577,596,613,628,642,655,667,679,690,699,707,714,720,726,731,736,740,745,749,753,756,760,764
24,55,87,119,152,185,218,251,282,313,342,369,394,417,437,455,474,493,514,536,559,581,602,621,637,651,663,675,686,696,705,714,722,730,737,743,749,754,759,763,767,771,774,777,780
26,57,90,123,156,190,223,256,288,319,349,377,402,425,447,468,489,510,533,556,579,601,620,638,653,667,680,691,702,712,722,731,740,749,757,764,771,777,782,787,791,796,799,803,807
28,60,94,127,161,196,229,263,295,326,356,384,411,437,461,485,508,531,555,577,600,621,641,659,677,692,706,719,731,742,753,762,771,779,787,795,802,809,816,822,828,833,838,843,848
30,62,96,130,165,199,233,267,299,330,360,389,417,444,470,495,519,543,566,589,612,633,654,673,691,708,723,738,752,765,777,788,799,809,819,828,836,845,853,860,866,872,878,883,888
30,64,98,133,168,203,237,271,303,335,365,394,422,449,475,501,526,551,575,599,623,645,665,685,703,720,737,753,769,785,800,814,826,838,849,859,869,878,887,895,903,911,918,925,932
31,65,100,134,170,205,239,273,306,338,368,397,425,453,480,507,533,558,583,607,631,654,676,698,718,738,757,775,792,809,824,840,854,868,882,894,906,918,929,940,950,960,970,979,988
32,66,101,136,172,207,242,276,309,341,371,401,429,457,484,511,538,564,589,614,638,661,684,706,727,747,766,785,803,820,838,855,871,887,902,916,930,943,956,969,981,992,1004,1015,1026
33,68,103,139,174,210,245,279,312,344,374,404,433,461,489,516,543,569,595,620,644,668,692,715,737,759,781,802,823,843,862,881,898,915,930,945,960,973,986,999,1011,1022,1033,1044,1054
33,68,104,140,176,212,247,281,314,346,377,407,436,465,493,520,548,574,601,627,653,679,704,728,752,776,798,820,841,861,881,900,918,935,952,968,984,998,1012,1025,1038,1051,1063,1076,1087
34,69,106,142,178,213,249,283,316,348,379,409,439,468,497,525,553,581,608,635,662,689,715,741,767,793,818,844,870,895,921,947,973,1000,1028,1055,1082,1108,1133,1155,1177,1198,1218,1238,1259
35,71,107,143,180,215,251,285,318,350,381,412,442,471,500,529,558,587,615,643,670,698,726,755,786,819,854,890,928,967,1007,1049,1095,1145,1198,1254,1309,1365,1421,1477,1537,1605,1678,1754,1835
36,72,108,145,181,217,252,287,320,353,384,415,445,475,504,534,564,593,623,652,682,713,746,782,822,867,914,964,1016,1072,1134,1203,1280,1367,1460,1555,1648,1739,1827,1908,1989,2070,2157,2242,2347
36,73,109,146,183,219,255,289,323,355,387,418,448,479,509,540,571,602,633,665,698,733,773,817,867,920,976,1036,1101,1173,1253,1342,1433,1528,1624,1720,1816,1915,2018,2119,2220,2323,2432,2536,2660
37,74,111,148,184,221,257,292,325,358,389,420,451,482,514,546,579,612,647,684,723,765,813,863,916,972,1032,1097,1169,1249,1337,1431,1528,1627,1731,1837,1947,2061,2178,2291,2403,2511,2620,2726,2842
38,75,112,149,186,223,259,294,328,360,392,423,455,487,520,554,590,627,666,707,750,797,848,902,960,1023,1091,1163,1242,1329,1422,1519,1622,1729,1841,1957,2078,2201,2325,2444,2561,2672,2784,2894,3012
38,76,113,151,188,225,261,296,330,363,395,427,459,493,528,565,605,646,690,735,783,832,887,944,1006,1074,1147,1225,1310,1402,1501,1607,1717,1831,1949,2069,2191,2314,2437,2562,2687,2816,2949,3086,3227
39,77,115,153,190,228,264,299,334,367,399,431,465,500,539,581,626,672,719,768,817,869,926,988,1055,1130,1208,1292,1381,1478,1580,1690,1807,1927,2050,2173,2296,2417,2544,2674,2814,2963,3127,3293,3478
40,79,117,155,193,231,267,303,337,370,403,437,472,511,554,600,649,700,751,803,856,912,972,1036,1108,1188,1274,1366,1466,1569,1679,1795,1913,2035,2158,2280,2404,2534,2666,2808,2957,3114,3274,3438,3602
42,81,120,158,197,235,271,307,342,376,409,444,483,526,575,629,685,741,798,853,909,970,1034,1104,1184,1271,1363,1463,1568,1678,1794,1913,2035,2162,2291,2419,2552,2689,2827,2972,3130,3300,3486,3679,3898
44,84,123,162,201,239,277,313,349,383,418,456,499,549,606,667,730,793,855,915,978,1045,1118,1199,1287,1381,1483,1592,1705,1824,1947,2068,2193,2325,2460,2604,2762,2928,3101,3282,3477,3683,3905,4135,4388
47,86,126,166,205,244,283,320,356,391,427,469,518,573,638,707,774,840,906,970,1037,1109,1187,1272,1363,1460,1566,1679,1796,1921,2053,2184,2328,2482,2650,2824,3019,3210,3401,3590,3788,3979,4193,4409,4661
48,89,130,170,210,249,288,326,363,398,437,483,537,599,672,747,818,887,955,1020,1089,1167,1254,1347,1449,1559,1674,1796,1926,2058,2199,2353,2515,2686,2881,3087,3293,3505,3715,3916,4112,4307,4509,4709,4936
