1,4,7,11,14,18,21,24,27,31,34,37,40,43,46,50,53,56,59,62,64,65,67,68,69,70,71,72,73,74,75,76,77,77,77,78,78,78,79,79,79
1,5,8,12,15,19,22,26,30,33,37,40,44,47,51,55,58,61,64,67,70,72,74,76,77,79,80,82,83,85,86,88,89,90,91,92,92,93,93,94,94
2,5,9,13,16,20,24,28,31,35,39,43,47,51,55,58,62,65,69,72,75,77,80,82,84,86,87,89,90,92,93,94,95,96,97,98,99,99,100,101,101
2,6,10,14,18,22,26,30,33,37,41,46,50,54,58,62,65,69,72,75,78,80,83,85,87,89,91,93,95,97,98,100,102,103,105,106,108,109,110,111,112
3,7,11,15,19,23,27,31,35,39,43,48,52,56,61,65,69,72,76,79,82,85,88,91,93,96,99,101,103,105,107,109,110,112,113,115,116,117,118,119,120
3,7,11,16,20,24,28,32,36,41,45,50,54,58,63,67,71,75,78,82,85,89,92,95,98,100,103,106,108,110,112,114,116,117,119,120,121,123,124,125,127
4,8,12,16,20,24,29,33,37,42,46,51,55,60,64,69,73,77,80,84,88,91,94,98,101,104,106,109,111,113,116,118,120,122,124,126,128,129,131,132,134
4,8,13,17,21,25,29,34,38,43,47,52,57,61,66,70,74,79,83,87,91,94,98,102,105,108,112,115,118,121,123,126,128,130,132,135,137,139,141,144,146
4,9,13,18,22,26,30,35,39,44,48,53,58,63,67,72,76,81,85,89,93,98,102,106,110,114,118,123,127,132,136,140,144,148,151,155,158,161,164,168,170
4,9,14,18,22,27,31,36,40,45,50,54,59,64,69,74,78,83,87,92,96,101,106,112,117,122,128,134,140,146,152,158,164,169,175,180,185,190,195,200,205
5,9,14,19,23,28,32,36,41,46,51,56,61,66,71,75,80,85,90,95,100,106,113,120,128,136,145,154,164,175,187,200,214,230,246,262,280,299,321,344,371
5,10,15,19,24,28,33,37,42,47,52,57,62,67,72,77,82,88,93,99,106,113,121,130,140,150,161,173,186,201,217,235,255,277,300,325,353,384,425,466,526
5,10,15,20,24,29,33,38,43,48,53,58,64,69,74,79,85,91,97,105,112,121,130,140,150,163,176,191,207,226,245,267,291,317,346,379,417,461,513,568,637
6,11,16,20,25,30,34,39,44,49,54,60,65,71,77,82,88,95,101,109,117,127,137,149,162,176,192,210,228,249,271,297,325,356,392,432,477,528,587,647,720
6,11,16,21,26,30,35,40,45,50,56,61,67,73,79,86,92,99,107,115,124,135,146,159,174,190,208,228,250,274,300,329,361,397,436,481,532,588,652,719,795
6,11,16,22,26,31,36,41,46,52,57,63,69,76,83,90,97,105,113,122,131,142,155,169,185,203,223,246,270,297,326,358,394,433,477,527,583,645,716,789,874
7,12,17,22,27,32,37,42,48,53,59,66,72,79,87,94,102,110,119,128,139,151,165,181,198,219,241,266,293,322,354,388,427,471,520,575,635,702,776,852,939
7,12,18,23,28,33,38,44,49,55,61,68,75,83,90,98,106,115,125,136,148,161,177,194,214,236,260,286,313,344,379,417,460,509,561,619,684,754,831,912,1003
8,13,18,24,29,34,39,45,51,57,64,72,80,88,96,104,113,123,133,144,157,172,188,207,228,251,276,304,334,367,404,445,491,543,601,665,738,818,914,1011,1135
8,14,19,25,30,35,41,46,52,59,67,75,84,93,102,112,122,133,145,158,172,188,207,227,250,274,302,331,363,400,443,489,544,604,670,742,823,908,1002,1099,1206
9,15,21,27,32,37,43,49,55,62,71,80,91,101,112,124,136,148,162,177,195,214,235,258,283,309,338,371,409,454,504,558,620,687,759,836,922,1013,1117,1224,1350
10,16,22,28,34,40,45,51,58,66,76,86,98,110,122,135,148,163,179,196,215,236,258,280,305,332,363,400,445,494,552,615,683,758,840,933,1037,1154,1286,1423,1583
11,18,24,30,36,42,47,54,62,71,83,95,109,122,135,148,161,176,192,211,232,254,276,300,326,354,388,430,479,537,604,676,755,843,937,1047,1173,1315,1468,1632,1799
