0,2,3,5,6,8,9,11,14,17,21,24,28,31,35,37,40,42,44,46,47,49,50,51,52,53,54,54,55,56,56,57,57,57
1,3,5,7,9,12,16,20,23,27,30,33,36,38,41,43,45,47,49,51,53,54,56,57,58,59,60,61,62,62,63,64,65,65
1,3,6,9,12,16,20,24,27,31,34,37,40,42,45,47,49,51,53,55,57,59,60,62,63,65,66,67,68,69,70,71,72,73
1,4,8,11,15,18,22,26,29,33,36,39,42,45,47,50,52,55,57,59,61,63,65,67,68,70,72,73,75,76,77,79,80,81
2,5,8,12,16,20,23,27,31,34,37,40,43,46,49,52,54,57,59,61,64,66,68,70,72,74,75,77,79,80,82,83,85,86
2,5,9,13,17,21,25,29,32,36,39,42,45,48,51,54,56,59,61,64,66,68,71,73,75,77,79,81,83,84,86,88,89,91
2,6,10,14,18,22,26,29,33,37,40,43,47,50,53,56,59,61,64,67,69,71,74,76,78,80,82,84,86,88,90,92,94,96
3,7,10,14,18,22,26,30,34,38,41,45,48,51,55,58,61,64,66,69,72,75,77,80,82,84,86,89,91,93,95,96,98,100
3,7,11,15,19,23,27,31,35,39,43,47,50,54,57,60,63,66,69,72,75,78,81,83,86,88,91,93,95,98,100,102,104,105
3,7,11,15,20,24,28,33,37,41,45,49,53,57,61,64,68,71,75,79,83,88,92,96,100,104,107,111,114,118,121,124,127,130
4,8,12,16,20,25,29,34,38,43,47,52,56,61,65,70,75,79,84,89,94,99,104,109,113,118,123,128,134,139,145,151,157,164
4,8,12,17,21,26,31,35,40,44,49,54,59,64,70,75,81,86,91,97,103,108,114,120,126,131,137,143,150,156,162,169,176,183
4,8,13,17,22,27,32,37,43,48,53,59,65,71,77,84,90,96,102,109,115,121,128,134,141,149,156,164,172,181,191,202,213,225
4,9,14,18,23,29,34,40,47,54,61,69,76,84,91,98,105,112,119,126,133,140,147,155,162,170,179,187,197,206,216,225,234,242
5,9,14,20,25,32,39,46,54,63,71,80,88,96,104,112,120,128,135,143,151,158,165,172,180,188,197,207,216,226,235,244,253,263
5,10,15,21,28,35,44,52,62,71,80,89,98,107,116,125,134,143,151,160,167,174,181,188,196,205,214,223,233,242,251,261,271,284
5,10,17,24,32,40,50,60,70,79,89,99,108,118,128,137,147,156,164,171,178,185,192,200,208,217,227,236,245,255,265,276,287,298
5,11,19,27,36,46,57,68,79,89,99,109,119,129,140,150,159,167,175,183,190,198,206,214,223,231,239,249,258,269,279,291,302,313
6,12,21,30,41,52,64,76,88,99,110,121,132,142,152,161,170,178,186,194,203,212,220,229,238,247,256,265,275,286,298,310,322,333
6,13,24,35,48,61,74,87,99,112,123,135,146,157,166,175,184,192,201,210,220,229,238,248,258,268,279,290,302,313,325,336,347,360
7,16,29,42,58,75,91,107,121,134,146,158,169,179,190,200,210,220,230,241,251,262,272,282,292,302,312,323,335,347,359,373,386,402
8,17,33,50,69,89,108,127,142,157,169,181,193,204,215,225,235,244,253,262,271,281,291,301,311,322,333,345,357,371,385,401,418,438
10,20,37,55,77,98,119,139,157,173,187,200,212,222,232,242,252,261,272,282,292,302,312,323,334,346,359,371,385,399,414,433,453,480
