0,0,1,2,2,3,3,5,6,8,9,11,12,13,14,14,15,15,16,16,17,17,18,18,18,18,19,19,19,19,19,19,20
0,1,2,2,3,4,6,7,9,10,12,13,14,15,16,17,18,19,19,20,20,21,21,22,22,22,22,23,23,23,23,23,23
0,1,2,4,5,6,8,9,11,12,14,15,16,17,18,19,20,21,22,22,23,23,24,25,25,25,26,26,27,27,27,27,28
0,2,3,5,6,8,9,11,12,14,15,17,18,19,20,21,22,23,24,25,26,27,28,28,29,30,30,31,31,32,32,33,33
0,2,4,5,7,9,10,12,14,15,17,18,20,21,22,23,25,26,27,28,29,30,31,32,32,33,34,35,36,36,37,37,38
1,2,4,6,8,9,11,13,15,16,18,19,21,22,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,40,41,42
1,3,4,6,8,10,12,13,15,17,19,20,22,23,25,26,28,29,31,32,33,35,36,37,38,39,40,41,42,43,43,44,45
1,3,5,7,8,10,12,14,16,18,20,21,23,25,26,28,30,31,32,34,35,36,38,39,40,41,42,44,45,46,47,48,49
1,3,5,7,9,11,13,15,17,19,20,22,24,26,28,30,32,33,35,37,38,40,42,43,45,46,48,49,51,52,53,54,56
1,3,5,7,9,11,13,15,17,19,21,23,25,28,30,32,34,37,39,41,44,46,49,52,54,57,60,63,66,68,71,74,77
2,4,6,8,10,12,14,16,18,20,22,25,27,30,33,36,38,41,44,47,50,54,57,60,63,66,69,73,76,80,83,87,91
2,4,6,8,10,12,14,17,19,22,25,28,31,35,40,44,49,54,58,63,68,73,78,85,93,102,112,124,136,148,160,172,183
2,4,6,9,11,13,16,19,22,25,29,33,38,42,47,53,58,64,71,77,84,92,101,110,120,131,142,155,168,183,199,216,235
2,4,7,9,12,15,18,22,26,30,34,39,43,48,53,59,65,71,78,86,94,104,114,125,137,149,162,175,189,205,224,243,267
2,5,8,11,14,18,22,26,31,36,40,45,50,55,60,66,72,78,86,94,104,114,125,137,150,163,176,191,207,224,246,267,296
2,5,9,13,17,21,26,31,36,41,46,51,56,61,67,73,79,86,94,103,113,124,135,148,161,174,189,205,222,241,262,283,306
3,6,10,15,20,25,30,35,41,46,51,56,62,67,73,79,86,94,102,112,123,134,147,160,173,188,203,220,239,259,279,301,321
3,7,12,17,23,29,34,40,45,51,57,62,68,74,80,86,93,101,110,120,132,144,157,170,184,200,217,235,255,277,300,324,349
3,8,14,20,27,33,40,46,52,57,63,69,75,81,87,94,101,109,119,129,141,153,167,181,197,214,232,252,274,298,324,351,380
4,9,17,24,31,39,46,52,59,65,72,78,84,90,96,103,111,119,129,140,152,165,179,195,213,233,254,276,301,326,353,381,412
4,12,21,29,38,46,54,61,68,75,82,89,96,103,109,116,124,132,141,152,165,179,193,210,230,252,277,303,332,360,391,422,457
4,13,24,35,45,55,64,72,79,86,93,100,107,114,121,127,134,142,151,161,174,188,204,223,245,268,295,324,355,388,424,460,501
4,17,30,43,55,66,76,85,93,101,108,115,121,127,133,140,147,155,165,176,188,202,219,239,264,293,327,363,401,436,475,513,557
