34,30,28,25,24,23,24,25,26,27,27,27,27,26,26,25,24,22,22,21,21,21,21,20,19,18,16,13,12,10,9,9,10,10,11,11,11,10,9,9,8,8,7,7,6,6,5
35,31,29,27,26,26,26,27,28,28,29,29,29,28,28,27,27,26,26,27,27,27,27,26,25,23,22,20,19,18,17,16,15,15,14,13,13,12,11,10,10,9,8,8,7,7,6
35,32,30,29,28,27,28,29,30,30,31,31,31,30,30,29,29,28,29,29,29,30,29,29,28,26,25,23,22,21,20,19,18,17,16,16,15,14,13,13,12,11,11,10,9,9,8
36,33,32,30,29,29,30,31,32,33,33,34,33,33,33,32,32,32,32,32,32,32,31,30,29,28,27,26,25,24,22,21,20,19,19,18,17,16,15,14,13,13,12,11,11,10,9
37,34,32,31,30,31,31,32,33,34,35,35,35,35,34,34,33,33,33,33,33,33,33,32,31,30,29,27,26,25,24,23,22,21,20,19,18,17,16,16,15,14,13,12,12,11,10
37,35,33,32,31,32,32,33,35,36,36,36,36,36,35,35,35,34,34,34,34,34,33,33,32,31,30,29,27,26,25,24,23,22,21,21,20,19,18,17,16,15,15,14,13,12,11
37,35,34,33,32,32,33,34,36,37,37,38,37,37,36,36,36,35,35,35,35,35,34,34,33,32,31,30,29,28,26,25,24,23,23,22,21,20,19,18,17,16,16,15,14,13,13
38,36,34,33,33,33,34,35,36,37,38,38,38,38,37,37,37,36,36,36,36,36,35,34,33,32,31,30,29,28,27,26,25,24,23,23,22,21,20,19,18,17,16,16,15,14,13
38,36,35,34,33,34,35,36,37,38,39,39,39,39,38,38,38,37,37,37,37,37,36,35,34,33,32,31,30,29,28,27,26,25,25,24,23,22,21,20,19,19,18,17,16,15,14
38,36,35,34,34,34,35,37,38,39,40,40,40,40,39,39,39,39,39,38,38,38,37,36,35,34,33,32,31,30,29,28,28,27,26,25,24,24,23,22,21,20,19,19,18,17,16
39,37,36,35,34,35,36,37,39,40,41,41,41,41,40,40,40,40,40,40,40,39,38,38,37,36,35,34,33,32,32,31,31,30,30,29,28,28,27,26,26,25,24,23,22,20,19
39,37,36,35,35,36,37,38,39,41,41,42,42,41,41,41,41,41,41,41,41,41,40,40,40,39,39,38,38,37,37,37,37,37,36,36,35,35,34,34,33,33,32,31,30,28,26
39,37,36,36,36,36,37,39,40,41,42,43,42,42,42,42,42,43,43,44,45,46,46,47,47,47,47,47,46,46,46,46,46,46,46,46,45,44,43,43,42,41,41,39,38,36,34
39,38,37,36,36,37,38,40,41,42,43,43,43,43,43,43,44,46,48,52,55,59,61,62,61,60,58,57,56,56,56,56,56,56,55,54,53,51,50,50,49,48,47,46,44,43,42
40,38,37,37,37,38,39,40,42,43,44,44,44,44,44,45,46,49,53,59,65,70,74,76,76,74,72,70,68,67,67,67,66,66,64,64,62,61,60,59,58,57,56,54,52,50,48
40,39,38,37,38,38,40,41,43,44,45,45,45,45,46,48,51,56,62,69,76,83,87,88,88,86,84,82,80,79,79,79,78,77,76,74,73,71,70,69,68,67,65,63,60,58,55
40,39,38,38,38,39,41,42,44,45,46,46,46,47,48,51,55,61,69,77,84,91,95,97,97,96,95,93,91,90,89,88,87,86,85,83,82,81,80,79,77,75,73,71,69,67,66
41,40,39,39,39,40,42,43,45,46,47,47,47,48,50,54,59,67,77,86,95,103,108,110,110,109,108,106,104,103,102,100,99,98,96,95,94,93,92,90,88,86,84,82,79,77,74
41,40,40,40,40,41,43,44,46,47,48,48,49,50,53,59,67,77,88,100,110,118,123,125,124,123,122,121,120,120,118,116,114,112,110,107,105,104,102,100,98,96,94,92,89,85,81
42,41,41,41,41,43,44,46,48,49,50,50,51,54,58,65,76,89,103,116,128,136,141,143,143,143,143,142,142,141,139,136,133,130,126,123,121,118,115,113,111,108,106,103,101,98,95
43,42,42,43,43,45,47,48,50,51,52,53,54,58,64,74,89,105,121,137,150,158,163,166,167,167,167,166,165,164,163,160,157,153,150,146,143,139,135,132,129,126,123,120,116,113,110
43,43,44,44,45,47,49,51,52,54,55,55,57,61,69,81,98,117,137,155,171,182,189,193,193,191,188,185,183,181,178,175,171,167,163,159,157,153,150,147,143,138,135,132,129,127,126
44,45,46,47,48,50,52,54,56,57,58,58,60,65,74,89,109,130,151,170,185,196,204,208,211,212,213,212,211,210,208,203,199,193,185,179,174,169,166,164,161,157,154,150,148,147,151
