0,0,1,2,2,3,4,5,6,7,8,10,11,12,13,14,15,15,16,16,17,17,18,18,19,19,19,20,20,20,21,21,21,21,21,22,22
0,1,1,2,3,4,5,6,7,9,10,11,12,14,15,15,16,17,17,18,19,19,20,20,21,21,21,22,22,22,22,22,22,22,23,23,23
0,1,2,3,4,5,6,7,8,10,11,12,13,15,16,17,18,18,19,20,20,21,21,22,22,22,23,23,24,24,24,25,25,25,25,26,26
0,1,2,3,4,5,7,8,9,10,12,13,14,16,17,18,19,20,21,21,22,23,24,24,25,26,26,27,27,27,28,28,29,29,29,30,30
0,1,3,4,5,6,7,9,10,11,13,14,16,17,18,19,20,21,22,23,24,25,26,26,27,28,29,29,30,31,31,32,33,33,34,35,35
0,2,3,4,5,7,8,10,11,12,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,30,31,32,33,34,34,35,36,36,37,38
1,2,3,4,6,7,9,10,12,13,14,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,37,38,39,40,41
1,2,3,5,6,8,9,11,12,14,15,16,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38,39,40,41,41,42,43
1,2,4,5,7,8,9,11,13,14,16,17,18,20,21,23,24,25,27,28,29,31,32,33,35,36,37,38,39,40,41,42,43,44,45,47,48
1,3,4,5,7,8,10,12,13,15,16,18,19,21,22,24,26,27,29,31,32,34,35,37,39,40,42,43,45,47,48,50,51,53,54,56,58
1,3,4,6,7,9,10,12,14,15,17,19,20,22,24,26,28,30,32,34,37,39,42,45,48,51,54,57,60,63,67,70,74,77,81,84,88
2,3,5,6,8,9,11,13,14,16,18,20,22,24,26,28,31,34,37,41,45,49,53,57,62,68,73,79,85,92,98,105,113,121,129,137,144
2,3,5,6,8,10,11,13,15,17,19,21,24,26,29,32,36,40,44,48,53,59,64,70,76,83,91,99,107,116,126,136,147,158,171,183,197
2,3,5,7,8,10,12,14,16,18,21,23,26,30,33,37,42,46,51,56,61,66,72,79,86,93,101,110,120,130,141,153,166,180,195,210,227
2,4,5,7,9,10,13,15,17,20,23,26,30,34,38,43,47,52,57,63,68,75,81,87,94,102,110,120,131,142,154,168,182,198,215,232,252
2,4,5,7,9,11,13,16,19,22,26,30,35,40,45,50,55,60,65,70,76,81,88,95,102,110,119,130,141,153,167,181,197,214,233,253,276
2,4,6,8,10,12,15,18,21,25,30,35,40,45,51,56,62,67,72,78,83,89,95,102,110,119,129,139,151,164,178,193,209,227,246,265,285
3,4,6,8,10,13,16,19,24,29,34,40,45,51,57,62,68,74,79,85,91,97,104,111,119,128,138,149,161,174,189,205,223,242,262,283,305
3,5,6,9,11,14,18,22,27,33,39,45,50,56,62,68,74,80,87,93,99,106,112,120,128,137,147,158,171,185,201,219,237,258,279,302,326
3,5,7,9,12,15,20,25,31,37,44,50,56,63,69,75,81,88,95,102,109,116,123,130,139,149,160,173,187,202,219,237,256,277,299,323,349
3,5,8,11,14,19,24,31,38,45,53,60,67,74,80,86,93,99,106,113,121,129,137,146,156,167,179,194,209,226,243,262,282,304,329,355,385
4,6,9,12,16,21,28,35,43,51,59,67,74,81,87,93,99,106,113,120,128,137,146,156,167,180,194,209,225,242,260,282,305,332,362,393,424
4,6,9,13,17,23,31,39,48,57,66,74,82,89,95,101,106,113,120,128,137,146,156,167,180,195,210,227,244,262,283,308,337,374,415,459,506
