34,33,32,31,29,28,26,24,21,18,14,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,37,35,33,31,30,28,26,23,20,15,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,39,37,35,33,32,30,28,25,21,16,11,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,42,40,38,36,34,33,30,27,23,18,12,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,44,42,40,38,36,34,31,28,24,19,12,8,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,45,43,41,39,37,35,33,29,26,23,20,19,18,16,14,12,8,6,4,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,46,44,42,40,38,36,34,32,30,29,27,26,26,25,23,23,21,19,18,17,16,15,13,11,10,8,7,6,6,6,6,6,6,7,6,6,5,5,4,3,1
50,47,45,43,41,39,38,36,34,33,32,31,29,28,27,25,24,22,21,20,19,18,17,16,15,14,13,12,12,11,10,10,9,9,8,8,8,7,7,6,6,5
51,49,46,44,42,40,38,37,35,34,33,31,30,29,27,26,24,23,22,20,19,18,17,16,15,15,14,13,12,11,11,10,10,9,9,8,8,7,7,6,6,6
52,50,47,45,43,41,39,37,36,34,33,32,30,29,28,26,25,23,22,21,20,19,18,17,16,15,14,13,13,12,11,11,10,10,9,9,8,8,7,7,6,6
53,50,48,46,44,42,40,38,37,35,34,32,31,30,28,27,25,24,23,22,20,19,18,17,16,16,15,14,13,12,12,11,11,10,10,9,9,8,8,7,7,6
54,51,49,47,44,42,41,39,37,36,34,33,32,30,29,27,26,25,23,22,21,20,19,18,17,16,15,15,14,13,13,12,11,11,10,10,9,9,8,8,7,7
55,52,50,47,45,43,41,40,38,36,35,33,32,31,29,28,27,25,24,23,22,21,20,19,18,17,17,16,15,14,14,13,13,12,12,11,11,10,9,9,8,8
56,53,51,48,46,44,42,40,39,37,36,34,33,31,30,29,28,26,25,24,23,22,21,20,20,19,18,17,16,15,15,14,14,13,13,12,12,11,11,10,10,9
57,54,52,49,47,45,43,41,40,38,37,35,34,32,31,30,29,27,26,25,24,23,22,22,21,20,19,18,17,17,16,16,15,15,14,14,13,12,12,11,11,10
58,55,53,50,48,46,44,42,41,39,38,37,36,35,34,33,32,30,29,28,27,26,25,24,23,22,21,20,19,18,18,18,18,18,17,17,16,15,14,13,12,12
59,56,54,51,49,47,45,43,42,42,43,44,47,49,48,47,45,41,39,37,36,35,34,34,33,31,30,28,27,26,26,27,29,31,32,32,31,28,26,23,21,17
60,57,55,52,50,48,46,44,44,47,50,56,62,67,67,67,64,58,55,53,51,50,51,52,52,52,53,51,49,48,48,48,50,53,55,56,55,53,52,51,51,53
62,59,57,54,52,50,47,47,50,56,65,76,87,93,94,92,87,79,75,73,72,73,77,79,82,83,86,86,85,84,86,88,90,92,94,93,91,90,90,92,95,104
63,61,58,56,54,52,49,51,56,67,81,99,114,124,127,127,123,116,113,111,111,111,115,119,122,124,128,129,130,131,135,136,138,140,142,141,141,141,141,140,141,140
65,63,61,59,57,54,52,54,64,79,99,123,144,155,159,159,155,148,146,146,147,149,156,164,170,175,180,183,185,189,195,201,208,212,214,216,214,211,211,210,210,208
67,65,63,61,58,56,54,57,68,86,111,141,167,183,192,194,189,183,179,178,179,183,190,199,207,216,223,231,239,247,253,260,267,269,273,276,275,270,270,266,262,259
70,68,66,64,61,59,57,61,74,95,123,159,191,212,225,230,226,219,215,216,218,225,237,248,259,270,279,287,296,301,307,317,326,335,346,353,353,348,343,338,330,334
