2,10,15,21,26,31,37,43,49,55,62,69,75,81,87,91,95,98,100,102,104,106,108,110,111,112,113,114,115,116,117,117,118,119
4,11,18,24,31,37,44,51,58,65,72,78,84,89,93,97,100,103,105,108,110,112,114,115,117,118,120,121,122,123,124,125,126,126
5,13,20,28,35,42,50,57,64,71,77,83,88,93,98,103,107,111,114,118,121,124,127,129,132,134,136,138,139,141,143,144,146,147
6,14,22,30,38,46,54,62,69,76,83,90,97,104,110,117,123,128,134,139,144,148,151,155,158,160,163,165,167,170,171,173,175,177
7,15,24,32,41,49,58,66,74,82,89,97,104,111,118,124,130,136,142,147,152,157,161,165,169,173,176,179,182,185,187,190,192,194
7,16,25,34,43,52,61,69,77,85,93,101,108,115,122,129,136,143,149,155,161,166,171,175,180,183,187,191,194,197,200,203,206,209
8,17,26,35,45,53,62,71,79,87,95,103,111,119,127,134,141,148,154,161,167,173,179,184,189,193,197,201,205,209,213,216,220,224
8,18,27,36,46,55,64,72,81,90,98,107,115,124,132,140,149,157,164,171,178,185,191,197,202,208,213,217,222,226,230,234,238,242
9,18,28,37,46,56,65,74,83,92,101,110,119,128,137,145,154,162,170,178,186,194,202,209,215,222,227,233,239,244,249,255,260,265
9,19,28,38,47,57,66,76,85,94,104,113,122,131,141,150,160,170,180,191,203,215,226,237,248,259,268,278,286,294,301,308,315,322
9,19,29,39,48,58,68,77,87,96,106,116,126,136,146,157,168,180,192,205,219,235,252,270,289,310,331,354,378,403,428,454,480,507
10,20,30,40,50,59,69,79,89,99,109,119,130,141,153,164,177,190,205,220,238,258,280,304,329,356,385,416,448,483,519,561,602,653
10,20,31,41,51,61,71,81,92,102,113,124,136,147,160,172,186,200,216,235,256,279,305,332,360,389,421,455,493,537,586,645,707,788
11,21,31,42,52,63,73,84,94,105,117,129,141,153,167,181,195,211,230,251,274,300,327,356,385,416,449,487,530,581,642,715,791,885
11,21,32,43,53,64,75,86,97,108,120,133,146,160,175,190,207,226,246,269,294,320,349,378,409,442,478,519,567,624,690,768,849,943
11,22,33,44,55,66,77,89,101,113,125,139,153,168,183,200,219,239,260,284,310,339,369,401,435,471,512,559,613,675,747,826,909,1001
12,23,34,46,57,69,81,93,105,118,131,145,160,176,193,212,232,253,276,301,329,358,390,424,461,502,547,599,659,726,801,883,967,1059
12,24,36,48,60,72,84,97,110,123,137,152,168,185,203,222,243,266,291,318,348,380,414,451,492,538,588,646,712,785,866,952,1041,1135
13,25,37,50,63,76,89,102,116,130,145,161,177,195,215,237,261,286,313,342,373,406,443,483,526,576,633,697,770,850,935,1027,1120,1222
14,26,39,53,66,80,94,109,123,139,155,172,191,212,234,259,284,311,339,368,401,439,480,526,577,634,698,769,848,933,1022,1115,1210,1309
15,28,42,57,72,87,102,118,134,150,168,188,209,234,260,289,319,350,383,420,460,505,555,609,667,730,799,874,957,1051,1152,1271,1393,1546
15,29,45,60,76,93,109,125,142,159,178,199,223,250,281,315,351,389,429,472,519,570,626,685,749,819,896,980,1076,1182,1296,1421,1550,1692
17,32,49,66,84,102,119,136,153,172,193,219,249,284,325,370,421,477,539,609,686,771,867,972,1089,1219,1363,1522,1698,1892,2103,2334,2570,2832
