13,12,10,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,14,11,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,13,10,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,14,11,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,19,15,12,9,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,20,18,15,13,10,8,7,6,5,5,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
22,22,21,19,18,17,16,14,13,13,12,11,10,9,9,8,7,7,6,6,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2
23,22,22,21,20,18,17,16,15,14,13,12,11,10,10,9,8,8,7,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3
24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,10,9,8,8,7,7,6,6,6,5,5,5,4,4,4,4,4,3,3,3
25,24,23,22,21,20,18,17,16,15,14,13,13,12,11,10,10,9,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,4,3
25,24,23,22,21,20,19,18,17,16,15,14,13,12,12,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4
26,25,24,23,22,20,19,18,17,16,15,14,14,13,12,11,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,5,4,4
26,25,24,23,22,21,20,19,17,17,16,15,14,13,13,12,11,11,10,9,9,9,8,8,7,7,7,6,6,6,5,5,5,5,4
27,26,25,24,23,21,20,19,18,17,16,15,14,14,13,12,12,11,10,10,9,9,8,8,8,7,7,7,6,6,6,5,5,5,5
28,27,26,24,23,22,21,19,18,17,17,16,15,14,14,13,12,12,11,10,10,9,9,9,8,8,7,7,7,7,6,6,6,5,5
28,27,26,25,24,22,21,20,19,18,17,17,16,15,14,14,13,12,12,11,11,10,10,9,9,8,8,8,8,7,7,7,7,6,6
29,28,27,26,25,24,23,22,21,20,19,19,18,17,16,15,14,14,13,13,12,12,12,11,11,10,10,10,10,9,9,9,8,8,7
30,30,31,31,32,31,31,30,29,27,25,24,23,22,21,20,19,19,18,17,17,16,15,15,14,14,14,14,14,14,13,13,12,11,11
31,32,35,37,40,42,43,43,41,39,37,35,33,32,31,30,29,28,27,26,26,25,24,23,22,22,22,21,21,20,19,18,18,17,17
33,34,39,43,49,52,55,55,55,52,50,47,45,44,43,41,40,38,37,36,35,34,33,32,31,30,29,29,28,27,26,25,24,23,24
35,37,44,50,59,65,69,72,72,70,68,66,64,63,60,58,55,53,51,49,48,46,45,43,42,41,40,39,38,37,36,35,35,34,36
37,40,50,59,71,79,85,87,87,85,82,80,78,76,74,72,70,66,63,60,58,56,54,52,50,49,48,47,46,45,44,43,42,41,40
39,43,55,66,80,91,98,102,104,103,101,98,97,94,90,87,84,80,78,76,74,72,70,67,64,61,60,58,56,54,53,51,51,51,54
