11,11,11,12,13,13,14,15,16,17,18,19,20,20,19,16,13,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,13,13,14,15,16,17,18,19,20,21,22,22,20,18,14,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,14,15,16,17,18,19,20,21,22,23,24,23,22,19,15,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,16,17,18,19,20,21,22,23,24,25,26,25,24,21,18,13,10,7,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,17,17,18,19,20,21,22,23,24,25,26,27,27,27,26,24,22,20,19,17,16,15,13,11,9,8,6,5,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,18,19,20,21,22,23,24,25,27,28,28,29,29,28,28,27,27,26,26,25,25,24,23,22,21,20,19,18,17,15,14,13,12,10,9,7,6,5,5,4,4,4,3,2,2,0
18,18,19,19,20,21,23,24,25,26,27,28,29,30,30,31,31,31,31,31,30,30,29,28,27,26,25,25,24,23,22,21,20,19,18,17,15,14,13,12,12,11,11,11,10,9,9,8
19,19,20,20,21,22,23,25,26,27,28,29,30,31,31,32,32,32,32,32,32,31,31,30,29,29,28,27,26,25,24,23,22,21,21,20,19,18,17,16,15,14,14,13,12,12,11,11
20,20,20,21,22,23,24,25,27,28,29,30,31,32,32,33,33,33,33,33,33,32,32,31,31,30,29,28,27,27,26,25,24,23,22,21,20,20,19,18,17,16,15,15,14,13,13,12
20,20,21,22,22,24,25,26,28,29,30,31,32,33,33,33,34,34,34,34,34,34,33,33,32,32,31,30,30,29,28,27,27,26,25,24,23,22,21,20,19,18,18,17,16,15,15,14
21,21,21,22,23,24,25,27,28,30,31,32,33,33,34,34,34,35,35,35,35,35,34,34,34,33,33,32,32,31,30,30,29,28,27,26,25,24,23,22,22,21,20,19,18,17,17,16
21,21,22,23,24,25,26,28,29,30,32,33,33,34,34,35,35,35,35,36,36,36,36,35,35,35,34,34,34,33,32,32,31,30,30,29,28,27,26,25,25,24,23,22,22,21,20,19
22,22,23,23,24,25,27,28,30,31,32,33,34,35,35,35,36,36,36,37,37,37,37,37,37,37,37,37,37,36,36,35,35,34,34,33,32,31,30,30,29,28,28,27,26,25,24,23
22,23,23,24,25,26,27,29,30,31,33,34,35,35,36,36,36,37,37,38,38,39,39,40,40,40,40,41,41,42,42,42,42,43,43,43,42,43,43,43,43,44,43,44,44,43,42,40
23,23,24,24,25,26,28,29,31,32,33,35,35,36,36,37,37,37,38,38,39,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,57,58,58,59,60,62,64,67,70,73
23,23,24,25,26,27,28,30,31,33,34,35,36,37,37,37,37,38,38,39,39,40,41,42,43,44,45,47,48,49,50,51,53,54,55,57,58,59,61,62,63,65,66,68,70,71,73,75
24,24,25,26,27,28,29,31,32,34,35,36,37,38,38,38,38,39,39,40,40,41,42,43,44,45,46,47,49,50,51,53,54,55,57,58,59,61,62,63,65,66,68,69,71,73,74,76
24,25,26,26,27,29,30,32,33,35,36,37,38,39,39,40,41,42,43,45,46,47,48,49,50,51,52,55,57,60,62,65,67,69,70,71,72,74,74,75,76,79,80,84,89,94,101,110
25,26,27,28,29,30,31,33,34,36,37,38,39,40,42,44,46,49,52,54,56,57,58,59,60,62,64,67,71,75,79,82,86,88,91,93,96,97,99,102,106,109,112,118,122,129,136,146
27,27,28,29,30,31,33,34,36,37,38,40,41,42,45,47,51,56,61,64,68,70,72,73,76,78,82,86,91,96,102,107,112,118,122,125,130,132,133,138,143,148,154,162,168,175,182,192
28,29,30,31,32,33,34,36,37,39,40,42,43,45,48,52,58,66,72,79,84,87,89,91,94,98,103,111,120,129,137,146,154,161,168,177,186,193,200,206,211,215,219,225,230,237,245,257
29,31,32,33,34,35,36,38,39,41,42,44,45,47,51,57,65,75,84,92,99,102,104,105,108,113,121,131,143,155,166,175,184,192,201,212,224,236,246,255,262,269,276,286,299,313,328,342
31,32,33,34,36,37,39,40,42,43,44,46,46,50,55,62,73,86,97,106,114,118,120,123,128,135,146,159,175,190,202,211,220,226,236,249,265,283,305,321,335,347,353,359,371,392,414,458
