14,33,52,72,91,109,125,139,151,161,173,186,200,217,235,253,271,289,306,322,337,352,366,378,389,398,408,417,425,433,440,445,450,454,458,462,465,469
15,34,54,74,94,112,129,144,159,174,190,207,226,244,264,283,301,319,336,352,366,379,391,402,412,421,430,438,447,454,461,468,474,480,486,491,496,501
16,37,57,78,98,117,135,152,169,187,206,225,245,264,284,303,320,337,352,365,378,389,400,411,420,430,439,447,456,463,470,477,484,490,496,502,508,513
18,39,60,81,102,122,142,162,182,202,222,242,262,281,300,318,335,351,367,382,397,411,426,440,454,467,479,491,502,513,524,536,548,559,570,579,588,597
19,41,62,84,105,126,146,167,187,208,228,249,268,288,306,324,341,358,375,391,407,423,438,452,466,480,492,505,517,528,540,551,561,571,581,591,601,610
20,42,64,85,107,128,149,170,191,212,232,253,273,292,312,330,348,366,383,400,416,432,447,462,477,491,505,518,532,545,557,569,581,592,603,613,623,633
21,43,65,87,109,130,152,173,194,215,236,257,277,297,316,335,354,372,390,407,424,441,456,471,486,500,514,527,540,553,566,578,590,602,613,624,636,646
22,44,66,89,111,133,155,176,198,219,241,262,282,303,322,342,361,380,398,415,433,449,465,481,496,511,526,539,553,566,579,592,605,617,629,640,652,663
22,45,67,90,112,135,157,179,201,223,245,266,287,308,328,348,367,386,405,423,441,459,476,493,510,526,542,558,573,588,604,619,635,649,663,677,690,702
23,45,68,91,114,136,159,182,204,227,249,271,292,313,334,354,375,394,414,434,453,472,491,509,527,545,562,579,596,612,628,643,658,674,689,705,721,737
23,46,69,92,115,138,161,184,207,230,252,274,296,317,338,359,380,401,422,443,464,484,504,524,544,565,585,604,624,643,662,680,698,716,733,751,769,785
24,47,70,93,116,140,163,187,210,233,255,278,300,322,344,367,390,413,436,460,483,507,531,555,578,601,624,646,668,689,710,730,750,770,790,809,828,846
24,48,71,94,118,141,165,189,213,236,259,282,305,329,352,377,401,426,451,477,503,530,558,586,614,643,670,696,721,747,772,799,827,854,880,903,925,941
25,49,72,95,119,143,167,192,216,240,264,289,314,339,365,392,420,448,477,507,537,568,600,632,663,695,726,757,789,823,858,893,930,967,1003,1039,1075,1112
26,49,73,97,121,145,170,195,221,247,273,301,329,358,389,420,452,484,517,551,584,617,653,689,725,762,796,829,860,892,923,957,992,1028,1064,1101,1137,1174
26,50,74,98,123,148,174,201,229,258,288,320,352,385,418,452,486,520,555,590,625,661,699,737,776,814,850,883,915,946,977,1009,1044,1081,1119,1161,1203,1250
27,51,75,100,124,150,178,207,239,272,305,341,376,413,449,486,522,558,594,629,666,703,741,780,819,856,892,927,962,996,1031,1066,1103,1140,1178,1218,1258,1300
28,53,77,102,128,156,186,220,255,292,331,370,409,448,487,526,564,601,640,678,716,754,792,829,866,901,937,973,1009,1045,1083,1120,1158,1198,1238,1281,1325,1375
29,54,78,104,132,162,197,235,275,318,361,404,447,490,533,576,618,659,699,739,778,816,855,891,925,960,995,1030,1067,1106,1145,1183,1221,1260,1298,1337,1376,1416
30,56,81,108,137,170,208,251,297,346,395,443,489,535,579,622,664,706,747,788,828,869,908,948,987,1027,1066,1106,1145,1184,1223,1262,1301,1342,1384,1425,1467,1506
32,58,83,112,144,181,225,278,333,391,448,503,553,600,645,688,731,774,818,863,905,946,987,1028,1069,1112,1158,1202,1246,1290,1334,1378,1422,1465,1505,1543,1580,1609
33,60,86,115,150,192,242,302,366,431,493,552,606,656,706,755,805,853,901,946,991,1032,1073,1112,1152,1194,1238,1284,1332,1380,1425,1468,1510,1552,1593,1633,1675,1709
34,62,89,120,158,204,260,327,397,471,544,615,680,742,798,848,896,944,993,1044,1098,1151,1202,1249,1293,1336,1377,1416,1458,1498,1536,1574,1615,1656,1701,1749,1798,1850
