3,10,19,28,38,47,56,65,73,81,90,98,107,115,123,130,136,142,147,152,158,163,168,172,175,178,181,183,185,187,188,190,191,193,194,195
3,12,22,31,41,50,59,67,76,85,94,103,112,121,129,137,143,150,156,161,167,172,176,180,184,187,190,193,196,198,200,202,204,206,207,209
4,13,23,33,43,53,62,71,80,89,99,108,117,126,134,143,150,158,165,172,178,184,189,195,199,204,208,212,216,219,223,225,228,230,232,234
4,14,25,36,46,57,66,76,85,95,104,114,123,132,141,150,159,167,176,184,193,201,210,218,226,234,241,247,253,259,263,268,272,276,280,284
5,15,27,38,49,59,69,79,88,98,108,117,127,136,145,154,163,172,182,191,200,210,220,229,239,248,258,267,277,286,296,305,315,324,334,343
5,16,28,39,50,61,71,81,91,101,111,121,130,139,149,158,168,177,187,197,207,217,227,237,247,256,266,275,285,295,305,314,324,334,344,354
6,17,29,40,51,62,73,84,94,104,114,124,134,144,154,163,173,183,193,203,213,223,233,243,253,263,272,282,292,302,312,323,333,343,353,364
6,18,30,41,53,64,75,86,96,107,117,127,137,146,156,167,177,188,199,210,222,234,247,260,274,289,305,321,337,352,367,381,395,408,421,435
7,19,31,43,55,66,77,88,98,108,119,129,139,149,160,171,182,195,208,221,235,250,265,280,295,309,324,338,352,366,380,394,408,422,436,451
7,19,32,44,56,67,79,89,100,110,121,131,142,153,164,176,189,202,216,230,245,259,274,289,303,318,332,346,361,375,389,403,418,432,447,462
8,20,32,45,57,69,80,91,101,112,123,134,145,156,168,181,194,207,221,236,251,265,280,294,309,324,339,354,369,384,399,415,430,446,463,481
8,20,33,45,58,70,81,92,103,114,125,136,148,160,172,185,198,212,226,241,255,270,285,300,316,333,351,370,391,414,441,473,509,549,593,640
8,21,34,46,59,71,82,94,105,116,128,139,151,164,176,189,203,217,231,246,261,276,293,311,331,353,378,404,432,463,499,541,591,648,707,776
9,21,34,47,60,72,83,95,106,118,129,141,154,166,179,193,206,221,235,251,268,286,306,328,352,377,404,433,465,503,546,596,652,712,775,838
9,22,35,48,61,73,85,96,108,120,132,144,156,169,182,196,210,226,242,260,279,300,323,348,374,402,432,465,501,543,590,642,701,762,824,884
10,23,36,49,62,74,86,98,110,122,134,146,159,172,186,201,216,233,250,269,290,313,337,363,391,422,455,492,533,580,631,687,750,816,882,951
10,23,37,50,63,75,87,99,111,124,136,149,162,176,191,206,223,241,259,280,302,326,352,381,412,447,485,526,572,621,675,735,802,879,957,1050
10,24,37,51,64,77,90,102,114,126,139,152,166,180,196,213,231,250,270,293,318,345,374,406,439,476,516,560,607,659,717,783,855,938,1023,1123
11,25,38,52,66,79,92,105,117,130,143,157,172,188,205,223,241,261,283,308,334,364,396,431,469,509,552,598,648,703,764,835,914,1009,1106,1227
12,25,40,54,68,82,96,109,122,136,150,164,180,196,214,233,253,275,298,324,352,384,420,459,500,545,593,643,700,765,836,918,1010,1111,1216,1334
13,27,41,56,71,86,101,116,131,147,163,179,196,214,234,254,276,301,327,357,390,427,467,511,558,610,669,736,808,888,977,1071,1171,1278,1386,1504
13,28,43,58,74,90,106,123,140,158,176,197,220,245,272,301,329,356,385,414,446,485,528,575,632,701,778,867,968,1078,1190,1315,1453,1606,1765,1954
14,30,45,61,78,94,111,130,149,169,193,220,252,288,329,376,428,486,550,622,702,791,890,1000,1122,1258,1408,1576,1762,1968,2197,2451,2727,3031,3342,3689
