14,12,12,11,9,7,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,14,12,11,8,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,15,14,12,9,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,17,15,13,10,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,19,19,17,15,13,10,7,5,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,19,19,18,17,16,15,14,14,13,12,11,9,7,5,4,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
21,21,21,20,20,20,19,19,18,18,17,16,15,14,13,12,11,10,8,7,7,6,6,6,6,5,4,3,3,3,3,3,3,3,2,2,1
22,22,21,21,21,20,20,20,19,18,18,17,16,15,15,14,13,12,11,10,10,9,9,8,8,7,7,6,6,5,5,5,5,4,4,4,3
22,22,22,22,21,21,21,20,20,19,19,18,17,17,16,15,14,13,12,12,11,10,10,9,9,8,8,7,7,6,6,5,5,5,4,4,4
23,23,22,22,22,22,21,21,21,20,19,19,18,17,16,16,15,14,13,12,12,11,10,10,9,9,8,8,7,7,6,6,6,5,5,5,4
23,23,23,23,22,22,22,21,21,21,20,20,19,18,18,17,16,15,14,13,13,12,12,11,10,10,9,9,8,8,7,7,7,6,6,6,5
24,24,24,23,23,23,22,22,22,22,21,21,20,19,19,18,17,16,15,15,14,13,13,12,12,11,11,10,9,9,9,8,8,7,7,6,6
25,25,24,24,24,23,23,23,23,22,22,22,21,21,20,19,18,18,17,16,15,15,14,14,13,13,12,11,11,10,10,9,9,9,8,8,7
25,25,25,24,24,24,24,24,24,24,25,25,24,24,24,23,22,21,20,19,18,19,19,19,19,19,18,17,16,16,17,19,20,20,18,16,9
26,26,25,25,25,25,25,25,26,27,27,28,29,30,30,31,31,31,31,31,31,32,33,34,35,36,35,35,35,36,38,41,43,46,45,44,39
27,27,26,26,26,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,41,42,44,46,47,48,49,51,53,55,57,59,60,62,62
28,28,27,27,27,27,28,28,29,30,31,32,33,35,36,37,37,38,39,40,41,42,44,46,48,50,51,53,55,56,58,61,63,65,67,68,69
29,28,28,29,29,31,33,34,36,37,38,39,41,43,44,46,47,48,47,48,49,51,53,56,58,61,62,64,66,69,73,78,81,84,85,84,79
30,29,30,31,33,37,41,44,46,49,51,52,55,59,61,63,66,68,69,72,76,80,85,90,95,99,102,106,111,117,125,135,142,149,146,143,119
31,30,31,33,37,43,50,55,59,63,67,70,75,80,85,88,92,95,98,102,107,114,120,129,139,148,153,162,170,178,188,202,210,218,215,211,184
32,32,33,37,43,52,63,73,80,85,90,94,100,108,117,125,133,140,146,153,159,169,177,188,200,212,220,233,246,259,275,296,311,325,328,328,308
34,33,36,41,49,60,73,84,93,100,106,111,117,127,136,147,157,169,179,190,200,213,225,239,253,267,278,292,306,325,345,371,391,408,407,404,369
37,35,38,44,54,67,83,97,109,118,126,133,141,152,164,176,189,204,217,232,250,269,286,306,322,335,343,357,370,393,417,451,471,489,476,461,394
