0,2,4,6,9,12,14,17,20,22,25,27,30,33,36,39,41,43,46,48,49,51,52,53,54,55,56,57,58,58,59,60,60,61,61,62,62,62
0,3,5,7,10,13,16,19,21,24,27,30,33,36,39,41,44,46,48,50,51,53,55,56,57,59,60,61,62,62,63,64,64,65,65,66,66,67
1,3,6,8,11,14,17,20,23,26,30,33,36,39,42,45,47,49,51,53,54,56,58,60,61,62,64,65,66,67,68,69,70,71,72,72,73,74
1,4,7,10,13,16,19,22,25,29,32,35,39,41,44,47,49,51,54,56,58,60,61,63,65,66,68,69,70,72,73,74,75,76,77,78,79,80
2,5,8,11,14,17,20,23,27,30,33,37,40,43,46,48,51,53,55,58,60,62,63,65,67,68,70,71,72,74,75,76,77,78,79,80,81,82
2,5,8,12,15,18,21,25,28,31,35,38,41,44,47,50,53,55,58,60,62,64,66,68,70,72,73,75,77,78,79,81,82,83,84,85,86,87
2,6,9,12,15,19,22,25,29,32,36,39,43,46,49,52,55,57,60,62,65,67,69,71,73,75,76,78,80,81,82,84,85,86,88,89,90,91
3,6,9,13,16,19,23,26,30,33,37,41,44,47,50,53,56,59,62,64,67,69,71,73,75,77,79,80,82,84,85,87,88,90,91,92,94,95
3,6,10,13,17,20,24,27,31,35,39,42,46,49,52,55,58,61,64,67,70,72,75,78,81,84,86,89,91,94,96,98,101,103,105,107,109,110
3,7,10,14,17,21,24,28,32,36,40,44,47,51,54,57,60,63,66,70,73,77,80,84,88,91,95,98,101,104,107,110,113,116,119,121,124,126
3,7,11,14,18,22,25,29,33,37,41,45,49,52,56,59,63,67,70,74,78,82,85,89,92,96,99,103,106,110,114,117,121,124,127,131,134,137
4,7,11,15,19,22,26,30,34,39,43,47,51,55,59,64,68,72,77,81,86,91,96,101,107,112,117,123,129,135,141,148,155,163,171,180,188,194
4,8,12,15,19,23,27,31,36,40,45,49,54,59,65,71,77,83,89,96,102,109,115,122,129,137,144,153,161,171,180,190,200,210,220,230,241,254
4,8,12,16,20,24,28,33,37,42,48,54,60,66,73,81,89,97,105,112,119,126,133,140,148,156,166,176,186,196,205,214,223,232,242,253,265,278
4,8,12,16,21,25,29,34,40,46,52,59,67,74,83,91,100,109,117,126,133,141,149,157,166,175,184,194,203,213,222,231,241,251,261,273,285,298
5,9,13,17,21,26,31,36,43,50,58,66,75,84,94,103,112,121,130,138,145,154,162,171,180,190,199,208,217,227,236,246,257,268,279,290,302,314
5,9,13,18,22,27,33,39,47,56,65,74,84,93,103,112,122,131,140,149,157,166,175,184,194,204,213,222,231,241,250,260,271,282,293,304,316,328
5,10,14,18,23,29,35,43,52,61,71,82,92,102,112,122,132,142,152,161,171,180,189,199,209,218,227,236,245,254,263,273,283,293,305,316,328,341
6,10,14,19,24,30,38,46,57,68,79,90,101,112,122,132,142,152,163,173,183,193,203,213,223,232,241,250,259,268,278,288,298,309,321,334,347,361
6,11,15,20,26,33,41,52,64,76,89,101,113,124,135,145,156,166,177,188,199,210,221,232,242,251,260,269,278,289,299,310,322,333,345,356,368,378
7,12,16,22,28,36,47,59,73,87,102,116,129,142,154,166,178,190,202,214,226,237,247,258,269,278,288,298,309,320,331,343,355,366,377,388,398,410
7,12,17,23,30,40,52,67,82,99,116,132,148,164,179,194,206,218,228,237,246,256,265,275,285,296,307,319,331,344,356,367,378,388,397,407,417,430
8,13,18,24,34,46,61,81,101,121,140,158,173,188,201,213,224,234,243,251,260,269,279,290,301,313,325,337,348,360,371,382,393,404,415,427,439,450
