0,1,2,3,4,5,6,8,9,11,13,15,17,19,20,22,23,24,25,25,26,26,27,27,28,28,29,29,29,30,30,30,30,30,31
0,1,2,4,5,7,8,10,12,14,16,18,20,22,23,25,26,28,29,30,31,32,32,33,34,34,35,35,36,36,37,37,38,38,38
0,1,3,4,6,8,10,12,14,16,19,21,23,25,26,28,30,31,32,34,35,36,37,38,38,39,40,41,42,43,43,44,45,45,46
0,2,4,5,7,9,12,14,16,18,20,23,25,27,28,30,32,34,36,38,39,41,42,44,45,46,48,49,50,51,52,53,54,55,56
1,2,4,6,8,10,13,15,17,19,22,24,26,28,30,32,34,36,38,40,42,44,46,48,49,51,52,53,55,56,57,59,60,61,62
1,3,5,7,9,11,13,16,18,20,23,25,28,30,32,35,37,39,41,43,45,47,49,51,53,55,56,58,59,61,63,64,65,67,68
1,3,5,7,9,12,14,16,19,21,24,26,29,31,34,36,38,41,43,45,47,49,51,53,55,56,58,60,62,63,65,66,68,70,71
1,3,5,7,10,12,15,17,20,22,25,28,30,33,35,38,40,42,45,47,49,51,54,56,58,60,62,64,66,68,70,71,73,75,76
1,3,6,8,10,13,15,18,21,23,26,29,31,34,36,39,41,44,46,49,51,54,56,58,61,63,65,67,69,71,73,75,77,79,81
2,4,6,8,11,13,16,19,21,24,27,29,32,35,38,41,44,46,49,52,55,57,60,63,66,69,72,75,77,80,83,85,88,91,93
2,4,6,9,11,14,17,19,22,25,28,31,34,37,40,43,47,50,54,58,62,66,70,75,79,84,89,95,100,106,112,118,124,130,135
2,4,7,9,12,15,18,21,23,26,30,33,37,41,45,49,54,58,63,68,73,78,83,89,96,104,114,124,135,145,155,164,175,186,202
2,4,7,10,12,15,18,22,25,29,32,37,42,47,53,59,65,72,79,87,95,103,111,120,129,138,147,158,170,184,199,217,236,256,278
2,5,7,10,13,16,20,23,28,32,38,43,50,56,63,70,77,85,93,101,110,119,128,136,145,155,166,179,193,209,227,246,266,286,308
3,5,8,11,14,17,22,26,32,38,44,51,59,66,73,80,87,95,103,111,121,130,140,149,159,171,183,197,213,230,249,268,289,310,333
3,5,8,12,15,20,25,31,37,44,52,59,67,74,82,89,96,104,113,121,131,141,151,162,173,186,201,217,234,251,270,290,313,335,365
3,6,9,13,17,23,29,36,43,51,58,66,74,82,89,97,105,113,121,130,140,151,163,175,189,203,218,234,252,271,290,311,335,359,387
3,6,10,14,19,26,33,41,49,57,65,73,81,89,97,105,114,123,132,142,152,164,177,190,204,220,235,252,270,290,312,336,363,390,422
3,6,11,16,22,29,37,46,55,63,72,80,89,97,106,115,124,133,143,153,165,177,190,204,219,235,251,269,288,309,332,358,389,421,462
4,7,13,18,26,34,43,53,62,71,80,89,98,107,117,126,135,145,155,166,179,192,207,222,238,254,272,290,311,334,361,391,426,462,505
4,8,15,22,31,41,51,62,72,81,91,101,111,121,131,141,150,161,172,185,199,213,229,245,261,278,297,318,342,369,401,435,471,508,545
5,9,16,24,34,45,56,67,78,89,99,110,121,131,141,151,162,173,185,198,212,226,242,259,277,296,317,340,367,396,429,466,507,548,593
5,10,19,28,40,52,64,76,87,97,108,119,130,141,152,163,174,185,198,211,225,241,258,277,299,322,346,372,399,429,465,504,551,601,659
