0,0,1,1,2,3,4,5,6,7,8,9,9,10,10,10,10,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12
0,1,2,3,4,5,6,8,8,9,10,10,11,11,11,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13
0,1,3,4,6,7,8,9,10,11,12,12,12,13,13,13,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15
1,2,4,6,8,9,11,12,14,15,16,16,17,18,18,19,19,20,20,21,21,21,21,22,22,22,22,22,22,22,22,22
1,3,5,7,9,11,13,15,16,18,19,20,21,22,23,24,24,25,26,26,27,27,28,28,28,29,29,29,30,30,30,30
2,4,6,8,10,12,14,16,18,19,21,22,23,24,25,26,26,27,28,28,29,29,30,30,30,31,31,31,31,32,32,32
2,4,6,9,11,13,15,17,19,20,21,23,24,25,26,27,27,28,29,29,30,30,31,31,32,32,32,33,33,33,33,34
2,4,7,9,12,14,16,18,19,21,22,23,25,26,27,28,28,29,30,30,31,32,32,33,33,33,34,34,34,35,35,35
2,5,7,10,12,14,16,18,20,22,23,24,26,27,28,29,30,30,31,32,33,33,34,34,35,35,36,36,37,37,37,38
2,5,8,10,13,15,17,19,21,23,24,26,27,28,29,30,31,32,33,34,35,35,36,36,37,37,37,38,38,38,39,39
3,5,8,11,13,16,18,20,22,24,26,27,29,31,32,34,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52
3,6,9,11,15,18,21,25,29,33,38,43,48,55,61,69,78,87,98,109,122,136,152,170,191,214,240,269,303,337,374,409
3,6,9,13,17,21,25,31,36,43,50,57,65,74,84,95,107,119,133,148,165,186,209,235,263,295,330,367,406,444,483,515
3,7,10,15,19,25,31,37,45,53,61,70,80,90,101,113,126,141,157,176,197,220,246,275,307,343,382,424,468,511,555,596
4,7,13,18,24,30,38,45,54,63,72,82,92,103,116,129,144,162,181,202,226,252,280,311,346,383,424,470,519,575,633,700
4,9,16,23,31,39,48,56,65,74,84,94,105,117,131,146,164,183,204,226,251,277,307,340,376,416,462,514,572,638,706,784
4,11,19,28,37,47,56,65,74,83,93,104,116,129,145,162,182,202,224,247,274,302,333,369,409,454,506,563,627,694,763,829
4,14,24,35,46,56,66,75,84,94,104,116,129,144,161,180,200,221,244,269,297,328,363,403,447,497,553,617,686,762,840,923
4,18,31,43,54,65,75,85,95,106,117,129,143,159,176,196,218,241,266,295,326,361,400,443,492,546,607,676,752,832,916,1000
5,22,38,53,66,78,89,100,110,121,133,146,161,177,196,218,243,269,297,327,360,397,440,488,544,606,677,756,841,934,1029,1129
5,28,47,65,80,94,107,119,130,143,157,172,189,208,228,252,277,306,336,370,407,447,494,547,607,677,759,849,950,1053,1160,1257
6,33,55,77,95,111,124,137,149,162,177,194,214,235,259,285,312,341,372,406,443,485,534,590,653,728,815,912,1016,1127,1240,1351
7,44,69,94,113,129,145,159,174,189,206,224,242,263,286,310,338,370,405,446,492,542,598,660,728,806,894,991,1097,1207,1320,1429
