1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,5,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,5,5,4,4,4,4,4,3,3,3,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0
7,7,7,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,1
7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3
8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,3
8,8,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,4
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,6,6,5
9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,7,7
10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,11,10,9,8
10,10,10,11,11,11,11,11,11,11,12,12,12,12,13,13,13,13,14,14,15,15,16,16,16,16,16,16,16,16,17,17,17,16,15,12
10,11,11,11,11,11,11,11,12,12,12,13,13,13,14,14,14,15,15,16,16,17,17,18,18,19,19,20,21,21,22,23,23,23,23,21
11,11,12,12,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,19,20,22,23,24,25,25,26,27,29,31,34,36,37,35,34,27
11,12,13,14,15,17,18,18,19,19,19,20,21,21,21,22,22,23,24,26,28,31,34,36,38,40,42,44,47,51,55,59,62,61,61,50
12,12,14,16,18,21,23,24,25,26,27,27,28,28,29,29,30,31,34,37,40,44,47,51,54,57,61,64,69,74,81,88,96,103,110,116
13,13,16,19,22,26,30,32,34,35,35,36,37,38,40,41,42,44,47,51,55,61,66,70,76,81,87,94,102,111,122,132,141,150,157,165
14,14,18,21,25,30,34,37,39,41,43,45,47,48,50,52,54,57,60,64,69,75,80,87,94,101,109,119,130,142,155,167,180,192,203,212
15,15,20,24,29,36,42,46,50,53,55,56,57,58,59,60,62,66,71,77,84,92,98,108,116,126,138,154,168,184,199,214,228,253,274,317
