27,29,31,32,33,35,35,36,37,37,37,38,38,37,37,37,35,32,27,21,14,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,33,34,35,36,37,38,39,39,40,40,40,40,39,39,37,34,29,23,15,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,34,35,36,37,38,39,40,41,41,42,42,42,42,42,42,40,36,31,25,16,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,36,38,39,40,41,42,43,43,44,44,44,45,44,44,44,42,39,33,26,17,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,38,39,41,42,43,44,45,45,46,46,46,46,46,46,46,44,40,35,27,18,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,40,41,42,43,44,45,46,47,47,48,48,48,48,48,47,45,42,36,29,20,13,7,3,2,2,1,1,1,2,2,4,5,6,5,4,3,1,0,0,0,0,0,0,1,1,2,2,1,1,0
40,41,42,43,44,45,46,47,48,49,49,49,49,49,49,49,48,48,47,46,45,43,42,40,39,37,34,32,29,27,27,27,27,27,27,26,25,23,21,19,17,16,14,15,14,15,14,14,14,13,13
41,42,43,44,45,46,47,48,49,50,50,50,50,50,50,50,49,49,49,49,49,48,47,46,45,44,42,41,39,38,37,35,34,33,32,30,29,28,27,25,24,22,21,20,20,19,18,17,17,16,15
42,43,44,45,46,47,48,49,50,51,51,51,51,51,51,50,50,50,50,50,49,49,48,47,46,45,43,42,41,39,38,37,35,34,33,32,30,29,28,27,25,24,23,22,21,20,19,18,18,17,16
43,44,45,46,47,48,49,50,51,52,52,52,52,52,52,52,51,51,51,50,50,49,48,47,46,45,44,43,41,40,39,38,36,35,34,33,31,30,29,28,26,25,24,23,22,21,20,19,18,18,17
44,45,46,47,48,49,50,51,52,52,53,53,53,53,53,52,52,52,51,51,50,50,49,48,47,46,45,43,42,41,40,38,37,36,34,33,32,31,30,28,27,26,25,24,23,22,21,20,19,18,18
44,45,46,48,49,50,51,52,53,53,54,54,54,54,54,53,53,53,52,52,51,50,49,48,47,46,45,44,43,42,40,39,38,37,36,35,33,32,31,30,29,28,26,25,24,24,23,22,21,20,19
45,46,47,48,50,51,52,53,54,54,54,55,55,55,55,54,54,53,53,52,51,51,50,49,48,47,46,45,44,43,41,40,39,38,37,36,35,33,32,31,30,29,28,27,26,25,24,23,22,22,21
46,47,48,49,51,52,53,54,55,55,55,56,56,56,55,55,55,54,54,53,52,51,50,49,48,48,47,46,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,26,25,24,23
47,48,49,50,52,53,54,55,55,56,56,56,57,57,56,56,56,55,54,54,53,52,51,50,49,49,48,47,46,45,44,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,29,28,27,27
48,49,50,51,53,54,55,56,56,57,57,58,58,58,57,57,57,56,55,54,53,53,52,52,51,51,50,49,49,48,47,46,46,45,44,43,42,41,40,40,38,37,36,36,35,34,33,32,32,31,31
48,49,51,52,54,55,56,57,57,58,58,59,59,59,59,58,58,57,57,56,56,56,56,56,56,56,56,56,56,55,55,54,54,53,52,52,52,53,52,52,50,49,47,47,46,46,47,46,45,44,46
49,50,52,54,55,56,57,58,59,59,59,60,60,60,60,59,61,63,67,72,79,84,87,89,90,88,86,84,82,80,80,80,79,78,77,76,77,78,79,80,79,78,76,78,79,80,79,77,73,68,67
50,52,53,55,56,58,59,59,60,61,61,61,61,61,61,61,64,71,81,94,110,122,131,136,139,136,133,130,128,125,124,123,122,120,118,118,119,122,123,125,125,125,123,127,130,133,133,131,122,111,96
52,54,55,57,58,60,61,61,62,62,62,63,63,63,63,63,68,80,97,119,147,169,183,191,195,191,185,182,180,177,176,174,173,173,173,176,182,189,193,196,194,192,186,186,185,188,188,190,187,183,179
54,56,57,59,61,62,63,64,65,65,65,65,65,66,65,65,73,90,115,147,189,222,244,257,263,259,255,253,250,247,244,241,240,241,242,250,260,267,273,277,274,271,265,264,261,262,263,265,263,263,258
57,58,60,62,63,64,65,66,67,67,67,68,68,68,68,68,77,98,131,172,224,270,300,320,332,333,330,330,325,319,312,305,299,296,296,304,315,328,339,348,347,343,337,334,328,328,331,334,342,352,378
59,61,63,65,66,67,68,69,69,70,70,70,70,70,70,70,83,110,152,206,271,325,361,382,390,387,382,381,379,376,373,372,370,369,371,379,389,404,417,428,430,427,416,412,400,392,390,391,405,424,477
