8,19,29,38,47,55,63,71,79,88,97,106,115,123,131,139,146,152,157,161,164,167,170,173,176,178,180,182,183,185,186,187,188,189,190,191
9,20,31,41,51,60,68,77,86,96,106,116,125,134,142,149,155,161,165,170,174,178,181,185,188,192,194,197,199,201,203,205,206,208,209,211
9,21,32,43,54,64,74,84,94,104,115,125,135,144,152,159,166,172,178,183,187,191,195,198,202,205,208,210,213,215,217,219,220,222,223,225
10,23,34,46,57,69,80,91,102,112,123,133,142,151,159,167,174,180,186,192,197,203,208,213,218,222,226,230,233,237,240,242,245,247,250,252
11,24,36,48,60,72,83,95,106,117,128,138,148,158,167,176,184,192,200,207,214,220,227,233,238,243,248,253,257,261,264,268,271,274,277,279
12,25,37,49,62,74,86,98,109,121,132,143,154,164,174,183,192,201,209,217,225,232,239,246,252,258,264,269,274,279,283,287,291,295,299,302
13,25,38,51,63,75,88,100,112,124,136,147,158,168,178,188,198,207,216,225,233,241,248,255,262,268,274,280,285,290,295,300,304,308,312,316
13,26,39,52,65,77,90,102,114,126,138,150,161,172,183,193,203,213,222,232,240,249,258,267,275,283,290,297,303,309,314,319,324,328,333,337
14,27,40,53,66,79,91,104,116,129,141,153,164,176,187,198,208,219,229,239,248,258,266,275,283,290,297,304,310,316,322,327,333,338,342,347
14,28,41,54,67,80,93,106,119,131,143,156,168,179,191,202,214,225,236,246,257,268,279,291,303,315,325,335,345,354,363,372,381,390,399,406
15,28,42,55,68,81,94,108,120,133,146,158,171,183,196,208,220,232,245,258,272,286,301,316,331,345,360,374,391,408,429,450,473,493,513,527
15,29,42,56,69,83,96,109,122,135,148,162,175,189,203,217,231,246,262,277,293,310,329,348,370,393,417,442,470,498,527,556,585,612,640,667
15,29,43,57,70,84,98,111,125,138,152,166,180,195,210,226,242,259,275,293,312,332,354,378,405,432,461,491,522,553,585,617,648,677,706,734
16,30,44,58,72,86,99,113,127,141,155,170,185,200,216,233,251,269,288,309,330,353,377,403,430,459,489,522,556,592,630,668,706,747,787,833
16,31,45,59,73,87,101,116,130,145,159,175,191,208,225,244,263,284,304,326,349,373,398,425,454,485,519,554,591,629,668,707,747,789,832,881
17,31,46,60,75,89,104,119,134,150,166,182,199,216,235,254,274,295,318,342,367,392,419,447,478,511,547,586,625,664,704,744,786,833,880,939
18,32,47,61,76,92,107,123,139,156,173,190,208,226,245,265,286,308,332,357,383,411,439,469,502,537,575,615,657,699,741,784,828,877,926,986
18,33,48,63,79,95,111,128,145,163,180,199,218,237,257,278,299,322,347,372,400,430,461,495,530,569,609,651,693,736,779,824,871,920,971,1027
19,34,50,65,81,99,116,134,153,172,191,210,230,251,272,293,316,341,368,396,427,459,494,530,569,610,651,694,739,786,836,889,945,1001,1059,1115
20,35,52,68,85,104,123,143,163,184,204,225,247,269,292,318,344,373,403,433,466,500,537,575,616,658,702,746,794,845,900,958,1018,1081,1144,1212
21,37,54,72,90,111,133,155,178,202,224,247,270,295,321,350,380,413,448,485,524,565,606,648,692,739,787,839,896,957,1019,1083,1148,1212,1274,1336
23,39,57,76,96,119,144,169,194,219,243,268,295,323,352,385,419,456,494,535,576,619,661,705,752,803,858,921,990,1062,1137,1211,1282,1346,1410,1457
24,40,60,81,105,132,160,189,216,243,269,294,320,347,378,411,448,490,536,583,633,684,734,785,836,888,949,1015,1089,1169,1252,1334,1416,1506,1592,1700
