79,71,64,58,52,47,41,36,31,27,24,21,20,19,19,18,17,16,15,14,14,13,12,11,9,8,7,6,6,5,5,5,5,4,4,3,3
81,73,66,60,55,50,45,41,37,33,30,28,26,25,24,23,21,20,19,17,16,15,13,12,11,10,9,8,8,7,6,6,5,5,4,4,4
82,74,68,62,56,52,47,44,40,38,35,33,31,30,28,26,24,23,21,20,18,17,15,14,13,12,11,10,9,8,7,7,6,5,5,5,4
83,75,70,64,59,55,51,48,45,42,40,38,36,34,32,30,27,25,23,21,20,18,17,15,14,13,12,11,10,9,8,7,7,6,6,5,5
84,76,71,65,61,57,53,50,47,44,42,40,38,35,33,31,28,26,24,23,21,19,18,16,15,14,13,12,11,10,9,8,8,7,6,6,5
85,77,72,67,62,58,55,51,48,46,43,41,39,36,34,32,30,27,25,24,22,20,19,18,16,15,14,13,12,11,10,10,9,8,7,7,6
85,78,73,68,63,59,56,53,50,47,45,42,40,38,35,33,31,29,27,25,23,22,20,19,18,16,15,14,13,12,11,11,10,9,8,8,7
86,79,74,69,64,61,57,54,51,48,46,43,41,39,36,34,32,30,29,27,26,25,24,22,21,20,19,18,17,16,15,14,13,12,12,11,10
86,79,74,69,65,62,58,55,52,50,47,45,42,40,38,36,35,33,32,31,30,30,29,27,26,25,24,24,23,23,22,22,21,20,19,19,18
87,80,75,70,66,63,59,56,53,51,48,46,44,42,41,39,38,37,36,36,35,35,34,34,33,33,32,31,30,29,28,27,27,26,26,26,26
87,80,76,71,67,63,60,57,54,52,50,48,46,45,43,42,41,40,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,42,43,45,49
87,81,76,72,68,64,61,58,56,53,51,50,48,47,46,46,45,45,45,45,45,46,46,47,47,48,48,48,49,49,50,52,54,57,59,61,63
88,81,77,72,69,65,62,59,57,55,53,52,51,50,50,49,49,49,49,50,51,52,53,54,55,56,56,57,58,59,61,63,66,68,71,74,77
88,82,78,73,69,66,63,60,58,57,55,55,54,54,53,53,53,53,54,55,57,58,60,61,62,64,64,65,66,67,69,72,75,78,81,85,90
89,83,78,74,70,67,64,62,60,58,57,57,57,57,57,57,57,58,59,61,62,64,66,69,70,72,73,74,75,76,79,82,85,88,92,96,100
89,83,79,75,71,68,65,63,61,60,60,60,60,61,61,61,62,63,64,66,68,71,73,75,77,79,81,82,84,85,87,90,93,97,102,108,116
89,84,80,76,72,69,67,65,63,63,63,63,64,65,66,67,68,69,71,73,75,78,80,83,85,87,89,90,91,93,95,99,104,109,115,122,128
90,85,81,77,73,71,68,67,66,65,66,66,67,69,70,72,73,75,77,79,82,84,87,90,92,95,97,99,102,104,108,112,116,122,127,133,139
90,85,82,78,75,73,71,70,69,69,69,71,72,73,75,77,79,81,83,85,88,91,94,97,100,103,106,109,113,116,121,125,130,135,140,146,152
91,86,83,80,77,75,74,73,73,73,74,76,77,79,81,83,85,87,90,92,96,99,103,107,112,116,120,123,127,131,136,141,146,151,157,162,169
92,88,85,82,80,78,78,78,79,80,83,85,87,90,92,94,97,100,103,107,112,117,122,129,136,142,148,154,159,163,168,174,179,185,189,194,197
93,89,86,83,82,81,81,81,83,85,88,92,95,98,101,104,107,111,115,120,126,132,139,147,155,162,170,177,183,190,197,204,211,220,228,237,245
94,90,88,86,84,84,85,86,88,90,93,96,100,104,107,112,116,121,126,132,138,144,152,160,168,177,186,194,203,212,221,232,243,255,266,278,289
