6,11,16,23,30,39,48,58,67,75,84,91,97,104,111,117,124,131,136,141,145,148,151,155,158,162,166,170,172,175,177,178
7,13,21,29,38,48,57,67,77,87,95,103,111,118,126,133,140,147,153,158,162,166,169,172,175,178,180,183,185,187,189,191
9,16,25,34,44,55,66,77,87,98,107,115,123,131,137,143,149,154,159,164,168,172,175,179,182,185,187,190,192,195,197,199
10,20,31,42,53,64,76,87,97,106,115,123,131,138,146,153,160,166,172,178,183,188,192,196,200,204,207,210,213,216,219,222
11,23,35,47,59,70,82,92,102,112,121,130,138,146,153,160,167,173,179,185,190,195,200,204,209,213,217,221,225,229,232,236
12,25,37,50,62,73,85,96,106,115,125,134,142,151,159,167,174,182,189,195,202,208,213,219,223,228,232,236,240,244,248,251
13,26,39,51,64,76,87,98,108,118,128,138,147,156,165,173,181,190,198,206,213,221,227,233,239,245,250,255,260,265,270,274
13,27,40,53,65,77,89,100,111,122,132,143,153,163,172,182,191,199,208,216,224,232,240,248,256,263,270,276,282,289,295,301
14,28,41,54,67,79,91,103,114,125,137,148,159,170,181,191,202,212,223,234,245,256,267,279,290,303,317,331,345,360,374,389
14,29,42,56,69,82,94,106,118,130,143,155,168,181,194,207,221,234,247,259,272,285,299,314,330,347,364,381,398,414,429,442
15,29,43,57,71,84,97,111,124,137,150,164,179,193,208,224,239,254,269,283,298,312,327,342,357,373,388,404,419,434,449,462
15,30,45,59,74,88,103,118,132,147,162,176,191,206,221,236,251,266,281,296,311,326,341,356,371,386,402,418,434,450,466,482
16,31,46,61,76,91,107,122,137,152,167,182,197,212,227,242,258,273,289,304,320,335,351,367,383,399,415,431,448,465,483,500
16,32,47,63,79,94,110,125,141,156,172,187,203,218,234,250,266,282,297,313,329,345,361,377,393,409,426,442,460,478,495,514
17,33,49,65,81,97,112,128,144,160,176,192,207,223,240,255,271,287,304,320,337,354,371,388,405,422,440,458,477,496,515,535
17,34,51,67,83,100,116,132,148,165,181,197,213,230,246,263,279,296,312,329,346,363,381,398,416,435,454,472,491,509,527,545
18,36,53,71,88,105,121,138,154,171,187,203,220,236,253,270,286,303,321,338,356,374,392,411,429,448,467,486,505,526,546,568
19,39,58,77,95,113,131,148,165,181,197,214,231,248,265,283,300,318,335,353,372,390,409,429,449,468,488,507,527,547,567,588
20,44,65,87,107,127,146,164,181,198,214,231,249,266,284,303,320,338,357,376,395,415,435,454,473,492,511,532,553,576,600,626
21,48,73,97,119,141,161,180,198,216,233,251,269,287,306,324,343,362,381,400,420,440,460,480,501,522,544,567,591,615,639,665
22,56,83,110,134,157,179,199,219,237,256,275,294,314,334,353,372,392,412,433,454,477,499,522,546,570,593,617,641,666,691,719
23,62,92,122,147,170,192,213,233,253,272,291,311,331,351,371,392,414,436,459,483,507,529,553,577,601,628,656,685,713,742,767
24,68,101,134,162,188,211,234,255,275,294,312,331,350,369,390,412,433,456,482,508,534,562,590,617,646,674,701,728,752,775,792
