1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,5,5,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,5,5,5,5,5,4,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,6,5,5,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1
6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2
7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3
8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4
8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4
8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5
9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6
9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8
10,10,10,10,10,10,10,9,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,12,13,13,14,14,14,14,13,13,12,12,12,12,12,12,12
10,10,10,10,10,10,10,10,11,11,12,13,15,16,18,18,18,17,17,17,17,18,18,18,19,20,20,21,22,22,22,22,21,20,20,20,21,21,23,23
11,11,11,11,11,11,12,14,16,18,20,22,25,26,28,28,28,28,28,28,28,29,29,29,29,30,31,32,34,34,34,34,34,33,34,34,35,37,39,41
12,12,11,11,11,12,15,18,22,27,32,36,39,41,42,42,42,41,40,40,40,40,41,41,42,43,44,45,47,48,49,49,50,50,52,53,55,56,56,50
13,12,12,12,12,14,18,23,29,38,45,50,54,57,59,60,60,60,59,58,56,56,56,56,57,58,60,62,65,67,69,71,72,74,77,79,81,80,79,70
14,13,13,13,13,16,20,27,36,48,57,64,69,72,73,74,74,73,72,71,70,69,69,69,70,72,74,76,80,83,86,88,90,92,95,98,101,102,102,97
14,14,14,14,14,17,23,31,42,56,67,76,82,86,89,90,90,90,89,86,85,84,84,84,85,86,88,90,94,99,103,107,113,116,120,123,125,122,120,109
