16,38,62,86,111,137,164,191,219,248,277,307,337,367,394,418,438,454,470,488,508,532,559,590,623,659,696,733,767,798,822,842,858,873,887,901,914,927,938,949,959,968,976,984,991,998,1004
17,40,64,89,114,141,168,196,225,254,285,316,347,376,404,428,449,469,490,513,540,574,609,646,684,719,750,779,805,827,847,866,883,900,916,932,947,961,974,986,997,1008,1018,1028,1037,1046,1055
18,42,67,92,117,144,171,199,229,259,290,321,353,383,412,438,463,488,514,544,577,613,650,686,720,751,779,806,831,855,879,902,923,943,963,981,998,1014,1030,1044,1058,1071,1083,1094,1106,1116,1127
21,45,70,96,122,149,176,205,234,265,296,327,359,390,420,450,480,511,544,577,612,647,681,713,744,774,802,830,857,884,910,935,958,980,1001,1020,1039,1057,1074,1091,1107,1122,1137,1151,1164,1176,1188
22,47,72,98,125,152,180,209,238,269,300,331,363,395,427,459,491,524,558,592,626,660,694,726,757,787,817,846,875,902,928,953,975,997,1018,1038,1057,1076,1095,1113,1130,1147,1163,1178,1193,1207,1220
23,48,74,100,127,154,183,212,241,272,303,335,367,399,431,464,497,531,565,600,634,669,702,734,766,797,827,857,887,915,943,970,996,1021,1045,1068,1090,1112,1132,1152,1171,1190,1207,1224,1240,1255,1269
24,49,75,102,129,156,184,214,244,274,306,337,370,402,436,469,503,537,572,607,641,675,709,742,774,806,837,868,898,927,956,983,1010,1036,1060,1084,1108,1131,1153,1175,1196,1216,1235,1253,1270,1286,1302
24,50,77,103,130,158,187,216,246,277,308,341,373,406,440,474,508,543,577,612,647,681,715,748,781,813,845,877,907,937,966,994,1022,1049,1076,1102,1127,1152,1175,1198,1220,1241,1261,1281,1299,1318,1336
25,51,78,105,132,160,189,218,249,279,311,343,376,409,443,477,511,546,581,616,651,686,720,754,788,821,854,886,918,949,979,1009,1038,1066,1094,1121,1147,1173,1198,1222,1246,1269,1291,1313,1333,1354,1373
26,52,79,106,134,162,191,221,251,282,314,346,379,412,446,480,515,550,586,621,656,691,726,760,794,827,860,893,925,957,988,1019,1049,1079,1108,1137,1165,1194,1222,1249,1276,1302,1327,1351,1374,1396,1418
26,53,80,107,135,164,193,223,253,284,316,348,381,415,449,484,519,554,590,625,661,696,731,765,799,833,866,899,932,965,997,1029,1062,1095,1129,1162,1196,1231,1264,1296,1327,1357,1386,1414,1440,1467,1491
27,54,81,109,137,165,195,225,256,287,319,351,384,418,452,487,523,559,595,632,668,703,738,773,807,842,878,915,951,988,1025,1062,1100,1138,1176,1216,1255,1293,1330,1367,1402,1439,1481,1529,1585,1644,1715
28,55,82,110,138,167,197,227,257,289,321,353,386,420,455,490,527,563,601,638,675,711,748,784,821,858,896,935,975,1018,1062,1108,1156,1206,1256,1305,1353,1400,1449,1502,1559,1619,1678,1733,1786,1835,1881
28,56,84,112,140,169,199,229,260,291,323,356,390,424,459,495,531,569,607,645,684,722,761,802,843,886,932,978,1027,1078,1132,1187,1244,1303,1361,1418,1475,1533,1592,1653,1714,1775,1835,1893,1959,2022,2106
29,57,85,113,142,171,200,231,262,294,326,359,392,426,462,499,537,576,618,661,704,748,793,837,882,931,983,1037,1095,1156,1215,1273,1329,1384,1438,1494,1550,1610,1672,1739,1806,1877,1947,2018,2089,2161,2235
30,58,86,114,143,172,202,233,264,296,328,361,395,429,466,504,545,588,635,684,735,785,836,886,938,993,1051,1108,1168,1227,1284,1340,1397,1452,1508,1566,1623,1684,1748,1816,1889,1966,2044,2121,2197,2272,2344
31,59,87,116,145,175,205,235,267,299,331,364,398,433,471,511,555,603,655,709,764,821,879,937,996,1056,1114,1173,1232,1291,1349,1409,1468,1525,1582,1639,1698,1761,1828,1899,1974,2049,2125,2203,2281,2358,2436
32,60,89,118,147,177,207,238,270,302,334,367,402,438,478,522,572,626,685,745,807,870,934,998,1060,1120,1177,1234,1290,1348,1407,1468,1530,1592,1655,1721,1788,1855,1923,1992,2062,2136,2212,2293,2372,2454,2529
32,61,90,120,149,180,210,242,274,306,339,372,407,444,486,533,588,649,714,783,852,922,990,1056,1121,1182,1242,1302,1361,1421,1481,1543,1606,1672,1741,1816,1891,1966,2039,2112,2185,2260,2340,2424,2511,2600,2693
34,63,93,122,153,183,214,246,278,311,344,377,413,453,499,552,615,684,757,834,910,985,1059,1133,1203,1272,1340,1404,1464,1527,1589,1651,1716,1787,1858,1929,2004,2081,2157,2234,2314,2395,2478,2563,2654,2744,2846
36,66,96,126,157,188,220,252,284,317,350,384,422,466,519,582,656,736,820,906,991,1076,1158,1236,1313,1387,1456,1525,1593,1658,1723,1793,1864,1936,2011,2090,2168,2247,2328,2408,2491,2577,2664,2753,2838,2924,2994
38,68,99,129,160,192,224,256,289,322,356,390,430,476,532,601,684,776,872,969,1063,1152,1236,1315,1393,1469,1540,1610,1679,1748,1819,1898,1983,2074,2165,2255,2337,2412,2485,2560,2637,2720,2810,2901,2986,3075,3147
40,71,103,135,167,199,231,264,297,331,365,399,441,491,553,632,729,833,940,1046,1145,1234,1320,1404,1484,1561,1635,1708,1777,1851,1932,2026,2126,2229,2327,2417,2495,2567,2637,2713,2793,2881,2979,3079,3192,3307,3448
