20,10,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,13,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,14,10,6,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,21,19,16,16,15,14,14,12,10,9,9,8,8,9,8,7,6,4,3,2,1,1,1,1,2,2,2,2,1,1,0
28,27,25,24,23,22,21,20,19,19,18,17,17,16,15,14,14,13,12,10,10,9,8,8,7,7,7,7,6,5,3,0
30,29,28,27,26,25,24,23,22,21,20,19,19,18,17,16,15,15,14,13,12,12,11,10,10,9,9,9,8,8,7,6
31,30,29,28,27,26,25,24,23,22,21,20,20,19,18,17,17,16,15,14,14,13,12,12,11,11,10,10,9,9,8,7
32,30,29,28,27,26,26,25,24,23,22,21,20,20,19,18,17,17,16,15,14,14,13,12,12,11,11,10,10,9,9,8
33,31,30,29,28,27,26,25,24,23,22,22,21,20,19,19,18,17,16,16,15,14,14,13,13,12,12,11,11,10,9,9
33,32,30,29,28,27,26,26,25,24,23,22,21,21,20,19,19,18,17,17,16,15,15,14,14,13,13,12,12,11,10,10
34,32,31,30,29,28,27,26,25,24,24,23,22,21,21,20,20,19,18,17,17,16,15,15,14,14,13,13,12,12,11,10
34,33,31,30,29,29,28,27,26,25,25,24,23,23,22,21,21,20,19,19,18,17,17,16,16,15,15,14,13,13,12,11
35,33,32,31,30,30,29,28,27,27,26,25,25,24,24,23,23,22,21,20,20,19,18,18,17,17,16,16,15,15,14,13
36,34,33,32,32,32,31,30,30,29,28,28,27,27,27,27,27,26,25,24,23,22,22,21,21,20,20,20,19,18,17,14
37,35,35,35,35,36,36,36,35,34,33,33,32,32,32,32,32,31,31,30,30,29,28,28,27,27,26,26,25,24,22,20
38,39,40,41,43,43,43,43,43,42,42,42,42,42,43,42,42,42,41,41,41,40,40,40,40,39,39,39,36,34,32,28
39,47,51,55,56,56,54,54,53,52,53,53,54,54,55,55,55,55,55,55,56,56,56,57,57,56,56,56,55,54,53,53
40,55,63,69,72,73,72,71,69,68,68,69,70,71,72,72,72,73,74,75,76,77,77,77,76,74,75,75,76,77,79,80
42,67,79,91,95,97,95,93,91,90,90,91,93,95,96,96,97,99,101,105,109,111,111,112,111,109,108,109,109,111,115,117
44,80,97,113,118,120,117,114,112,111,111,112,115,117,118,119,121,122,125,128,130,133,135,137,138,140,141,143,147,150,154,155
47,90,110,128,134,137,136,133,131,130,132,134,138,140,142,143,145,147,152,157,162,166,168,169,170,171,173,176,182,185,191,189
