4,15,25,35,46,56,66,76,85,94,102,110,116,123,129,135,142,148,155,162,169,175,182,188,194,199,203,207,210,213,215,218,220,222,223,225,226,227,229,230,231
6,16,27,37,47,58,68,78,88,97,106,114,122,129,137,144,151,158,166,173,180,188,195,201,207,212,216,219,222,225,228,231,233,235,237,239,240,242,243,244,246
7,18,28,39,49,60,70,80,90,100,109,118,127,135,143,151,159,166,174,182,189,195,201,207,212,216,220,224,227,231,233,236,239,241,243,245,247,249,250,252,253
8,19,30,41,52,63,73,84,94,104,113,123,132,141,149,158,166,174,182,189,196,202,208,213,218,223,228,232,236,239,243,246,249,252,254,257,259,261,263,265,267
9,20,32,43,54,65,75,86,97,107,117,127,136,145,154,162,170,178,186,193,200,207,213,219,225,230,234,239,243,247,251,255,258,261,264,266,269,271,274,276,278
10,21,33,44,55,66,77,88,99,109,119,129,139,148,157,165,173,181,189,197,204,211,217,223,229,235,240,245,249,254,258,262,266,269,272,275,278,281,283,286,288
10,22,33,45,56,68,79,90,100,111,121,131,141,150,159,167,176,184,192,200,207,215,221,227,233,239,245,251,256,262,267,271,275,279,283,286,289,292,295,298,301
11,23,34,46,57,69,80,91,101,112,122,133,142,152,161,170,178,187,195,203,211,218,226,233,240,246,253,258,264,269,275,279,284,288,293,297,300,304,308,312,316
12,23,35,47,58,70,81,92,103,113,124,134,144,154,163,172,181,190,198,207,215,222,230,237,244,251,257,264,270,277,283,290,296,302,307,313,318,322,327,331,336
12,24,36,48,59,71,82,93,104,115,125,136,146,155,165,174,183,192,201,210,218,226,234,242,249,257,265,273,282,290,298,306,314,322,331,339,349,358,367,376,383
13,25,37,49,60,72,83,94,105,116,127,137,148,157,167,177,186,195,204,213,222,230,239,247,256,266,276,288,299,311,321,331,340,351,363,377,393,411,430,450,468
13,25,37,49,61,73,84,95,107,118,128,139,150,160,170,179,189,198,208,217,226,236,246,256,267,279,291,304,316,329,343,357,372,387,404,422,441,461,484,506,532
13,26,38,50,62,74,85,97,108,119,130,141,151,162,172,182,192,202,212,222,232,243,255,266,279,292,306,320,335,351,366,383,400,419,437,457,477,499,522,546,572
14,26,39,51,63,75,86,98,109,120,131,142,153,164,175,186,197,207,218,228,239,251,263,276,290,305,320,336,353,371,389,408,428,448,468,489,511,533,555,579,603
14,27,40,52,64,76,88,99,111,122,133,145,156,167,178,190,201,212,223,235,246,259,272,286,300,316,332,350,368,388,408,429,451,472,493,514,537,559,584,609,638
15,28,40,53,65,77,89,101,112,124,135,147,158,170,182,194,206,218,229,241,253,266,280,295,311,328,345,364,383,404,425,447,469,491,514,536,560,585,611,637,663
15,28,41,54,66,79,91,102,114,126,137,149,161,173,185,197,210,223,236,249,262,276,291,307,324,341,359,379,399,420,442,465,487,509,532,555,581,607,635,663,689
16,29,42,55,68,80,92,104,116,128,140,152,164,177,189,202,215,229,243,257,272,287,303,320,337,354,373,392,413,435,458,481,505,529,554,580,607,636,665,695,727
17,30,43,56,69,82,94,106,118,130,143,155,168,181,194,208,222,236,251,266,281,298,315,333,351,371,390,411,432,455,478,502,527,552,577,605,633,663,696,729,768
17,31,45,58,71,84,96,108,121,134,147,160,174,188,201,215,230,244,260,276,293,312,331,350,370,391,411,433,457,481,506,532,558,584,612,641,671,703,736,768,799
19,33,47,61,74,86,99,112,125,138,153,168,183,199,214,229,244,260,277,295,313,333,353,374,396,419,443,468,495,524,553,582,613,643,673,703,737,771,810,851,900
20,35,49,63,76,89,102,115,128,143,158,175,192,208,224,240,255,271,290,311,334,357,382,406,429,452,478,503,530,560,591,624,659,693,730,765,802,840,878,916,954
20,36,51,65,79,92,105,119,133,149,166,184,203,221,238,255,272,289,309,330,354,379,407,434,463,491,519,548,579,611,644,680,718,757,799,845,891,937,977,1017,1041
