91,87,78,70,60,52,46,41,37,33,31,29,28,27,27,27,26,26,25,23,21,20,18,17,15,14,13,12,11,10,9,8,7
92,89,82,75,66,60,55,51,48,45,43,39,37,35,33,31,30,29,27,25,23,22,20,19,17,16,15,14,13,12,11,10,9
94,92,86,80,73,68,63,60,57,54,51,47,44,41,39,37,35,33,32,30,28,26,24,23,21,20,19,17,16,15,14,13,12
95,95,90,86,80,75,71,66,63,60,56,53,50,47,44,41,39,37,34,32,30,29,27,26,24,23,21,20,19,17,16,15,14
96,97,93,89,83,79,74,70,66,63,59,56,53,50,47,45,43,41,38,36,34,33,31,29,28,26,25,23,22,21,20,18,17
97,98,94,91,85,81,76,72,69,65,62,59,56,53,51,48,46,44,42,41,39,37,35,34,32,30,29,27,26,25,24,23,22
98,99,95,92,87,83,78,74,71,68,64,61,58,56,54,51,49,48,46,44,43,41,40,38,37,35,34,32,31,30,29,28,26
98,100,97,94,89,85,80,76,73,70,67,64,62,60,58,56,54,52,51,49,48,47,46,45,44,43,41,40,39,38,36,35,33
99,100,98,95,90,87,83,79,76,74,71,69,66,65,63,62,61,59,58,57,55,54,53,52,51,50,49,48,47,46,45,44,41
99,101,99,96,92,89,85,82,80,78,75,73,71,70,69,69,68,68,68,68,67,67,66,66,65,65,64,63,63,62,61,59,55
100,102,100,98,94,91,89,86,85,83,81,79,78,77,77,77,78,78,79,79,79,79,79,78,77,76,75,74,74,73,72,71,69
100,103,101,99,96,94,92,90,89,89,88,86,86,85,85,84,84,84,84,84,84,83,83,83,82,81,80,80,79,78,77,76,75
101,104,102,100,97,95,94,92,92,92,91,90,90,89,89,88,88,88,87,87,87,87,87,86,86,85,84,84,83,82,82,82,81
101,104,103,102,99,97,96,94,94,94,93,93,92,92,91,91,91,91,91,91,91,91,91,90,90,89,89,88,88,87,87,87,86
102,105,104,103,101,99,98,97,96,96,96,95,95,95,94,94,94,94,94,94,95,95,95,95,95,95,95,94,94,93,93,93,92
102,106,105,105,103,102,101,101,100,100,99,99,98,98,98,98,98,98,99,99,100,101,102,103,103,103,103,102,102,101,101,100,101
103,107,107,108,107,107,107,108,108,108,107,107,106,106,106,106,107,107,108,110,111,113,114,115,115,115,114,112,111,109,109,109,110
103,109,111,113,114,115,117,118,118,119,119,118,118,118,118,118,119,121,122,124,125,126,127,128,128,128,127,126,125,123,122,121,120
104,111,116,120,123,126,128,129,130,130,130,129,128,129,130,132,134,136,138,139,140,140,141,141,141,141,141,141,140,139,139,139,142
104,114,122,129,134,139,142,144,146,147,147,147,147,147,148,149,151,153,155,157,158,158,157,157,157,158,158,159,160,161,160,160,160
106,119,131,141,150,157,163,166,167,167,166,165,165,166,167,169,171,173,175,177,179,181,182,182,183,184,184,184,186,186,188,190,193
107,125,140,153,165,175,182,187,190,189,187,184,182,181,181,184,186,189,192,195,196,199,200,202,204,206,207,209,211,213,215,216,216
108,129,149,167,182,195,205,211,214,213,210,206,203,202,202,204,208,212,217,221,225,227,230,232,235,237,239,241,243,246,248,251,251
