0,5,10,14,19,23,27,31,35,39,44,50,56,63,69,75,80,84,87,90,93,96,99,102,105,107,109,111,114,115,117,119,121,122,124,125,126
0,6,11,16,21,25,30,35,40,45,51,57,63,69,74,79,83,87,91,94,97,101,104,106,109,111,113,115,117,119,121,122,124,125,127,128,130
2,7,12,17,22,27,32,38,43,49,55,62,67,73,78,83,88,92,96,100,104,107,111,114,117,119,122,124,127,129,131,133,135,137,138,140,141
3,8,13,18,24,29,34,40,46,52,58,64,70,76,82,87,92,97,102,106,110,114,118,122,125,129,132,136,139,142,144,147,149,152,154,156,158
4,9,14,19,25,30,36,42,48,55,61,67,73,79,85,90,95,100,105,110,114,118,123,127,130,134,137,141,144,147,150,153,156,159,161,164,166
4,9,15,20,26,32,38,44,50,57,63,70,76,81,87,92,97,102,107,112,117,121,126,130,134,138,142,145,149,152,156,159,162,165,168,171,173
4,10,15,21,27,33,39,45,52,58,65,71,77,83,88,94,99,104,109,114,119,124,128,133,137,142,146,150,154,157,161,164,168,171,174,177,180
5,10,16,22,28,34,40,46,53,60,66,72,79,84,90,96,101,106,111,117,122,126,131,136,141,145,150,154,158,162,165,169,173,176,180,183,186
5,11,17,22,28,35,41,48,54,61,68,74,80,86,92,98,104,109,115,120,125,130,135,140,145,149,154,158,163,167,171,175,179,183,186,190,194
5,11,17,23,29,35,42,49,55,62,69,75,82,88,94,100,106,112,118,123,129,134,139,145,150,155,159,164,169,173,177,181,186,190,193,197,201
6,12,18,24,30,36,43,50,57,64,71,77,84,91,98,104,111,117,123,130,136,142,148,154,159,165,171,176,181,187,192,197,202,207,211,216,221
6,12,18,24,31,37,44,51,58,66,74,82,89,98,106,115,124,133,143,153,164,175,186,196,208,221,234,248,262,276,289,301,314,326,338,351,362
7,13,19,25,31,38,45,53,62,72,83,95,108,123,138,155,172,190,208,226,244,261,278,294,310,327,342,357,373,388,403,418,433,449,465,481,498
7,13,19,26,32,39,48,58,70,83,98,114,131,148,166,185,205,224,243,262,280,298,316,335,354,373,392,410,427,444,459,474,488,501,514,528,542
7,13,20,26,33,42,52,64,79,96,114,133,153,173,195,217,239,260,280,300,319,338,357,377,397,416,435,452,468,483,497,509,523,537,554,571,593
7,14,20,27,35,44,56,71,89,110,132,154,177,200,223,247,271,294,317,340,362,384,404,423,441,458,474,490,506,520,534,550,566,584,602,621,638
8,14,21,28,37,48,63,81,103,127,153,178,204,229,253,278,302,327,351,375,397,419,438,456,473,490,507,525,544,564,583,601,620,637,654,671,688
8,15,22,30,39,52,69,90,115,142,170,198,226,253,280,306,332,358,382,406,428,451,472,492,514,535,556,576,596,616,635,655,675,696,717,738,759
9,16,23,32,44,60,80,105,133,163,193,223,253,282,310,337,363,388,412,436,459,483,508,534,560,587,614,638,660,680,700,721,742,763,783,803,821
9,16,25,36,51,71,97,126,158,190,223,254,284,313,341,368,394,420,446,474,501,528,556,585,613,640,668,693,716,737,755,773,790,807,825,843,861
10,17,28,42,61,86,118,153,189,226,262,295,329,362,395,425,457,486,515,543,571,598,625,651,676,700,723,745,766,786,806,826,847,869,892,916,938
12,19,29,45,66,95,131,171,210,251,292,331,372,415,455,494,530,562,591,617,643,666,687,708,730,751,773,796,818,839,859,879,900,921,943,967,990
12,19,31,49,74,107,149,193,236,280,322,363,405,448,490,531,570,607,642,677,709,738,766,789,811,832,854,876,897,917,935,954,975,1002,1034,1070,1110
