0,0,1,1,2,2,3,4,4,5,6,7,9,10,11,13,14,16,17,19,21,23,25,27,29,30,32,34,35,36,37,38,39,40,41,41,42,42,42,43,43,43,43,43,44,44,44,44,44
0,0,1,2,2,3,4,5,5,6,7,9,10,11,13,14,16,18,19,21,23,25,27,29,31,33,35,36,38,39,40,41,41,42,43,43,44,44,45,45,46,46,47,47,47,48,48,48,48
0,1,1,2,3,4,4,5,6,7,8,9,11,12,13,15,17,19,21,23,25,27,29,32,34,36,38,40,42,44,45,47,48,49,50,51,52,52,53,53,54,54,54,55,55,55,55,56,56
0,1,2,3,3,4,5,6,7,8,9,10,12,13,15,16,18,20,22,25,27,30,33,35,38,41,43,46,48,50,52,54,56,58,59,61,62,63,65,66,67,68,68,69,70,71,71,72,73
0,1,2,3,4,5,6,7,8,9,10,11,12,14,16,18,20,22,24,26,29,32,34,37,40,43,46,49,52,54,57,59,61,64,66,68,71,73,75,77,79,81,82,84,86,87,89,90,92
0,1,2,3,4,5,6,7,8,9,10,12,13,15,16,18,20,23,25,27,30,33,36,39,42,45,48,52,55,59,62,66,69,72,75,78,81,85,88,91,95,98,101,105,108,111,113,116,119
0,1,3,4,5,6,6,7,9,10,11,12,14,15,17,19,21,23,26,28,31,34,37,40,43,47,50,54,58,62,66,70,74,79,83,88,93,97,102,107,112,116,121,125,129,133,137,141,144
1,2,3,4,5,6,7,8,9,10,11,13,14,16,18,20,22,24,27,29,32,35,38,41,45,48,52,56,60,65,69,74,79,84,89,94,99,105,110,116,122,127,133,139,145,150,155,160,165
1,2,3,4,5,6,7,8,9,10,12,13,15,16,18,20,22,25,27,30,33,36,39,42,46,50,54,58,63,68,73,78,84,90,96,102,109,116,123,130,137,145,153,162,171,181,191,202,214
1,2,3,4,5,6,8,9,10,11,12,13,15,17,19,21,23,25,28,31,34,37,40,44,48,52,56,61,66,71,77,82,89,95,102,110,118,128,138,149,161,174,188,202,216,231,246,260,278
1,2,3,5,6,7,8,9,10,11,12,14,15,17,19,21,23,26,29,31,35,38,41,45,49,54,58,63,69,74,81,87,94,102,111,120,131,142,155,168,183,198,214,231,249,268,290,312,340
1,2,4,5,6,7,8,9,10,11,13,14,16,17,19,22,24,26,29,32,35,39,43,47,51,56,61,67,73,79,86,93,102,110,120,131,143,157,171,187,205,224,244,266,290,315,342,371,400
1,3,4,5,6,7,8,10,11,12,13,15,16,18,20,22,24,27,30,33,36,40,44,48,53,58,64,71,77,84,92,100,109,119,130,142,156,170,186,204,223,244,267,293,320,349,382,414,453
2,3,4,5,7,8,9,10,11,12,13,15,17,18,20,22,25,28,31,34,38,42,46,51,56,62,69,76,84,91,99,108,117,128,140,153,168,185,203,223,245,269,295,323,353,383,414,445,480
2,3,4,6,7,8,9,10,11,13,14,15,17,19,21,23,25,28,32,35,39,44,49,55,61,68,75,82,90,98,107,116,127,138,151,165,181,199,218,240,264,291,319,348,379,412,445,478,513
2,3,5,6,7,8,9,11,12,13,14,16,17,19,21,23,26,29,33,37,41,47,53,59,66,74,81,89,97,105,115,125,136,148,162,178,195,214,235,258,284,312,342,374,408,444,481,519,560
2,3,5,6,7,9,10,11,12,13,15,16,18,20,22,24,27,30,34,39,44,50,57,64,71,79,87,96,104,113,123,134,146,159,174,191,209,230,253,279,307,337,370,405,441,481,523,565,609
2,4,5,6,8,9,10,11,13,14,15,17,18,20,22,25,28,31,36,41,47,54,62,70,78,86,94,103,111,121,131,143,156,171,188,206,226,248,273,300,330,362,398,436,476,518,563,609,659
2,4,5,7,8,10,11,12,13,14,16,17,19,21,23,26,29,33,38,44,51,59,68,76,85,93,102,111,120,130,141,154,169,185,203,222,244,267,294,323,356,391,429,469,511,555,600,646,695
3,4,6,7,9,10,11,13,14,15,17,18,20,22,24,27,31,35,41,48,56,64,74,83,92,101,110,120,130,142,155,168,184,200,219,240,263,289,318,349,384,422,463,505,550,596,641,687,732
3,5,7,8,10,11,12,14,15,16,18,20,22,24,26,29,33,39,46,54,63,73,84,94,104,114,124,135,147,160,174,190,206,224,243,265,290,318,350,384,422,463,507,554,604,655,712,768,833
4,5,7,9,11,12,14,15,17,18,20,21,23,25,28,31,36,42,50,59,69,80,91,102,113,124,136,149,162,176,191,207,224,242,262,285,311,343,377,414,455,498,544,594,647,704,766,828,897
4,6,8,10,11,13,15,16,18,20,21,23,25,26,29,33,39,46,56,67,78,91,103,115,128,141,154,166,180,195,210,226,242,260,281,306,334,367,404,442,485,534,587,645,709,774,841,909,981
