98,97,92,87,81,76,70,66,63,61,60,58,56,55,53,51,48,44,39,33,26,21,18,16,15,16,17,16,16,16,14,13,13,13,12,11,9,8,6,6,6,7,7,8,8,7,7,7,6
98,98,95,91,85,80,74,70,67,64,63,61,60,58,56,54,51,47,43,39,35,33,33,33,33,33,32,31,29,27,25,23,21,20,18,17,16,15,14,13,12,11,11,10,9,9,8,8,7
99,99,96,93,88,82,77,73,70,67,66,64,63,61,59,57,54,50,47,44,42,40,39,38,37,36,35,33,31,29,27,25,23,22,20,19,18,17,16,15,14,13,12,12,11,10,10,9,8
100,101,98,95,90,85,80,76,73,71,69,67,65,64,62,59,56,54,51,48,46,44,43,42,41,39,37,35,33,31,29,27,26,24,23,21,20,19,18,17,16,15,14,13,13,12,11,11,10
101,103,100,97,92,87,83,79,75,73,71,69,68,66,64,61,59,56,53,51,49,47,45,44,42,41,39,37,35,33,31,30,28,27,25,24,23,21,20,19,18,17,16,16,15,14,13,13,12
103,104,101,98,94,89,84,80,77,75,73,71,70,68,66,63,60,58,55,53,51,49,47,46,44,42,40,39,37,35,33,31,30,28,27,26,24,23,22,21,20,19,18,17,17,16,15,14,14
103,104,102,99,95,91,86,82,79,76,75,73,71,69,67,64,62,59,57,54,52,51,49,47,45,44,42,40,38,36,34,33,31,30,28,27,26,25,24,23,22,21,20,19,18,17,16,16,15
104,105,103,100,96,92,87,83,80,78,76,74,72,70,68,65,63,60,58,56,54,52,50,48,47,45,43,41,40,38,36,35,33,32,30,29,28,26,25,24,23,22,21,20,19,18,18,17,16
104,106,104,101,97,93,88,84,81,79,77,75,73,71,69,67,64,62,59,57,55,53,51,50,48,46,44,43,41,39,37,36,34,33,31,30,29,27,26,25,24,23,22,22,21,20,19,18,17
105,106,104,102,98,94,89,86,82,80,78,76,74,72,70,68,65,63,61,59,57,55,53,51,49,47,45,44,42,40,39,37,36,34,33,31,30,29,28,26,25,24,23,23,22,21,20,19,18
105,107,105,103,99,95,91,87,84,81,79,77,75,73,71,69,66,64,62,60,58,56,55,53,52,50,49,48,46,45,43,41,40,38,37,36,34,33,33,32,33,34,35,36,37,37,38,38,38
105,108,106,104,100,96,92,88,85,82,80,78,76,74,72,70,67,65,63,62,60,59,58,58,57,57,56,56,55,54,53,52,51,50,49,49,49,49,50,51,53,56,59,61,64,65,66,67,69
106,108,107,105,101,97,93,89,86,84,81,79,77,75,73,71,68,66,65,64,63,64,65,67,68,69,70,70,69,68,68,67,66,65,65,66,67,68,70,73,76,80,84,89,94,98,102,105,107
106,109,108,106,103,98,94,90,87,85,83,81,78,76,74,72,70,68,67,68,71,76,81,87,92,94,93,92,89,87,85,83,82,82,83,84,87,89,92,96,100,105,110,116,122,127,129,132,130
107,110,109,107,104,100,95,92,88,86,84,82,80,77,75,73,72,71,73,76,83,91,100,108,114,118,118,116,112,108,104,101,98,98,99,101,104,107,111,115,121,127,134,141,147,153,161,168,177
107,110,109,108,105,101,97,93,90,87,85,83,81,79,76,75,74,75,80,87,97,109,120,130,137,140,140,137,132,126,121,118,116,116,118,121,124,128,133,139,145,152,157,163,169,176,184,192,204
107,111,110,109,106,102,98,94,91,89,87,85,82,80,78,77,77,81,88,98,111,125,138,148,155,158,157,154,149,143,139,136,134,135,137,140,144,149,154,160,166,173,180,188,195,203,213,222,236
108,112,111,110,107,103,99,96,93,90,88,86,84,81,79,79,81,86,96,110,127,144,160,171,178,180,179,174,168,162,156,153,153,155,159,164,170,176,182,187,194,201,207,215,224,232,242,252,264
109,113,112,112,109,105,101,97,94,92,90,88,86,83,81,82,85,93,107,125,146,168,187,201,209,211,208,202,194,187,182,179,179,181,186,191,197,204,211,218,225,232,239,247,256,265,274,283,294
110,114,114,114,111,107,103,100,97,95,92,90,88,85,84,86,92,103,121,143,168,192,214,229,239,241,237,230,221,213,208,207,208,212,218,224,231,239,246,254,260,268,277,286,298,311,325,340,359
111,116,116,116,114,111,107,104,101,98,96,94,91,88,88,92,101,116,139,166,196,224,249,267,280,283,283,277,270,263,259,258,258,260,263,267,273,280,288,298,307,317,329,342,357,371,388,403,421
112,117,118,118,116,113,109,106,103,100,98,96,93,91,91,96,107,126,153,184,218,251,280,303,318,324,321,315,305,296,289,287,288,291,297,307,316,326,334,341,347,354,366,382,401,422,441,459,468
112,118,119,120,118,116,112,109,106,104,101,99,96,94,94,101,114,136,168,203,240,276,306,330,347,355,355,352,345,336,329,327,326,329,339,356,371,386,400,407,410,415,425,439,458,480,500,519,530
