0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4
5,5,5,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,7,7,8,9,9,10,10,10,10,11,11,11,11,8
5,7,9,10,11,11,11,10,10,9,9,9,9,9,10,10,11,11,12,13,15,16,17,19,20,21,23,25,26,27,27,26,25
5,9,12,15,16,17,17,17,16,16,15,15,15,15,16,16,17,18,20,22,24,26,28,29,31,32,34,37,40,42,44,45,45
6,12,17,20,23,24,24,24,23,23,22,22,22,22,23,24,26,28,30,33,35,38,41,44,46,50,53,58,62,66,67,68,64
7,15,22,28,32,35,35,35,34,33,33,32,32,33,34,36,39,42,45,49,52,57,61,66,69,74,78,83,89,95,97,100,95
7,18,27,34,39,42,43,42,42,41,40,40,40,41,43,46,49,52,55,59,64,69,75,82,87,95,102,111,120,129,133,138,131
8,21,33,42,49,53,55,54,53,52,50,49,49,51,54,58,63,68,74,79,84,90,96,101,108,116,126,136,147,157,162,168,162
