4,14,24,34,45,56,66,76,86,94,103,111,119,128,136,146,156,167,178,188,198,208,217,225,233,240,247,252,257,262,266,269,272,275,278,281,283,285,287,288
6,16,27,37,48,59,70,80,91,101,111,121,131,141,152,162,172,183,193,203,212,221,229,237,244,251,256,262,266,271,275,278,281,285,288,292,295,299,302,306
7,18,29,40,51,62,73,84,95,106,117,128,139,150,161,171,182,191,201,210,219,227,235,242,249,255,261,268,273,279,285,290,296,301,305,310,314,318,322,326
9,20,31,42,54,65,76,88,99,110,121,133,144,155,166,177,188,198,208,217,226,235,243,251,258,265,271,278,284,289,295,300,306,311,316,321,325,330,334,339
10,21,32,44,55,67,78,90,101,113,125,137,149,161,172,183,194,204,214,223,232,240,249,256,264,271,278,285,291,298,304,309,315,320,325,330,335,340,344,349
11,22,33,45,57,68,80,92,104,116,128,140,152,164,176,187,198,208,218,227,236,245,254,262,271,278,286,293,300,306,312,318,324,330,335,341,346,351,356,361
11,23,34,46,58,70,82,94,106,118,130,143,155,167,179,190,201,212,222,232,242,251,260,269,277,285,293,301,308,316,323,330,336,343,349,356,362,368,374,380
12,23,35,47,59,71,84,96,108,121,133,146,158,170,182,194,205,216,226,237,247,258,268,278,288,298,307,316,325,333,341,348,355,363,369,376,383,389,396,402
12,24,36,48,61,73,85,97,110,122,135,148,161,173,185,197,208,219,231,242,253,264,275,286,297,308,319,329,339,349,358,367,375,383,391,399,407,414,422,429
13,25,37,50,62,74,86,99,112,125,138,151,164,176,189,201,213,225,238,250,262,274,286,298,309,321,333,345,357,368,379,390,400,410,420,429,438,447,456,464
13,26,38,51,63,76,88,101,114,127,140,153,166,179,192,204,217,230,243,256,269,282,295,308,320,333,346,359,372,385,398,411,424,437,449,461,473,485,496,507
14,27,39,52,64,77,90,102,115,129,142,155,169,182,195,209,222,236,250,264,279,294,309,326,343,362,381,400,418,436,454,472,491,511,533,557,581,605,630,652
14,27,40,53,65,78,91,104,117,131,144,158,172,187,201,216,232,249,265,282,300,318,336,356,376,396,417,438,459,480,501,522,543,566,590,614,640,667,694,723
15,28,41,54,66,79,92,105,119,133,147,162,178,194,211,229,248,267,288,309,331,352,373,395,415,436,457,479,501,523,545,568,591,614,638,661,686,711,736,761
15,28,41,55,67,80,93,107,121,135,151,168,186,205,225,247,269,292,315,338,361,384,405,427,447,468,489,511,532,555,577,600,625,651,677,704,732,761,790,822
15,29,42,56,69,82,95,109,124,140,157,175,196,218,242,266,291,316,341,365,387,410,431,451,471,492,513,536,561,587,613,640,668,695,722,750,777,803,829,851
16,30,43,57,70,83,97,112,127,145,165,186,210,235,261,287,313,338,363,387,409,431,452,473,494,516,541,567,595,623,650,678,705,733,760,788,814,842,869,898
16,30,44,58,71,85,99,115,132,152,174,199,226,254,282,310,336,361,385,408,430,452,475,497,521,547,572,600,627,656,685,715,745,775,804,833,862,892,921,952
17,31,45,59,73,87,102,119,139,162,188,217,248,279,308,336,362,386,409,431,455,478,503,528,554,579,605,631,658,686,715,746,778,811,844,876,910,942,974,1003
18,33,47,61,75,89,106,125,148,175,205,237,270,302,332,361,388,414,440,466,493,520,547,573,599,625,651,679,707,736,765,796,827,858,890,922,952,981,1009,1031
19,34,49,63,77,93,112,134,161,194,229,265,301,336,369,401,430,459,487,513,540,567,593,620,648,677,707,738,770,802,833,864,895,924,952,979,1006,1032,1057,1082
21,37,51,66,80,97,117,142,173,210,248,286,326,364,399,433,465,494,521,547,573,599,626,655,684,714,744,775,806,839,872,904,936,966,994,1021,1047,1074,1101,1130
22,38,53,69,83,101,124,151,184,223,265,308,351,394,435,473,507,539,568,593,620,649,677,707,739,769,799,829,859,887,918,949,982,1014,1048,1079,1107,1137,1164,1196
