0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0
4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2
4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
4,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3
5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,4,4
5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,7,7,7,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8
6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,9,10,10,10,11,11,11,11,11,11,12
7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,8,8,9,9,10,10,10,11,11,11,12,12,12,12,12,12,13,13,13,13,13,13,13,14,15,16,17,18,19,19,19,19,20
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,9,11,12,13,14,15,16,16,17,17,17,17,17,17,17,17,18,18,19,19,19,20,20,21,22,24,25,27,28,29,30,31,34
8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,8,8,10,11,14,17,19,21,23,23,23,23,23,24,24,24,25,25,26,26,27,27,27,28,28,29,31,32,34,36,37,39,40,41,42,44
9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,9,11,14,18,23,26,29,31,31,31,32,32,33,34,34,34,35,35,35,36,37,39,40,41,43,45,47,50,52,55,57,59,61,62,61
10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,13,17,22,28,33,36,37,37,37,37,37,38,40,41,41,42,43,43,44,46,48,50,53,55,58,61,63,65,68,71,74,78,82,85
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,16,21,27,35,40,43,45,45,45,46,48,50,52,52,53,53,53,54,55,56,58,60,63,66,70,73,77,81,85,89,95,99,104,103
