0,1,2,3,4,6,8,10,12,14,16,18,20,22,24,27,29,31,33,36,38,41,44,46,48,51,53,54,56,58,59,60,62,63,64,64,65,66,66,67,68,68,68,69,69,70
0,1,2,4,5,7,9,11,13,15,17,20,22,24,27,29,31,34,36,39,42,45,47,50,52,54,56,58,59,60,62,63,64,66,67,68,69,70,71,72,72,73,73,74,74,75
0,1,3,4,6,8,10,12,14,16,19,21,23,26,28,31,33,36,39,42,45,48,51,53,55,57,59,61,63,65,66,68,69,70,72,73,74,75,76,77,78,79,79,80,81,82
0,2,3,5,7,9,11,13,15,18,20,23,25,28,30,33,36,39,42,45,48,51,53,56,59,61,64,66,68,70,72,74,75,77,78,79,81,82,83,84,85,86,87,88,89,90
0,2,4,6,8,10,12,14,16,19,21,24,26,29,32,34,37,40,44,47,50,52,55,58,60,63,65,68,70,72,74,76,78,80,81,83,84,86,87,88,90,91,92,93,94,95
1,2,4,6,8,10,13,15,17,20,22,25,27,30,33,36,39,42,45,48,51,55,58,60,63,66,68,70,73,75,77,78,80,82,84,86,87,89,91,92,94,95,97,98,99,100
1,3,5,7,9,11,13,16,18,20,23,26,28,31,34,37,40,43,47,50,53,56,59,62,65,68,70,73,75,78,80,82,84,86,88,90,92,93,95,97,98,100,101,103,104,105
1,3,5,7,9,11,14,16,19,21,24,26,29,32,35,38,41,45,48,51,55,58,61,64,66,69,72,74,77,80,82,85,87,89,91,93,95,97,99,100,102,104,105,107,109,110
1,3,5,7,10,12,14,17,19,22,25,27,30,33,36,39,42,46,49,53,56,59,62,65,68,71,74,77,79,82,84,87,89,91,94,96,98,100,102,104,106,108,109,111,112,114
2,4,6,8,10,12,15,17,20,22,25,28,31,34,37,40,43,47,51,54,58,61,64,67,70,74,77,79,82,85,88,90,93,95,97,100,102,104,106,108,109,111,113,115,117,118
2,4,6,8,10,13,15,18,20,23,26,29,32,35,38,41,45,48,52,56,59,63,66,69,72,76,79,82,85,88,91,94,97,100,102,105,107,110,113,115,118,120,123,125,128,131
2,4,6,8,11,13,16,18,21,24,27,29,32,35,39,42,46,50,53,57,61,65,68,72,76,79,83,86,90,94,98,103,109,115,121,126,131,136,140,145,150,155,160,165,170,174
2,4,6,9,11,14,16,19,22,24,27,30,33,36,40,43,47,51,55,60,64,68,72,77,81,87,92,98,104,110,117,124,131,138,144,150,156,161,165,170,174,179,184,189,194,198
2,4,7,9,12,14,17,19,22,25,28,31,34,37,41,44,49,53,57,62,67,72,78,84,90,97,104,112,119,126,133,140,147,154,160,165,170,175,181,187,193,199,205,209,213,216
2,5,7,10,12,15,17,20,23,26,28,31,35,38,42,46,50,55,61,67,73,80,87,95,102,109,117,124,131,139,146,153,160,166,173,180,186,192,197,203,209,214,220,226,232,237
3,5,7,10,13,15,18,21,24,26,29,32,35,39,43,48,53,59,65,72,79,87,95,103,111,119,126,134,141,148,156,164,171,179,186,192,198,204,210,216,222,228,234,240,247,252
3,5,8,10,13,16,19,21,24,27,30,33,36,40,45,50,56,62,69,77,85,93,102,110,119,127,135,143,151,159,167,175,183,191,198,204,210,216,222,228,235,241,247,254,260,267
3,6,8,11,14,16,19,22,25,28,31,34,38,42,47,53,60,67,75,83,92,101,109,118,127,135,144,152,161,170,179,187,195,202,209,216,223,230,236,243,249,256,262,269,275,282
4,6,9,11,14,17,20,23,26,29,32,35,39,44,49,56,64,73,81,90,99,108,117,126,136,145,154,164,173,182,191,199,208,216,224,232,240,247,255,262,269,275,281,287,293,301
4,7,9,12,15,18,21,24,27,30,33,37,41,46,53,61,70,80,90,101,110,119,128,138,147,157,166,175,185,194,204,214,224,234,243,252,261,269,277,285,292,299,306,312,318,323
4,7,10,13,16,19,22,25,29,32,35,39,44,51,59,69,80,92,105,117,128,139,149,159,168,178,189,199,209,219,228,238,247,257,267,276,286,295,303,310,317,324,329,335,342,349
5,8,11,14,17,21,24,27,30,34,37,41,46,53,63,75,88,102,116,130,142,154,166,178,191,203,215,225,235,243,251,259,268,277,287,296,305,314,322,331,339,345,352,358,363,370
5,9,12,16,19,22,25,28,32,35,38,43,49,58,70,85,101,117,134,149,163,177,190,203,215,227,237,247,256,265,273,281,288,295,303,311,319,328,337,346,355,364,373,381,389,397
