1,6,11,17,22,28,35,42,49,57,65,74,83,93,103,113,124,134,143,152,161,169,178,186,195,205,214,222,229,235,241,245,249,253,256,258,261,263,266,268,269,271,273,274,275,277,278,279,280
2,7,13,18,24,31,37,45,52,61,69,78,87,96,106,116,126,137,146,156,166,175,184,194,204,214,224,233,240,247,254,259,264,269,274,278,282,286,289,292,295,298,300,303,305,307,309,310,312
2,8,14,20,26,33,39,47,54,63,71,80,89,99,109,119,130,140,151,161,172,182,192,202,212,221,231,240,248,256,263,270,276,282,288,293,297,301,305,309,312,315,318,321,323,326,328,330,332
3,9,15,22,28,35,42,49,57,66,74,84,93,103,113,123,134,144,155,166,176,187,198,208,219,229,239,248,257,266,274,282,290,298,306,312,319,324,329,334,338,343,348,354,359,365,369,374,377
4,10,17,23,30,36,44,51,60,68,77,86,96,106,116,127,137,148,159,170,182,193,204,215,225,235,245,255,265,274,284,293,302,311,320,328,336,343,350,357,363,369,375,380,384,388,392,396,400
5,11,18,24,31,38,45,53,61,70,79,88,98,108,119,130,141,152,163,174,186,197,208,219,230,241,251,261,271,282,292,302,312,321,330,339,347,355,362,370,377,384,391,397,402,408,413,417,422
5,12,18,25,32,39,46,54,62,71,80,90,100,110,121,132,143,154,165,177,189,201,212,224,235,247,258,268,278,289,299,309,319,328,338,347,356,365,375,384,392,400,408,416,423,431,438,445,452
5,12,19,26,33,40,47,55,64,72,81,91,101,111,122,133,145,156,168,180,191,203,215,227,239,250,261,272,283,294,304,315,325,335,346,356,366,376,386,396,406,415,424,433,442,450,459,467,475
6,13,20,26,34,41,48,56,65,73,83,92,102,113,124,135,146,158,170,182,194,206,218,230,241,253,265,276,288,299,309,320,331,342,353,364,375,386,398,409,420,430,441,451,461,471,481,492,502
6,13,20,27,34,42,49,57,66,74,84,93,103,114,125,136,148,159,171,183,195,207,220,232,244,256,268,280,291,303,314,326,337,349,361,373,385,397,409,422,435,448,462,476,489,502,514,525,534
7,14,21,28,35,42,50,58,67,75,85,95,105,115,126,138,149,161,173,185,197,209,222,234,247,259,271,283,295,307,319,332,345,357,370,383,396,409,423,438,452,466,480,494,507,521,533,546,557
7,14,21,28,36,43,51,59,67,76,86,96,106,117,128,139,151,163,175,187,199,212,225,237,250,262,275,287,299,312,325,338,352,365,379,394,408,422,437,452,466,481,496,511,527,543,558,574,588
8,15,22,29,36,44,52,60,68,77,87,97,107,118,129,141,152,164,176,189,202,214,227,240,253,265,278,291,304,318,331,345,360,374,389,404,419,434,449,464,479,495,512,530,549,570,592,614,636
8,15,22,30,37,45,53,61,70,79,88,98,109,119,131,142,154,166,178,191,203,216,229,242,256,269,283,297,311,325,339,353,368,384,399,415,431,447,463,480,498,516,535,555,578,601,627,653,682
9,16,23,30,38,45,53,62,70,80,89,99,110,121,132,143,155,167,180,192,205,218,232,245,259,273,288,302,316,331,346,360,376,392,409,426,443,461,479,497,516,535,556,578,602,627,653,680,705
9,16,24,31,38,46,54,63,71,81,90,101,111,122,133,145,157,169,182,194,207,221,235,248,263,277,292,307,323,338,353,369,385,402,420,438,457,476,495,515,536,558,582,606,632,659,687,714,741
9,17,24,32,39,47,55,64,73,82,92,102,113,124,135,146,158,171,183,196,210,224,238,252,267,282,298,313,329,345,362,379,396,414,432,451,470,490,510,532,555,580,607,634,662,689,716,743,770
10,17,25,33,40,48,56,65,74,84,93,104,114,125,137,148,161,173,186,199,213,227,242,257,272,287,303,320,336,353,371,389,408,427,446,465,485,506,528,552,578,605,634,663,693,724,754,784,812
10,18,26,33,41,49,58,67,76,85,95,105,116,127,139,151,163,176,189,203,217,232,247,263,279,295,311,328,346,364,382,401,421,440,460,480,502,524,549,575,602,631,661,693,725,759,794,828,861
11,19,27,35,43,51,60,69,78,88,98,108,119,130,141,153,166,179,192,207,222,238,254,270,287,304,322,340,358,376,395,414,434,454,476,498,522,548,576,605,637,669,702,735,769,802,834,868,900
12,20,28,36,45,53,62,71,81,90,101,111,122,134,145,158,171,184,199,215,231,248,266,284,302,320,338,357,376,395,414,434,454,475,498,522,549,578,609,642,677,713,751,791,829,870,905,940,963
13,21,29,38,46,55,64,73,83,93,103,114,125,136,148,160,174,188,204,221,239,257,276,294,311,330,350,370,391,413,434,456,478,501,523,549,576,606,640,677,713,752,793,834,876,921,965,1010,1052
13,22,31,39,48,57,66,75,85,95,106,116,128,139,151,165,179,195,213,232,251,271,290,310,329,350,372,394,416,440,463,489,517,547,580,616,652,692,735,780,828,880,934,990,1051,1116,1184,1255,1330
