38,40,42,44,47,49,51,53,55,57,58,59,57,55,51,46,42,39,36,33,30,26,20,15,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,43,45,47,49,51,53,55,57,59,61,62,62,60,58,54,50,47,44,42,40,36,32,26,20,14,10,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,46,47,49,51,53,56,58,60,62,64,65,65,64,62,59,56,54,52,51,49,46,43,38,32,27,22,18,13,10,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
48,49,50,52,54,56,58,60,62,64,67,68,69,69,68,67,65,63,62,60,59,56,54,51,47,43,39,35,31,27,24,20,17,14,12,9,8,6,4,3,3,1,1,0,0,0
49,50,52,54,56,58,60,62,64,66,68,70,71,72,72,72,71,69,68,66,65,63,61,58,55,51,48,44,40,37,34,31,29,27,25,23,22,20,17,15,12,9,6,5,3,5
50,52,54,55,57,59,62,64,66,68,70,72,74,75,76,76,75,74,73,72,70,68,66,64,61,58,54,51,47,44,41,39,37,35,33,31,29,27,25,23,21,18,16,14,13,13
51,53,55,57,59,61,63,65,67,69,72,74,76,77,78,78,78,77,76,75,73,72,70,67,65,62,59,56,53,50,47,44,42,40,38,37,35,33,31,29,26,24,21,19,17,17
53,54,56,58,60,62,64,66,69,71,73,75,77,78,79,80,80,79,78,77,76,74,73,71,68,66,63,60,57,54,52,49,46,44,42,40,38,36,34,32,29,27,25,23,22,20
54,55,57,59,61,63,65,67,70,72,74,77,78,80,81,81,81,81,80,79,78,77,75,74,71,69,66,63,60,58,55,52,50,47,45,43,41,39,37,35,32,30,28,26,24,22
55,56,58,60,62,64,66,68,71,73,76,78,80,81,82,82,83,82,82,81,80,79,77,76,74,72,69,66,64,61,58,56,53,51,49,47,45,43,41,39,36,34,31,29,27,26
56,57,59,61,63,65,67,70,72,74,77,79,81,82,83,83,84,83,83,82,81,80,79,78,76,74,72,69,66,64,61,59,57,54,52,51,49,47,44,42,40,37,34,32,30,29
57,58,60,62,64,66,68,71,73,76,78,80,82,83,84,84,85,84,84,84,83,82,81,80,79,77,75,72,70,67,65,62,60,58,56,53,51,49,47,45,43,40,37,35,33,31
58,59,61,63,65,67,69,72,74,77,79,81,83,84,85,85,86,86,86,86,85,85,84,83,81,80,78,76,73,71,68,66,64,62,60,58,56,54,52,50,47,44,41,39,36,35
58,60,62,64,66,68,70,73,75,78,80,82,84,85,86,86,87,87,87,87,87,86,86,85,84,83,81,79,77,74,72,70,68,66,64,62,60,58,56,53,51,48,46,43,40,38
59,61,63,65,67,69,71,74,76,79,81,84,85,86,87,87,88,88,88,88,88,88,87,87,86,85,83,81,79,77,75,73,72,70,68,66,64,62,60,58,55,52,50,47,44,43
60,62,64,66,68,70,73,75,78,80,83,85,87,88,88,89,89,90,90,90,90,90,90,89,89,88,87,85,83,81,79,78,76,75,73,71,69,67,65,63,60,58,55,52,49,48
62,64,66,68,70,72,74,76,79,81,84,86,88,89,90,90,91,91,92,92,92,92,93,92,92,92,91,89,88,86,85,83,82,81,80,78,76,74,72,70,67,64,61,58,54,52
63,65,67,69,71,73,75,78,80,83,85,88,89,91,92,93,93,94,94,95,95,95,96,96,96,96,96,94,93,92,90,89,88,87,86,84,83,81,79,77,74,71,68,65,61,58
65,67,69,71,73,75,77,79,82,85,87,90,92,94,96,97,98,99,99,99,100,100,101,102,103,103,103,102,102,100,99,98,97,96,96,95,94,92,90,88,86,83,80,75,71,66
66,68,70,72,75,77,79,82,84,87,90,92,95,98,100,102,104,105,106,106,107,107,109,110,111,112,113,112,112,112,111,111,111,111,111,111,110,108,108,106,104,101,98,93,88,83
69,71,73,75,77,80,82,85,87,90,93,96,99,102,105,109,112,114,116,117,118,120,122,124,126,128,129,130,131,132,133,134,136,137,139,140,140,139,138,135,132,129,125,119,113,103
72,75,76,78,80,82,85,87,90,93,95,99,102,106,110,115,119,122,124,125,126,128,131,134,137,140,143,145,146,148,150,153,155,158,162,165,166,166,165,162,159,155,152,146,141,130
76,77,79,81,83,85,88,91,94,97,99,103,107,112,117,124,129,133,135,137,138,141,144,149,154,158,161,164,166,168,171,176,180,183,187,190,191,192,194,193,193,192,190,189,187,188
