2,9,16,23,30,37,44,52,60,68,76,84,92,99,106,113,120,127,134,140,146,152,158,163,168,173,177,180,183,185,187,189,191,192,194,195,196,197,198,199,200,201,201
3,10,17,24,31,39,47,55,63,72,80,89,97,105,112,120,127,135,142,149,155,161,167,173,178,184,189,193,197,201,204,206,209,211,213,215,217,219,220,222,223,225,226
4,11,19,26,33,41,49,57,66,75,83,92,101,109,117,125,133,141,148,155,162,169,176,182,188,193,198,203,207,212,216,219,223,227,230,234,236,239,241,244,246,247,249
5,13,20,28,36,44,52,60,69,78,87,95,104,113,121,130,138,146,154,161,168,175,182,189,195,201,207,212,217,223,227,232,236,240,243,246,249,252,255,257,260,262,264
6,13,21,29,37,45,54,62,71,80,89,98,106,115,124,132,141,149,157,165,173,180,187,193,199,206,211,217,223,228,233,238,242,247,251,255,258,262,265,268,271,273,276
6,14,22,30,38,46,55,64,72,81,90,99,108,117,126,134,143,152,160,169,176,184,191,198,204,210,217,223,229,235,241,248,254,260,266,272,277,282,286,289,293,296,300
7,15,23,31,39,48,56,65,74,83,92,101,110,119,128,137,146,154,163,171,179,187,194,201,208,215,223,231,239,246,254,261,268,275,281,287,292,298,302,307,311,315,319
7,15,23,32,40,49,57,66,75,84,93,102,111,120,130,139,148,157,166,174,182,190,198,206,214,222,230,238,246,254,262,270,278,285,294,302,311,320,328,337,345,352,358
8,16,24,33,41,50,58,67,76,86,95,104,113,122,131,141,150,159,168,177,186,195,203,211,219,228,236,245,253,262,272,281,292,303,316,329,344,359,374,389,403,417,431
8,16,25,33,42,51,60,69,78,87,96,105,115,124,133,143,152,161,170,180,189,198,207,215,224,233,243,253,262,273,283,295,307,320,335,351,368,386,406,427,452,478,513
9,17,26,34,43,52,61,70,79,88,97,107,116,125,135,144,153,163,173,182,192,201,211,221,231,241,251,262,273,285,297,310,324,340,357,377,397,420,444,468,493,518,544
9,18,26,35,44,53,62,71,80,89,98,108,117,126,136,145,155,165,175,185,195,205,215,226,236,248,259,271,284,297,310,324,340,358,378,401,425,450,476,502,528,554,582
9,18,27,36,45,54,63,72,81,90,99,109,118,128,137,147,157,167,177,187,198,208,219,231,243,256,269,282,295,308,323,339,356,376,398,422,447,475,504,534,566,598,634
10,19,28,37,46,55,64,73,82,91,101,110,119,129,139,148,159,169,179,190,201,213,225,237,250,263,277,291,305,319,335,352,371,392,415,440,467,495,525,556,587,619,651
10,19,28,37,46,56,65,74,83,93,102,111,121,130,140,150,160,171,182,193,205,217,230,243,257,271,284,299,313,329,346,364,384,406,430,455,482,511,542,572,604,636,668
11,20,29,38,47,57,66,75,85,94,104,113,123,132,142,152,163,174,185,197,209,222,235,249,263,278,293,308,324,341,359,378,398,420,444,470,498,528,560,593,628,663,701
11,20,30,39,48,58,67,76,86,95,105,115,124,134,144,155,166,177,189,201,213,226,240,254,269,284,300,316,333,351,369,388,409,431,455,482,511,542,576,612,651,691,734
11,21,31,40,50,59,68,78,87,97,106,116,126,137,147,158,169,180,192,204,217,231,245,260,275,291,307,324,341,359,379,399,420,443,468,496,527,560,597,636,676,717,761
12,22,31,41,51,60,70,80,89,99,109,119,129,139,150,162,173,185,197,209,222,236,251,266,281,298,315,332,351,370,390,411,433,457,483,511,544,580,621,665,714,764,820
13,23,33,42,52,62,72,82,91,101,112,122,132,143,154,166,177,190,202,215,228,242,257,272,288,305,323,341,361,383,405,428,452,477,504,534,570,609,653,703,756,811,869
14,24,34,44,54,64,74,84,94,105,115,126,137,148,160,172,184,197,209,222,236,250,266,282,300,318,338,359,381,405,430,456,483,512,542,578,619,664,715,769,825,882,940
15,26,36,47,57,67,77,87,97,107,118,129,140,152,163,176,189,203,217,232,248,264,281,299,318,338,361,385,410,436,463,491,523,559,600,645,697,755,818,886,954,1024,1088
16,27,38,48,58,69,79,89,100,111,122,134,146,159,172,185,199,214,231,249,268,289,310,334,358,385,413,444,476,509,544,582,622,665,713,764,818,880,946,1020,1097,1177,1254
