59,55,51,49,47,47,47,49,50,49,48,45,42,38,35,32,30,29,27,26,24,22,20,18,16,15,13,12,11,10,9,8,7,6,6,5,5,4,4,3,3
59,56,53,51,49,49,50,51,52,52,52,50,49,46,44,43,41,40,39,39,38,36,35,33,31,29,27,25,24,22,21,19,17,16,15,14,13,12,11,10,9
61,58,55,53,52,52,53,54,55,55,55,55,53,52,51,50,49,47,47,46,44,42,40,38,36,34,32,30,28,26,25,23,21,20,19,17,16,15,14,13,12
62,59,57,55,54,54,55,57,58,58,59,59,59,58,57,57,56,55,54,52,50,48,46,44,42,40,38,37,35,33,31,29,27,25,24,22,21,20,18,17,16
63,60,58,57,56,56,57,58,60,61,61,62,62,62,61,61,60,59,58,56,55,53,51,49,47,45,44,42,40,38,36,34,32,30,28,26,25,23,22,20,19
63,61,59,58,57,57,58,60,61,62,63,64,64,64,64,63,63,62,61,60,58,57,55,54,52,50,48,47,45,43,42,40,38,37,35,33,32,30,29,27,25
64,62,60,58,58,59,60,61,63,64,65,66,66,66,66,66,65,65,64,63,62,61,60,59,58,58,57,57,56,55,53,52,50,49,47,45,44,42,40,37,35
64,62,60,59,59,60,61,63,64,65,66,67,68,68,68,68,68,68,68,67,67,66,66,66,66,66,66,66,66,65,64,63,62,62,62,61,60,59,57,55,53
64,63,61,60,60,61,62,64,65,67,68,69,69,70,70,71,71,71,72,72,72,72,72,73,74,75,77,79,80,82,83,85,88,92,96,99,103,105,106,106,106
65,63,62,61,61,62,63,65,67,68,69,70,71,72,73,73,74,75,76,76,77,78,79,80,83,86,90,94,98,101,105,109,114,121,129,137,146,154,163,172,183
65,64,62,62,62,62,64,66,68,69,71,72,73,74,75,76,78,79,80,82,84,86,88,91,94,97,101,105,109,114,120,127,137,148,160,173,186,199,216,233,259
65,64,63,62,62,63,65,67,69,70,72,73,74,76,77,79,81,84,86,88,91,94,96,99,102,105,110,115,122,129,138,148,160,174,188,205,222,241,260,280,302
66,65,63,63,63,64,66,68,70,71,73,74,76,78,80,82,84,87,90,93,96,99,102,106,111,116,123,129,137,146,157,169,184,200,216,233,251,270,293,316,345
66,65,64,64,64,65,67,69,71,73,74,76,78,80,82,85,88,91,94,98,101,105,110,115,121,127,135,142,151,162,174,188,204,221,239,257,276,296,318,340,367
66,66,65,64,65,66,68,70,72,74,76,78,80,82,85,88,91,95,99,103,108,113,119,125,132,139,147,155,165,177,191,206,223,241,258,277,297,319,343,368,399
67,66,65,65,66,67,69,72,74,76,78,79,82,84,88,91,95,99,104,109,115,121,128,135,142,150,158,167,178,191,206,222,241,260,279,300,322,346,375,404,441
67,67,66,66,67,68,70,73,75,77,79,81,84,86,90,94,98,103,108,114,120,126,134,142,150,158,168,178,190,204,220,237,256,276,297,320,346,375,408,442,482
68,67,67,67,68,70,72,74,76,79,81,83,86,89,93,97,101,107,112,118,125,133,142,150,160,170,180,191,205,220,238,256,277,298,321,346,377,413,456,502,560
68,68,68,68,69,71,73,76,78,80,83,85,89,92,97,101,106,112,117,124,131,140,149,159,169,180,192,205,220,239,259,283,309,336,365,397,431,471,520,569,636
69,69,69,70,71,73,75,77,80,83,86,89,92,97,102,107,113,119,125,132,141,151,163,175,187,200,214,229,248,270,294,321,352,385,418,456,497,538,586,634,693
70,71,71,72,73,75,77,80,83,87,91,95,100,105,111,118,124,131,139,148,159,171,184,199,217,236,256,280,308,336,366,400,435,472,512,556,603,653,708,764,827
71,72,72,73,75,77,79,82,86,90,95,100,106,113,121,128,136,144,154,165,179,194,211,230,251,275,303,334,369,406,446,485,525,566,607,653,704,760,824,892,967
72,74,74,75,77,78,81,84,88,93,98,105,113,121,129,138,147,158,170,185,203,223,247,273,303,336,375,418,465,517,574,633,697,769,849,937,1037,1147,1268,1392,1531
