2,10,18,25,33,41,48,56,64,72,80,89,96,103,110,116,122,128,134,141,148,155,163,171,178,186,192,198,203,207,211,214,217,220,223,225,228,230,232,234,235,237,238,240,241,242
5,12,20,28,36,43,51,59,68,76,84,92,100,108,115,123,129,137,144,151,158,166,173,180,186,192,198,203,207,211,215,219,223,226,229,231,234,237,239,242,244,247,249,251,252,254
5,13,21,30,38,46,54,62,70,79,87,95,103,111,119,127,135,143,150,158,165,173,180,187,194,200,206,212,217,222,226,231,235,240,244,247,251,254,256,259,261,262,264,266,267,269
7,15,23,32,40,49,57,65,74,82,90,99,107,115,123,131,139,148,156,164,172,180,188,196,203,210,217,223,229,234,239,243,248,252,256,260,264,268,271,274,278,281,283,286,289,291
7,16,25,33,42,50,59,67,76,84,93,101,109,118,126,134,143,152,160,169,177,185,193,200,207,214,221,227,233,238,244,249,254,259,265,270,275,280,284,289,293,297,301,305,308,312
8,17,25,34,43,52,60,69,77,86,94,103,111,120,128,137,146,154,163,172,180,188,196,203,211,218,224,231,237,243,249,255,261,267,273,278,284,289,294,299,304,309,313,318,322,326
8,17,26,35,44,53,62,70,79,87,96,105,113,122,131,139,148,157,166,175,183,191,199,207,214,222,229,235,242,249,255,262,268,274,280,286,292,297,303,308,314,319,324,329,333,338
8,18,27,36,45,54,63,72,80,89,97,106,115,123,132,141,150,160,169,177,186,194,202,209,217,224,232,239,246,253,260,266,273,279,286,292,298,304,310,316,321,327,332,338,343,348
9,19,28,37,46,55,64,73,81,90,99,107,116,125,134,143,153,162,171,180,188,197,205,213,221,229,237,244,252,259,266,274,281,288,296,303,310,316,323,329,335,342,348,354,360,366
10,19,29,38,47,56,65,74,83,91,100,109,118,127,136,145,155,164,173,182,191,200,208,217,225,233,241,249,257,265,273,280,288,296,304,311,318,325,332,339,345,352,358,365,371,377
10,20,29,39,48,57,66,75,84,93,101,110,119,128,137,147,157,167,177,186,195,204,213,222,231,240,249,257,265,272,280,288,295,303,311,319,327,335,343,351,358,366,374,382,389,397
10,20,30,40,49,58,67,76,85,94,102,111,120,130,139,149,160,170,180,190,200,210,219,229,238,248,257,266,275,284,293,302,312,323,334,345,357,368,380,393,406,419,433,446,459,469
11,21,31,40,50,59,68,77,86,95,104,113,122,131,141,152,163,174,184,195,205,217,228,241,255,268,282,296,310,324,339,355,371,388,405,422,438,453,468,482,496,511,526,540,556,568
11,21,31,41,51,60,69,78,87,96,105,114,123,133,143,154,166,178,190,204,218,233,248,264,281,299,317,335,352,369,384,399,414,430,445,461,476,491,506,521,538,554,571,586,602,615
11,22,32,42,51,61,70,79,88,97,106,115,125,135,146,158,171,186,201,218,235,252,270,288,306,324,343,360,378,394,410,426,443,459,474,491,507,522,538,555,572,588,605,621,637,651
12,23,33,43,52,62,71,80,89,98,108,117,127,137,149,162,177,194,211,230,249,268,287,307,327,347,367,386,405,423,440,457,473,489,505,521,538,556,573,590,607,625,643,662,682,702
13,23,33,44,53,63,72,82,91,100,109,119,129,140,152,167,183,202,222,242,263,284,306,327,349,371,392,413,434,453,472,490,507,524,540,556,572,589,605,622,640,659,678,696,714,729
13,24,34,45,55,64,74,83,93,102,111,121,132,143,157,174,193,214,236,259,282,305,328,351,373,395,418,440,462,483,503,523,542,559,577,594,612,629,646,664,683,702,722,743,764,787
14,25,35,46,56,66,76,85,95,105,114,124,135,148,163,181,202,225,250,275,300,325,349,374,397,420,443,465,488,512,535,559,583,605,626,646,665,682,700,718,737,756,775,792,809,823
15,26,37,48,58,68,78,87,97,107,116,127,139,153,170,192,216,242,269,297,323,348,374,400,425,450,475,500,525,550,576,601,627,651,673,695,715,734,753,772,791,810,828,847,865,881
17,28,39,50,61,71,81,90,100,110,119,130,144,161,182,208,237,267,298,328,356,383,410,436,464,493,522,552,581,608,633,657,679,701,724,747,770,793,816,836,855,873,891,910,929,951
17,29,40,52,62,73,83,93,103,113,122,134,149,170,195,227,261,296,329,359,386,412,439,467,496,526,557,590,623,656,688,718,744,768,791,811,828,845,861,876,892,909,926,943,960,977
18,30,42,53,64,75,86,96,106,116,126,138,156,179,209,247,289,331,368,403,431,457,483,511,542,575,609,642,674,704,733,759,783,804,823,839,855,872,892,914,937,961,983,1003,1023,1041
