8,20,28,36,44,52,62,75,89,106,122,138,152,166,179,191,203,213,223,231,238,244,249,254,259,263,267,270,274,277,280,283,286,288
10,22,32,41,51,62,74,89,107,125,142,158,173,186,199,212,223,234,245,254,263,271,278,285,292,298,304,310,315,320,325,330,334,338
11,24,35,47,59,73,89,107,125,143,159,174,188,202,215,228,241,252,263,273,282,291,300,308,316,323,329,336,341,347,352,357,361,366
12,26,40,55,70,87,104,122,139,156,172,187,202,217,232,246,260,274,287,299,311,322,333,343,353,362,370,377,385,391,398,404,410,415
13,29,44,60,76,93,111,128,146,163,179,195,210,225,240,255,269,283,296,308,320,332,343,354,365,375,385,394,403,412,420,427,434,441
14,30,46,63,80,97,115,133,150,167,184,200,216,232,247,262,276,290,303,316,328,340,352,363,374,385,395,405,415,424,432,441,449,457
15,31,48,65,82,100,118,135,153,171,188,204,221,237,252,267,282,296,310,323,336,349,361,374,385,397,408,419,429,439,448,458,466,475
15,32,49,67,84,102,120,138,156,173,190,207,224,240,255,271,286,300,315,329,343,356,369,382,395,406,418,428,439,449,459,468,478,489
16,33,50,68,86,104,122,140,158,176,193,210,227,244,260,277,292,308,323,338,353,367,381,394,407,420,432,444,455,467,478,489,500,511
16,34,51,69,88,106,124,143,161,178,196,213,231,248,265,282,298,315,330,346,362,377,392,407,421,435,448,461,474,486,498,509,521,532
17,35,53,71,89,108,126,144,162,180,198,216,234,251,269,286,303,321,338,355,371,388,404,420,436,452,467,481,496,511,526,542,558,575
18,36,54,72,91,109,128,146,164,183,201,219,238,257,276,296,315,333,352,371,390,409,427,445,463,481,499,516,533,550,567,585,602,621
18,36,55,74,93,112,131,150,169,188,208,228,249,269,290,311,332,353,376,398,421,444,468,491,514,537,559,582,605,628,652,675,698,718
19,37,56,75,95,114,134,154,175,197,220,244,269,293,318,342,367,393,420,449,479,509,538,567,593,619,644,669,695,722,748,774,799,821
20,38,58,77,98,118,140,164,189,216,244,273,302,333,362,392,423,453,483,514,544,573,601,628,653,679,705,732,758,785,810,836,862,891
20,39,60,82,105,130,156,183,211,242,273,304,337,370,402,434,467,499,532,564,595,626,654,680,706,731,758,786,815,844,873,900,925,948
21,41,64,87,113,142,171,201,233,266,299,333,369,403,437,472,507,541,577,612,647,679,711,742,771,800,829,857,884,911,936,960,983,1005
22,43,69,96,126,158,190,223,256,290,326,364,404,444,484,523,561,597,634,669,704,738,770,802,831,861,889,918,947,976,1004,1033,1062,1089
22,45,75,106,141,177,216,254,292,331,370,410,452,494,535,576,616,653,688,723,757,791,825,858,891,922,953,983,1013,1043,1071,1101,1130,1161
23,49,83,119,160,203,248,293,337,380,422,463,505,547,590,634,678,720,759,796,831,865,898,931,963,995,1026,1056,1084,1112,1140,1169,1199,1231
24,54,97,140,190,241,294,347,399,450,498,545,590,634,677,719,761,801,842,882,922,963,1000,1035,1067,1097,1124,1151,1179,1208,1237,1268,1299,1331
26,59,109,162,222,281,342,404,461,516,571,624,673,718,761,803,843,881,921,960,996,1029,1063,1096,1126,1157,1189,1221,1254,1291,1328,1361,1397,1422
27,67,126,186,257,324,391,461,525,585,646,704,759,812,861,907,947,982,1013,1043,1070,1098,1129,1163,1200,1238,1279,1320,1357,1392,1425,1456,1485,1518
