"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","point",NA,78468
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.01,75317
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.025,76026
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.05,76424
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.1,76981
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.15,77354
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.2,77597
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.25,77806
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.3,77934
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.35,78075
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.4,78220
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.45,78354
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.5,78468
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.55,78637
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.6,78803
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.65,79042
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.7,79403
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.75,79792
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.8,80297
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.85,80581
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.9,80665
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.95,80891
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.975,81254
"2020-07-19","1 wk ahead cum case",2020-07-25,"01","quantile",0.99,82152
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","point",NA,91261
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.01,83647
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.025,84917
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.05,85945
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.1,87156
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.15,88025
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.2,88625
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.25,89106
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.3,89504
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.35,89944
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.4,90332
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.45,90734
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.5,91261
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.55,91795
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.6,92282
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.65,93038
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.7,94037
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.75,94933
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.8,96621
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.85,98686
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.9,99893
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.95,100064
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.975,100273
"2020-07-19","2 wk ahead cum case",2020-08-01,"01","quantile",0.99,102594
"2020-07-19","3 wk ahead cum case",2020-08-08,"01","point",NA,104497
"2020-07-19","3 wk ahead cum case",2020-08-08,"01","quantile",0.01,89815
"2020-07-19","3 wk ahead cum case",2020-08-08,"01","quantile",0.025,91591
"2020-07-19","3 wk ahead cum case",2020-08-08,"01","quantile",0.05,93801
"2020-07-19","3 wk ahead cum case",2020-08-08,"01","quantile",0.1,95661
"2020-07-19","3 wk ahead cum case",2020-08-08,"01","quantile",0.15,97236
"2020-07-19","3 wk ahead cum case",2020-08-08,"01","quantile",0.2,98082
