"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","point",NA,20996
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.01,19999
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.025,20100
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.05,20233
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.1,20398
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.15,20552
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.2,20649
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.25,20724
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.3,20780
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.35,20836
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.4,20893
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.45,20946
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.5,20996
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.55,21040
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.6,21087
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.65,21138
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.7,21202
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.75,21272
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.8,21373
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.85,21482
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.9,21609
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.95,21766
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.975,21904
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.99,22124
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","point",NA,24449
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.01,21805
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.025,22152
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.05,22491
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.1,23055
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.15,23326
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.2,23524
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.25,23697
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.3,23876
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.35,24043
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.4,24192
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.45,24321
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.5,24449
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.55,24634
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.6,24822
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.65,25004
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.7,25197
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.75,25415
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.8,25626
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.85,25982
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.9,26399
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.95,27060
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.975,27445
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.99,28033
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","point",NA,27908
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.01,22826
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.025,23405
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.05,23954
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.1,25071
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.15,25557
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.2,25967
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.25,26353
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.3,26687
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.35,26961
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.4,27245
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.45,27527
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.5,27908
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.55,28225
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.6,28549
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.65,28882
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.7,29261
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.75,29705
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.8,30224
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.85,30819
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.9,31684
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.95,33588
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.975,34605
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.99,35233
"2020-05-31","4 wk ahead cum case",2020-06-27,"01","point",NA,31795
"2020-05-31","4 wk ahead cum case",2020-06-27,"01","quantile",0.01,23395
"2020-05-31","4 wk ahead cum case",2020-06-27,"01","quantile",0.025,24131
"2020-05-31","4 wk ahead cum case",2020-06-27,"01","quantile",0.05,24937
