"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","point",NA,102034
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.01,98848
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.025,99358
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.05,99943
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.1,100505
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.15,101013
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.2,101285
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.25,101511
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.3,101628
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.35,101711
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.4,101811
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.45,101929
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.5,102034
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.55,102196
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.6,102354
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.65,102472
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.7,102637
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.75,102816
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.8,102984
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.85,103211
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.9,103525
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.95,104174
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.975,104653
"2020-08-02","1 wk ahead cum case",2020-08-08,"01","quantile",0.99,105261
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","point",NA,113948
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.01,106731
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.025,108046
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.05,109283
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.1,110618
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.15,111331
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.2,111892
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.25,112441
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.3,112779
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.35,113046
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.4,113321
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.45,113631
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.5,113948
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.55,114373
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.6,114726
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.65,114940
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.7,115501
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.75,115907
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.8,116325
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.85,116826
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.9,117486
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.95,118385
"2020-08-02","2 wk ahead cum case",2020-08-15,"01","quantile",0.975,119450
