"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","point",NA,30989
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.01,29422
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.025,29703
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.05,29872
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.1,30082
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.15,30193
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.2,30251
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.25,30326
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.3,30445
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.35,30618
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.4,30760
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.45,30886
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.5,30989
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.55,31102
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.6,31210
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.65,31324
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.7,31431
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.75,31561
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.8,31681
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.85,31826
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.9,32041
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.95,32720
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.975,32977
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.99,33120
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","point",NA,38258
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.01,32586
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.025,33428
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.05,33991
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.1,34900
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.15,35885
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.2,36594
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.25,36796
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.3,36918
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.35,37242
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.4,37631
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.45,37990
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.5,38258
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.55,38568
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.6,38889
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.65,39160
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.7,39497
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.75,39901
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.8,40381
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.85,40961
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.9,41821
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.95,45794
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.975,47132
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.99,47776
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","point",NA,46844
