"location","target","predicted_value","truth","error","truth_zero","relative_error","forecast_date","target_end_date"
"CO","2 wk ahead cum death",1210,967,-243,688,-0.870967741935484,"2020-04-26","2020-05-09"
"CO","3 wk ahead cum case",48404,21633,-26771,13441,-3.2679443359375,"2020-04-26","2020-05-16"
"CO","3 wk ahead cum death",1725,1192,-533,688,-1.05753968253968,"2020-04-26","2020-05-16"
"CO","4 wk ahead cum case",92906,23964,-68942,13441,-6.55155373942792,"2020-04-26","2020-05-23"
"CO","4 wk ahead cum death",2921,1327,-1594,688,-2.49452269170579,"2020-04-26","2020-05-23"
"CT","1 wk ahead cum case",30226,29287,-939,25269,-0.233698357391737,"2020-04-26","2020-05-02"
"CT","1 wk ahead cum death",2351,2436,85,1924,0.166015625,"2020-04-26","2020-05-02"
"CT","2 wk ahead cum case",37106,32984,-4122,25269,-0.534283862605314,"2020-04-26","2020-05-09"
"CT","2 wk ahead cum death",2820,2932,112,1924,0.111111111111111,"2020-04-26","2020-05-09"
"CT","3 wk ahead cum case",48030,36703,-11327,25269,-0.990641945076089,"2020-04-26","2020-05-16"
"CT","3 wk ahead cum death",3237,3339,102,1924,0.0720848056537102,"2020-04-26","2020-05-16"
"CT","4 wk ahead cum case",66557,40022,-26535,25269,-1.79861723039382,"2020-04-26","2020-05-23"
"CT","4 wk ahead cum death",3749,3675,-74,1924,-0.0422615648201028,"2020-04-26","2020-05-23"
"DE","1 wk ahead cum case",6076,5038,-1038,4034,-1.03386454183267,"2020-04-26","2020-05-02"
"DE","1 wk ahead cum death",172,168,-4,120,-0.0833333333333333,"2020-04-26","2020-05-02"
"DE","2 wk ahead cum case",9991,6277,-3714,4034,-1.65581810075791,"2020-04-26","2020-05-09"
"DE","2 wk ahead cum death",263,221,-42,120,-0.415841584158416,"2020-04-26","2020-05-09"
"DE","3 wk ahead cum case",17252,7547,-9705,4034,-2.76259607173356,"2020-04-26","2020-05-16"
"DE","3 wk ahead cum death",398,286,-112,120,-0.674698795180723,"2020-04-26","2020-05-16"
"DE","4 wk ahead cum case",32137,8529,-23608,4034,-5.25205784204672,"2020-04-26","2020-05-23"
"DE","4 wk ahead cum death",600,322,-278,120,-1.37623762376238,"2020-04-26","2020-05-23"
"DC","1 wk ahead cum case",4783,4797,14,3841,0.0146443514644351,"2020-04-26","2020-05-02"
"DC","1 wk ahead cum death",295,240,-55,178,-0.887096774193548,"2020-04-26","2020-05-02"
"DC","2 wk ahead cum case",5991,6102,111,3841,0.049093321539142,"2020-04-26","2020-05-09"
"DC","2 wk ahead cum death",455,311,-144,178,-1.08270676691729,"2020-04-26","2020-05-09"
"DC","3 wk ahead cum case",7919,7042,-877,3841,-0.273976882224305,"2020-04-26","2020-05-16"
"DC","3 wk ahead cum death",630,375,-255,178,-1.29441624365482,"2020-04-26","2020-05-16"
"DC","4 wk ahead cum case",11145,7966,-3179,3841,-0.770666666666667,"2020-04-26","2020-05-23"
"DC","4 wk ahead cum death",828,427,-401,178,-1.61044176706827,"2020-04-26","2020-05-23"
"FL","1 wk ahead cum case",35968,35463,-505,31532,-0.128466039175782,"2020-04-26","2020-05-02"
"FL","1 wk ahead cum death",1248,1364,116,1075,0.401384083044983,"2020-04-26","2020-05-02"
"FL","2 wk ahead cum case",42401,40001,-2400,31532,-0.283386468296139,"2020-04-26","2020-05-09"
"FL","2 wk ahead cum death",1419,1715,296,1075,0.4625,"2020-04-26","2020-05-09"
"FL","3 wk ahead cum case",52458,44811,-7647,31532,-0.575871677084118,"2020-04-26","2020-05-16"
"FL","3 wk ahead cum death",1617,1964,347,1075,0.390326209223847,"2020-04-26","2020-05-16"
"FL","4 wk ahead cum case",68263,50127,-18136,31532,-0.975315945146545,"2020-04-26","2020-05-23"
"FL","4 wk ahead cum death",1961,2233,272,1075,0.234887737478411,"2020-04-26","2020-05-23"
"GA","1 wk ahead cum case",27459,28331,872,23486,0.179979360165119,"2020-04-26","2020-05-02"
"GA","1 wk ahead cum death",1047,1177,130,916,0.498084291187739,"2020-04-26","2020-05-02"
"GA","2 wk ahead cum case",33119,32588,-531,23486,-0.0583388266315096,"2020-04-26","2020-05-09"
"GA","2 wk ahead cum death",1173,1403,230,916,0.472279260780287,"2020-04-26","2020-05-09"
"GA","3 wk ahead cum case",41188,37212,-3976,23486,-0.289669240856768,"2020-04-26","2020-05-16"
"GA","3 wk ahead cum death",1305,1598,293,916,0.429618768328446,"2020-04-26","2020-05-16"
"GA","4 wk ahead cum case",53140,42242,-10898,23486,-0.581040733631904,"2020-04-26","2020-05-23"
"GA","4 wk ahead cum death",1528,1822,294,916,0.324503311258278,"2020-04-26","2020-05-23"
"HI","1 wk ahead cum case",629,620,-9,606,-0.642857142857143,"2020-04-26","2020-05-02"
"HI","1 wk ahead cum death",15,16,1,14,0.5,"2020-04-26","2020-05-02"
"HI","2 wk ahead cum case",666,631,-35,606,-1.4,"2020-04-26","2020-05-09"
"HI","2 wk ahead cum death",17,17,0,14,0,"2020-04-26","2020-05-09"
"HI","3 wk ahead cum case",742,639,-103,606,-3.12121212121212,"2020-04-26","2020-05-16"
"HI","3 wk ahead cum death",24,17,-7,14,-2.33333333333333,"2020-04-26","2020-05-16"
"HI","4 wk ahead cum case",893,643,-250,606,-6.75675675675676,"2020-04-26","2020-05-23"
"HI","4 wk ahead cum death",37,17,-20,14,-6.66666666666667,"2020-04-26","2020-05-23"
"ID","1 wk ahead cum case",2055,2061,6,1897,0.0365853658536585,"2020-04-26","2020-05-02"
"ID","1 wk ahead cum death",68,64,-4,56,-0.5,"2020-04-26","2020-05-02"
"ID","2 wk ahead cum case",2348,2205,-143,1897,-0.464285714285714,"2020-04-26","2020-05-09"
"ID","2 wk ahead cum death",82,67,-15,56,-1.36363636363636,"2020-04-26","2020-05-09"
"ID","3 wk ahead cum case",2891,2419,-472,1897,-0.904214559386973,"2020-04-26","2020-05-16"
"ID","3 wk ahead cum death",94,73,-21,56,-1.23529411764706,"2020-04-26","2020-05-16"
"ID","4 wk ahead cum case",4005,2595,-1410,1897,-2.02005730659026,"2020-04-26","2020-05-23"
"ID","4 wk ahead cum death",110,79,-31,56,-1.34782608695652,"2020-04-26","2020-05-23"
"IL","1 wk ahead cum case",57676,58505,829,43903,0.0567730447883852,"2020-04-26","2020-05-02"
"IL","1 wk ahead cum death",2529,2559,30,1933,0.0479233226837061,"2020-04-26","2020-05-02"
"IL","2 wk ahead cum case",77347,76085,-1262,43903,-0.0392144677148717,"2020-04-26","2020-05-09"
"IL","2 wk ahead cum death",3467,3349,-118,1933,-0.0833333333333333,"2020-04-26","2020-05-09"
"IL","3 wk ahead cum case",107084,92457,-14627,43903,-0.30125221402974,"2020-04-26","2020-05-16"
"IL","3 wk ahead cum death",4611,4129,-482,1933,-0.219489981785064,"2020-04-26","2020-05-16"
"IL","4 wk ahead cum case",166023,107796,-58227,43903,-0.911320488942451,"2020-04-26","2020-05-23"
"IL","4 wk ahead cum death",6061,4790,-1271,1933,-0.444872243612181,"2020-04-26","2020-05-23"
"IN","1 wk ahead cum case",19031,19295,264,15012,0.0616390380574364,"2020-04-26","2020-05-02"
"IN","1 wk ahead cum death",1030,1115,85,813,0.281456953642384,"2020-04-26","2020-05-02"
"IN","2 wk ahead cum case",24864,23732,-1132,15012,-0.129816513761468,"2020-04-26","2020-05-09"
"IN","2 wk ahead cum death",1339,1490,151,813,0.223042836041359,"2020-04-26","2020-05-09"
"IN","3 wk ahead cum case",34774,27280,-7494,15012,-0.610857515487447,"2020-04-26","2020-05-16"
"IN","3 wk ahead cum death",1711,1741,30,813,0.0323275862068966,"2020-04-26","2020-05-16"
"IN","4 wk ahead cum case",54072,30901,-23171,15012,-1.45830448738121,"2020-04-26","2020-05-23"
"IN","4 wk ahead cum death",2258,1964,-294,813,-0.255430060816681,"2020-04-26","2020-05-23"
"IA","1 wk ahead cum case",8197,8643,446,5476,0.140827281338806,"2020-04-26","2020-05-02"
"IA","1 wk ahead cum death",182,175,-7,118,-0.12280701754386,"2020-04-26","2020-05-02"
"IA","2 wk ahead cum case",12879,11671,-1208,5476,-0.19499596448749,"2020-04-26","2020-05-09"
"IA","2 wk ahead cum death",311,252,-59,118,-0.440298507462687,"2020-04-26","2020-05-09"
"IA","3 wk ahead cum case",23812,14328,-9484,5476,-1.07139629462268,"2020-04-26","2020-05-16"
"IA","3 wk ahead cum death",473,346,-127,118,-0.557017543859649,"2020-04-26","2020-05-16"
"IA","4 wk ahead cum case",47861,16898,-30963,5476,-2.71082122220277,"2020-04-26","2020-05-23"
"IA","4 wk ahead cum death",663,446,-217,118,-0.661585365853659,"2020-04-26","2020-05-23"
"KS","1 wk ahead cum case",4425,4885,460,3277,0.286069651741294,"2020-04-26","2020-05-02"
"KS","1 wk ahead cum death",159,142,-17,121,-0.80952380952381,"2020-04-26","2020-05-02"
"KS","2 wk ahead cum case",6124,6829,705,3277,0.19847972972973,"2020-04-26","2020-05-09"
"KS","2 wk ahead cum death",237,174,-63,121,-1.18867924528302,"2020-04-26","2020-05-09"
"KS","3 wk ahead cum case",9746,7939,-1807,3277,-0.387601887601888,"2020-04-26","2020-05-16"
"KS","3 wk ahead cum death",323,195,-128,121,-1.72972972972973,"2020-04-26","2020-05-16"
"KS","4 wk ahead cum case",18126,8946,-9180,3277,-1.6193332157347,"2020-04-26","2020-05-23"
"KS","4 wk ahead cum death",417,205,-212,121,-2.52380952380952,"2020-04-26","2020-05-23"
"KY","1 wk ahead cum case",5344,4879,-465,4085,-0.585642317380353,"2020-04-26","2020-05-02"
"KY","1 wk ahead cum death",302,248,-54,208,-1.35,"2020-04-26","2020-05-02"
"KY","2 wk ahead cum case",7618,6440,-1178,4085,-0.500212314225053,"2020-04-26","2020-05-09"
"KY","2 wk ahead cum death",450,304,-146,208,-1.52083333333333,"2020-04-26","2020-05-09"
"KY","3 wk ahead cum case",12042,7688,-4354,4085,-1.20843741326672,"2020-04-26","2020-05-16"
"KY","3 wk ahead cum death",623,334,-289,208,-2.29365079365079,"2020-04-26","2020-05-16"
"KY","4 wk ahead cum case",21342,8571,-12771,4085,-2.8468568880963,"2020-04-26","2020-05-23"
"KY","4 wk ahead cum death",878,391,-487,208,-2.66120218579235,"2020-04-26","2020-05-23"
"LA","1 wk ahead cum case",28852,29140,288,26773,0.121673003802281,"2020-04-26","2020-05-02"
"LA","1 wk ahead cum death",2069,1993,-76,1729,-0.287878787878788,"2020-04-26","2020-05-02"
"LA","2 wk ahead cum case",31346,31417,71,26773,0.0152885443583118,"2020-04-26","2020-05-09"
"LA","2 wk ahead cum death",2409,2267,-142,1729,-0.263940520446097,"2020-04-26","2020-05-09"
"LA","3 wk ahead cum case",34399,34117,-282,26773,-0.0383986928104575,"2020-04-26","2020-05-16"
"LA","3 wk ahead cum death",2732,2479,-253,1729,-0.337333333333333,"2020-04-26","2020-05-16"
"LA","4 wk ahead cum case",38983,36925,-2058,26773,-0.202718676122931,"2020-04-26","2020-05-23"
"LA","4 wk ahead cum death",3162,2668,-494,1729,-0.526091586794462,"2020-04-26","2020-05-23"
"ME","1 wk ahead cum case",1161,1153,-8,1015,-0.0579710144927536,"2020-04-26","2020-05-02"
"ME","1 wk ahead cum death",58,56,-2,50,-0.333333333333333,"2020-04-26","2020-05-02"
"ME","2 wk ahead cum case",1378,1408,30,1015,0.0763358778625954,"2020-04-26","2020-05-09"
"ME","2 wk ahead cum death",65,64,-1,50,-0.0714285714285714,"2020-04-26","2020-05-09"
"ME","3 wk ahead cum case",1708,1648,-60,1015,-0.0947867298578199,"2020-04-26","2020-05-16"
"ME","3 wk ahead cum death",74,70,-4,50,-0.2,"2020-04-26","2020-05-16"
"ME","4 wk ahead cum case",2226,2013,-213,1015,-0.213426853707415,"2020-04-26","2020-05-23"
"ME","4 wk ahead cum death",87,77,-10,50,-0.37037037037037,"2020-04-26","2020-05-23"
"MD","1 wk ahead cum case",24174,24473,299,18581,0.0507467752885268,"2020-04-26","2020-05-02"
"MD","1 wk ahead cum death",1220,1251,31,910,0.0909090909090909,"2020-04-26","2020-05-02"
"MD","2 wk ahead cum case",32497,31534,-963,18581,-0.0743457114182043,"2020-04-26","2020-05-09"
"MD","2 wk ahead cum death",1647,1614,-33,910,-0.046875,"2020-04-26","2020-05-09"
"MD","3 wk ahead cum case",45993,37968,-8025,18581,-0.413937174395213,"2020-04-26","2020-05-16"
"MD","3 wk ahead cum death",2166,1957,-209,910,-0.199617956064947,"2020-04-26","2020-05-16"
"MD","4 wk ahead cum case",71243,45495,-25748,18581,-0.956676822471576,"2020-04-26","2020-05-23"
"MD","4 wk ahead cum death",3021,2243,-778,910,-0.583645911477869,"2020-04-26","2020-05-23"
"MA","1 wk ahead cum case",68991,66263,-2728,54938,-0.240883002207506,"2020-04-26","2020-05-02"
"MA","1 wk ahead cum death",4282,3846,-436,2899,-0.460401267159451,"2020-04-26","2020-05-02"
"MA","2 wk ahead cum case",84344,76743,-7601,54938,-0.348589772987847,"2020-04-26","2020-05-09"
"MA","2 wk ahead cum death",6358,4840,-1518,2899,-0.782071097372488,"2020-04-26","2020-05-09"
"MA","3 wk ahead cum case",103253,84933,-18320,54938,-0.610768461410235,"2020-04-26","2020-05-16"
"MA","3 wk ahead cum death",8423,5705,-2718,2899,-0.96863863150392,"2020-04-26","2020-05-16"
"MA","4 wk ahead cum case",128823,91662,-37161,54938,-1.01189957520967,"2020-04-26","2020-05-23"
"MA","4 wk ahead cum death",10256,6304,-3952,2899,-1.16064610866373,"2020-04-26","2020-05-23"
"MI","1 wk ahead cum case",42754,43207,453,37778,0.0834407809909744,"2020-04-26","2020-05-02"
"MI","1 wk ahead cum death",3926,4021,95,3315,0.134560906515581,"2020-04-26","2020-05-02"
"MI","2 wk ahead cum case",49243,46815,-2428,37778,-0.268673232267345,"2020-04-26","2020-05-09"
"MI","2 wk ahead cum death",4529,4530,1,3315,0.000823045267489712,"2020-04-26","2020-05-09"
"MI","3 wk ahead cum case",58792,50538,-8254,37778,-0.646865203761755,"2020-04-26","2020-05-16"
"MI","3 wk ahead cum death",5119,4881,-238,3315,-0.151979565772669,"2020-04-26","2020-05-16"
"MI","4 wk ahead cum case",72423,54365,-18058,37778,-1.08868390908543,"2020-04-26","2020-05-23"
"MI","4 wk ahead cum death",5978,5223,-755,3315,-0.395702306079665,"2020-04-26","2020-05-23"
"MN","1 wk ahead cum case",5070,6232,1162,3602,0.441825095057034,"2020-04-26","2020-05-02"
"MN","1 wk ahead cum death",429,394,-35,272,-0.286885245901639,"2020-04-26","2020-05-02"
"MN","2 wk ahead cum case",8355,10790,2435,3602,0.338759042849193,"2020-04-26","2020-05-09"
"MN","2 wk ahead cum death",721,558,-163,272,-0.56993006993007,"2020-04-26","2020-05-09"
"MN","3 wk ahead cum case",15157,14969,-188,3602,-0.0165391044250902,"2020-04-26","2020-05-16"
"MN","3 wk ahead cum death",1312,709,-603,272,-1.37986270022883,"2020-04-26","2020-05-16"
"MN","4 wk ahead cum case",28985,19845,-9140,3602,-0.562703934002339,"2020-04-26","2020-05-23"
"MN","4 wk ahead cum death",2589,861,-1728,272,-2.93378607809847,"2020-04-26","2020-05-23"
"MS","1 wk ahead cum case",7327,7441,114,5911,0.0745098039215686,"2020-04-26","2020-05-02"
"MS","1 wk ahead cum death",295,291,-4,227,-0.0625,"2020-04-26","2020-05-02"
"MS","2 wk ahead cum case",9063,9378,315,5911,0.0908566483991924,"2020-04-26","2020-05-09"
"MS","2 wk ahead cum death",381,421,40,227,0.206185567010309,"2020-04-26","2020-05-09"
"MS","3 wk ahead cum case",11720,11123,-597,5911,-0.114543361473523,"2020-04-26","2020-05-16"
"MS","3 wk ahead cum death",468,510,42,227,0.148409893992933,"2020-04-26","2020-05-16"
"MS","4 wk ahead cum case",15567,13005,-2562,5911,-0.361150267831971,"2020-04-26","2020-05-23"
"MS","4 wk ahead cum death",558,616,58,227,0.149100257069409,"2020-04-26","2020-05-23"
"MO","1 wk ahead cum case",8350,8356,6,7120,0.00485436893203883,"2020-04-26","2020-05-02"
"MO","1 wk ahead cum death",331,376,45,283,0.483870967741935,"2020-04-26","2020-05-02"
"MO","2 wk ahead cum case",10175,9911,-264,7120,-0.0945897527767825,"2020-04-26","2020-05-09"
"MO","2 wk ahead cum death",386,494,108,283,0.511848341232227,"2020-04-26","2020-05-09"
"MO","3 wk ahead cum case",13161,10959,-2202,7120,-0.573586871581141,"2020-04-26","2020-05-16"
"MO","3 wk ahead cum death",457,594,137,283,0.440514469453376,"2020-04-26","2020-05-16"
"MO","4 wk ahead cum case",18534,11966,-6568,7120,-1.35534461411473,"2020-04-26","2020-05-23"
"MO","4 wk ahead cum death",585,682,97,283,0.243107769423559,"2020-04-26","2020-05-23"
"MT","1 wk ahead cum case",463,455,-8,448,-1.14285714285714,"2020-04-26","2020-05-02"
"MT","1 wk ahead cum death",15,16,1,14,0.5,"2020-04-26","2020-05-02"
"MT","2 wk ahead cum case",490,458,-32,448,-3.2,"2020-04-26","2020-05-09"
"MT","2 wk ahead cum death",19,16,-3,14,-1.5,"2020-04-26","2020-05-09"
"MT","3 wk ahead cum case",542,468,-74,448,-3.7,"2020-04-26","2020-05-16"
"MT","3 wk ahead cum death",31,16,-15,14,-7.5,"2020-04-26","2020-05-16"
"MT","4 wk ahead cum case",669,479,-190,448,-6.12903225806452,"2020-04-26","2020-05-23"
"MT","4 wk ahead cum death",55,16,-39,14,-19.5,"2020-04-26","2020-05-23"
"NE","1 wk ahead cum case",4735,5317,582,3028,0.254259501965924,"2020-04-26","2020-05-02"
"NE","1 wk ahead cum death",169,73,-96,56,-5.64705882352941,"2020-04-26","2020-05-02"
"NE","2 wk ahead cum case",7956,8093,137,3028,0.0270483711747285,"2020-04-26","2020-05-09"
"NE","2 wk ahead cum death",456,90,-366,56,-10.7647058823529,"2020-04-26","2020-05-09"
"NE","3 wk ahead cum case",16547,10220,-6327,3028,-0.879727474972191,"2020-04-26","2020-05-16"
"NE","3 wk ahead cum death",827,123,-704,56,-10.5074626865672,"2020-04-26","2020-05-16"
"NE","4 wk ahead cum case",39310,11963,-27347,3028,-3.06066032456631,"2020-04-26","2020-05-23"
"NE","4 wk ahead cum death",1368,147,-1221,56,-13.4175824175824,"2020-04-26","2020-05-23"
"NV","1 wk ahead cum case",5788,5389,-399,4734,-0.609160305343511,"2020-04-26","2020-05-02"
"NV","1 wk ahead cum death",235,255,20,206,0.408163265306122,"2020-04-26","2020-05-02"
"NV","2 wk ahead cum case",7603,6171,-1432,4734,-0.99652052887961,"2020-04-26","2020-05-09"
"NV","2 wk ahead cum death",274,313,39,206,0.364485981308411,"2020-04-26","2020-05-09"
"NV","3 wk ahead cum case",11260,6813,-4447,4734,-2.13900913900914,"2020-04-26","2020-05-16"
"NV","3 wk ahead cum death",333,347,14,206,0.099290780141844,"2020-04-26","2020-05-16"
"NV","4 wk ahead cum case",18485,7526,-10959,4734,-3.92514326647564,"2020-04-26","2020-05-23"
"NV","4 wk ahead cum death",446,387,-59,206,-0.325966850828729,"2020-04-26","2020-05-23"
"NH","1 wk ahead cum case",2282,2429,147,1864,0.260176991150442,"2020-04-26","2020-05-02"
"NH","1 wk ahead cum death",88,84,-4,60,-0.166666666666667,"2020-04-26","2020-05-02"
"NH","2 wk ahead cum case",2922,3011,89,1864,0.0775937227550131,"2020-04-26","2020-05-09"
"NH","2 wk ahead cum death",121,131,10,60,0.140845070422535,"2020-04-26","2020-05-09"
"NH","3 wk ahead cum case",4066,3556,-510,1864,-0.301418439716312,"2020-04-26","2020-05-16"
"NH","3 wk ahead cum death",155,171,16,60,0.144144144144144,"2020-04-26","2020-05-16"
"NH","4 wk ahead cum case",6412,4089,-2323,1864,-1.04404494382022,"2020-04-26","2020-05-23"
"NH","4 wk ahead cum death",205,208,3,60,0.0202702702702703,"2020-04-26","2020-05-23"
"NJ","1 wk ahead cum case",126678,123717,-2961,109038,-0.201716738197425,"2020-04-26","2020-05-02"
"NJ","1 wk ahead cum death",7267,7742,475,5938,0.26330376940133,"2020-04-26","2020-05-02"
"NJ","2 wk ahead cum case",142319,137397,-4922,109038,-0.173560421735604,"2020-04-26","2020-05-09"
"NJ","2 wk ahead cum death",8851,9116,265,5938,0.0833857772183763,"2020-04-26","2020-05-09"
"NJ","3 wk ahead cum case",155170,145089,-10081,109038,-0.279631632964412,"2020-04-26","2020-05-16"
"NJ","3 wk ahead cum death",10253,10261,8,5938,0.00185056673606292,"2020-04-26","2020-05-16"
"NJ","4 wk ahead cum case",166640,153140,-13500,109038,-0.30610856650492,"2020-04-26","2020-05-23"
"NJ","4 wk ahead cum death",11407,11082,-325,5938,-0.0631804043545879,"2020-04-26","2020-05-23"
"NM","1 wk ahead cum case",3428,3732,304,2726,0.302186878727634,"2020-04-26","2020-05-02"
"NM","1 wk ahead cum death",164,138,-26,99,-0.666666666666667,"2020-04-26","2020-05-02"
"NM","2 wk ahead cum case",4685,4778,93,2726,0.0453216374269006,"2020-04-26","2020-05-09"
"NM","2 wk ahead cum death",236,191,-45,99,-0.489130434782609,"2020-04-26","2020-05-09"
"NM","3 wk ahead cum case",7129,5847,-1282,2726,-0.410765780198654,"2020-04-26","2020-05-16"
"NM","3 wk ahead cum death",325,259,-66,99,-0.4125,"2020-04-26","2020-05-16"
"NM","4 wk ahead cum case",12646,6625,-6021,2726,-1.5442421133624,"2020-04-26","2020-05-23"
"NM","4 wk ahead cum death",471,302,-169,99,-0.832512315270936,"2020-04-26","2020-05-23"
"NY","1 wk ahead cum case",321497,312977,-8520,288045,-0.341729504251564,"2020-04-26","2020-05-02"
"NY","1 wk ahead cum death",25632,24198,-1434,22269,-0.743390357698289,"2020-04-26","2020-05-02"
"NY","2 wk ahead cum case",351478,333122,-18356,288045,-0.40721432215986,"2020-04-26","2020-05-09"
"NY","2 wk ahead cum death",28973,26612,-2361,22269,-0.543633433110753,"2020-04-26","2020-05-09"
"NY","3 wk ahead cum case",371976,348232,-23744,288045,-0.394503796500906,"2020-04-26","2020-05-16"
"NY","3 wk ahead cum death",32096,28049,-4047,22269,-0.700173010380623,"2020-04-26","2020-05-16"
"NY","4 wk ahead cum case",385864,359926,-25938,288045,-0.360846398909308,"2020-04-26","2020-05-23"
"NY","4 wk ahead cum death",34773,29031,-5742,22269,-0.849157054125998,"2020-04-26","2020-05-23"
"NC","1 wk ahead cum case",11221,11588,367,8997,0.141644152836743,"2020-04-26","2020-05-02"
"NC","1 wk ahead cum death",419,431,12,324,0.11214953271028,"2020-04-26","2020-05-02"
"NC","2 wk ahead cum case",14600,14478,-122,8997,-0.0222587119138843,"2020-04-26","2020-05-09"
"NC","2 wk ahead cum death",543,551,8,324,0.0352422907488987,"2020-04-26","2020-05-09"
"NC","3 wk ahead cum case",20553,18130,-2423,8997,-0.265301653345013,"2020-04-26","2020-05-16"
"NC","3 wk ahead cum death",688,676,-12,324,-0.0340909090909091,"2020-04-26","2020-05-16"
"NC","4 wk ahead cum case",29871,22864,-7007,8997,-0.50530035335689,"2020-04-26","2020-05-23"
"NC","4 wk ahead cum death",901,778,-123,324,-0.270925110132159,"2020-04-26","2020-05-23"
"ND","1 wk ahead cum case",1181,1153,-28,867,-0.0979020979020979,"2020-04-26","2020-05-02"
"ND","1 wk ahead cum death",26,24,-2,17,-0.285714285714286,"2020-04-26","2020-05-02"
"ND","2 wk ahead cum case",1680,1464,-216,867,-0.361809045226131,"2020-04-26","2020-05-09"
