"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","point",NA,137110
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.01,134821
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.025,135409
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.05,135735
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.1,136157
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.15,136430
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.2,136549
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.25,136648
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.3,136741
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.35,136833
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.4,136939
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.45,137025
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.5,137110
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.55,137199
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.6,137301
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.65,137396
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.7,137493
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.75,137691
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.8,137978
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.85,138327
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.9,138739
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.95,139386
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.975,139912
"2020-09-06","1 wk ahead cum case",2020-09-12,"01","quantile",0.99,140501
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","point",NA,142040
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.01,138640
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.025,139126
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.05,139565
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.1,139986
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.15,140287
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.2,140566
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.25,140864
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.3,141094
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.35,141346
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.4,141581
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.45,141810
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.5,142040
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.55,142231
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.6,142512
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.65,142951
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.7,143577
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.75,144137
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.8,144731
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.85,145517
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.9,146539
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.95,148004
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.975,149023
"2020-09-06","2 wk ahead cum case",2020-09-19,"01","quantile",0.99,150635
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","point",NA,146371
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.01,140868
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.025,141383
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.05,141933
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.1,142534
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.15,143190
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.2,143709
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.25,144233
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.3,144619
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.35,145139
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.4,145571
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.45,145967
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.5,146371
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.55,147163
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.6,148299
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.65,149292
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.7,150190
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.75,151129
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.8,152374
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.85,153923
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.9,155447
"2020-09-06","3 wk ahead cum case",2020-09-26,"01","quantile",0.95,157596
