"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","point",NA,51340
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.01,47284
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.025,48205
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.05,48961
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.1,49625
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.15,50039
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.2,50311
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.25,50526
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.3,50717
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.35,50832
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.4,50997
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.45,51186
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.5,51340
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.55,51563
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.6,51784
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.65,51942
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.7,52009
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.75,52054
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.8,52150
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.85,52518
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.9,53155
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.95,53967
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.975,54823
"2020-07-05","1 wk ahead cum case",2020-07-11,"01","quantile",0.99,55775
"2020-07-05","2 wk ahead cum case",2020-07-18,"01","point",NA,61497
"2020-07-05","2 wk ahead cum case",2020-07-18,"01","quantile",0.01,53636
"2020-07-05","2 wk ahead cum case",2020-07-18,"01","quantile",0.025,54477
"2020-07-05","2 wk ahead cum case",2020-07-18,"01","quantile",0.05,55494
"2020-07-05","2 wk ahead cum case",2020-07-18,"01","quantile",0.1,56658
