"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","point",NA,113158
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.01,110882
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.025,111264
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.05,111765
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.1,112279
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.15,112619
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.2,112774
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.25,112875
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.3,112945
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.35,113003
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.4,113057
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.45,113099
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.5,113158
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.55,113242
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.6,113359
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.65,113494
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.7,113627
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.75,113824
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.8,114096
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.85,114413
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.9,114778
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.95,115381
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.975,115803
"2020-08-16","1 wk ahead cum case",2020-08-22,"01","quantile",0.99,116359
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","point",NA,117930
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.01,114174
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.025,114907
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.05,115617
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.1,116227
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.15,116570
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.2,116759
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.25,116878
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.3,116993
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.35,117134
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.4,117311
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.45,117561
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.5,117930
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.55,118340
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.6,118752
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.65,119268
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.7,119839
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.75,120524
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.8,121080
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.85,121814
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.9,122631
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.95,124026
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.975,125151
"2020-08-16","2 wk ahead cum case",2020-08-29,"01","quantile",0.99,126517
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","point",NA,122648
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.01,117923
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.025,118304
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.05,118672
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.1,119220
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.15,119469
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.2,119629
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.25,119810
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.3,120126
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.35,120567
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.4,121223
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.45,121908
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.5,122648
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.55,123431
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.6,124295
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.65,125288
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.7,126411
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.75,127486
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.8,128596
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.85,129751
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.9,131267
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.95,133039
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.975,135218
"2020-08-16","3 wk ahead cum case",2020-09-05,"01","quantile",0.99,137568
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","point",NA,127990
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.01,119608
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.025,119803
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.05,120325
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.1,120970
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.15,121309
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.2,121504
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.25,121808
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.3,122364
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.35,123465
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.4,124749
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.45,126013
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.5,127990
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.55,129552
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.6,131057
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.65,132572
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.7,133910
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.75,135135
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.8,136427
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.85,137742
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.9,139814
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.95,142686
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.975,144762
"2020-08-16","4 wk ahead cum case",2020-09-12,"01","quantile",0.99,149351
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","point",NA,5698
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.01,3477
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.025,3843
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.05,4282
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.1,4834
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.15,5188
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.2,5336
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.25,5431
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.3,5502
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.35,5554
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.4,5606
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.45,5646
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.5,5698
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.55,5779
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.6,5883
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.65,6028
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.7,6162
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.75,6365
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.8,6605
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.85,6921
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.9,7296
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.95,7903
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.975,8307
"2020-08-16","1 wk ahead inc case",2020-08-22,"01","quantile",0.99,8919
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","point",NA,4587
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.01,1538
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.025,2368
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.05,2952
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.1,3431
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.15,3662
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.2,3796
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.25,3871
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.3,3933
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.35,4018
"2020-08-16","2 wk ahead inc case",2020-08-29,"01","quantile",0.4,4146
