"location","target","predicted_value","truth","error","truth_zero","relative_error","forecast_date","target_end_date"
"VA","1 wk ahead cum death",1335.54543702908,1370,34.4545629709219,1171,0.173138507391567,"2020-05-24","2020-05-30"
"VA","2 wk ahead cum death",1509.03358127093,1461,-48.0335812709302,1171,-0.165633038865277,"2020-05-24","2020-06-06"
"VA","3 wk ahead cum death",1680.62755662275,1541,-139.627556622751,1171,-0.377371774656084,"2020-05-24","2020-06-13"
"VA","4 wk ahead cum death",1856.0688476151,1607,-249.068847615096,1171,-0.571258824805266,"2020-05-24","2020-06-20"
"WA","1 wk ahead cum death",1106.15176772316,1118,11.8482322768386,1061,0.207863724155064,"2020-05-24","2020-05-30"
"WA","2 wk ahead cum death",1150.80881025846,1153,2.19118974154253,1061,0.0238172797993753,"2020-05-24","2020-06-06"
"WA","3 wk ahead cum death",1188.05178889117,1213,24.9482111088255,1061,0.16413296782122,"2020-05-24","2020-06-13"
"WA","4 wk ahead cum death",1221.0415883668,1265,43.9584116332046,1061,0.215482409966689,"2020-05-24","2020-06-20"
"WV","1 wk ahead cum death",80.8483746249778,75,-5.84837462497779,72,-1.94945820832593,"2020-05-24","2020-05-30"
"WV","2 wk ahead cum death",91.7589090477072,84,-7.75890904770719,72,-0.646575753975599,"2020-05-24","2020-06-06"
"WV","3 wk ahead cum death",104.193026804968,88,-16.1930268049678,72,-1.01206417531049,"2020-05-24","2020-06-13"
"WV","4 wk ahead cum death",119.466773646363,88,-31.4667736463628,72,-1.96667335289767,"2020-05-24","2020-06-20"
"WI","1 wk ahead cum death",573.151264369457,588,14.8487356305427,510,0.190368405519778,"2020-05-24","2020-05-30"
"WI","2 wk ahead cum death",646.846575687659,645,-1.8465756876592,510,-0.0136783384271052,"2020-05-24","2020-06-06"
"WI","3 wk ahead cum death",723.808119758345,691,-32.8081197583451,510,-0.181260330156603,"2020-05-24","2020-06-13"
"WI","4 wk ahead cum death",810.543388406217,744,-66.5433884062172,510,-0.284373454727424,"2020-05-24","2020-06-20"
"WY","1 wk ahead cum death",13.7580722935013,16,2.24192770649869,12,0.560481926624672,"2020-05-24","2020-05-30"
"WY","2 wk ahead cum death",16.197427761414,17,0.802572238586034,12,0.160514447717207,"2020-05-24","2020-06-06"
"WY","3 wk ahead cum death",19.2608694018175,18,-1.2608694018175,12,-0.210144900302917,"2020-05-24","2020-06-13"
"WY","4 wk ahead cum death",22.8412544534915,20,-2.84125445349148,12,-0.355156806686435,"2020-05-24","2020-06-20"
"US","1 wk ahead cum death",104492.162277987,103362,-1130.16227798699,97640,-0.197511757774728,"2020-05-24","2020-05-30"
"US","2 wk ahead cum death",111433.994107349,109211,-2222.994107349,97640,-0.19211771734068,"2020-05-24","2020-06-06"
"US","3 wk ahead cum death",117606.896892468,114152,-3454.89689246802,97640,-0.209235519165941,"2020-05-24","2020-06-13"
"US","4 wk ahead cum death",123247.164701113,118057,-5190.16470111285,97640,-0.25420799829127,"2020-05-24","2020-06-20"
"AL","1 wk ahead cum death",705.224235986534,689,-16.2242359865338,630,-0.274987050619217,"2020-05-31","2020-06-06"
"AL","2 wk ahead cum death",800.824671509194,773,-27.824671509194,630,-0.194578122441916,"2020-05-31","2020-06-13"
"AL","3 wk ahead cum death",903.78249502801,838,-65.7824950280104,630,-0.316261995326973,"2020-05-31","2020-06-20"
"AL","4 wk ahead cum death",1020.71178092478,919,-101.711780924776,630,-0.351943878632444,"2020-05-31","2020-06-27"
"AK","1 wk ahead cum death",10.4828713771557,10,-0.482871377155657,10,-0.482871377155657,"2020-05-31","2020-06-06"
"AK","2 wk ahead cum death",11.2827590950375,12,0.71724090496253,10,0.358620452481265,"2020-05-31","2020-06-13"
"AK","3 wk ahead cum death",12.045755217184,12,-0.0457552171839541,10,-0.0228776085919771,"2020-05-31","2020-06-20"
"AK","4 wk ahead cum death",13.2100472263833,14,0.789952773616744,10,0.197488193404186,"2020-05-31","2020-06-27"
"AZ","1 wk ahead cum death",1032.70712986229,1043,10.2928701377052,907,0.0756828686595972,"2020-05-31","2020-06-06"
"AZ","2 wk ahead cum death",1186.05531435302,1189,2.94468564698104,907,0.0104421476843299,"2020-05-31","2020-06-13"
"AZ","3 wk ahead cum death",1350.40982797833,1346,-4.40982797833135,907,-0.0100451662376568,"2020-05-31","2020-06-20"
"AZ","4 wk ahead cum death",1530.71292614097,1580,49.2870738590314,907,0.0732348794339247,"2020-05-31","2020-06-27"
"AR","1 wk ahead cum death",151.495690708732,154,2.5043092912679,133,0.11925282339371,"2020-05-31","2020-06-06"
"AR","2 wk ahead cum death",174.045721744773,177,2.95427825522702,133,0.067142687618796,"2020-05-31","2020-06-13"
"AR","3 wk ahead cum death",198.857643603254,224,25.142356396746,133,0.276289630733472,"2020-05-31","2020-06-20"
"AR","4 wk ahead cum death",228.41445167007,259,30.5855483299304,133,0.24274244706294,"2020-05-31","2020-06-27"
"CA","1 wk ahead cum death",4693.77187318613,4607,-86.7718731861341,4172,-0.199475570542837,"2020-05-31","2020-06-06"
"CA","2 wk ahead cum death",5291.2297886481,5076,-215.229788648102,4172,-0.238086049389493,"2020-05-31","2020-06-13"
"CA","3 wk ahead cum death",5931.46669457901,5494,-437.466694579009,4172,-0.330912779560521,"2020-05-31","2020-06-20"
"CA","4 wk ahead cum death",6625.5472229561,5899,-726.547222956105,4172,-0.420699028926523,"2020-05-31","2020-06-27"
"CO","1 wk ahead cum death",1545.26860705664,1527,-18.268607056641,1445,-0.222787890934647,"2020-05-31","2020-06-06"
"CO","2 wk ahead cum death",1653.03554833456,1597,-56.0355483345554,1445,-0.368654923253654,"2020-05-31","2020-06-13"
"CO","3 wk ahead cum death",1755.00764491438,1647,-108.007644914381,1445,-0.534691311457333,"2020-05-31","2020-06-20"
"CO","4 wk ahead cum death",1849.18766755997,1674,-175.187667559971,1445,-0.765011648733498,"2020-05-31","2020-06-27"
"CT","1 wk ahead cum death",4109.59254184345,4055,-54.5925418434526,3944,-0.491824701292366,"2020-05-31","2020-06-06"
"CT","2 wk ahead cum death",4260.8553506618,4186,-74.8553506617964,3944,-0.309319630833869,"2020-05-31","2020-06-13"
"CT","3 wk ahead cum death",4375.185361956,4251,-124.185361956004,3944,-0.404512579661252,"2020-05-31","2020-06-20"
"CT","4 wk ahead cum death",4461.96112801515,4311,-150.961128015149,3944,-0.411338223474521,"2020-05-31","2020-06-27"
"DE","1 wk ahead cum death",398.395412609717,390,-8.39541260971703,366,-0.349808858738209,"2020-05-31","2020-06-06"
"DE","2 wk ahead cum death",432.056235702607,419,-13.0562357026069,366,-0.246344069860507,"2020-05-31","2020-06-13"
"DE","3 wk ahead cum death",461.730910740562,434,-27.7309107405615,366,-0.40780751089061,"2020-05-31","2020-06-20"
"DE","4 wk ahead cum death",487.143400613223,507,19.8565993867772,366,0.140826946005512,"2020-05-31","2020-06-27"
"DC","1 wk ahead cum death",501.57858491238,483,-18.57858491238,466,-1.09285793602235,"2020-05-31","2020-06-06"
"DC","2 wk ahead cum death",536.613609875321,511,-25.613609875321,466,-0.569191330562689,"2020-05-31","2020-06-13"
"DC","3 wk ahead cum death",565.168634554351,531,-34.168634554351,466,-0.525671300836169,"2020-05-31","2020-06-20"
"DC","4 wk ahead cum death",588.320498377282,548,-40.3204983772815,466,-0.491713394844897,"2020-05-31","2020-06-27"
"FL","1 wk ahead cum death",2648.91839346053,2688,39.0816065394697,2451,0.164901293415484,"2020-05-31","2020-06-06"
"FL","2 wk ahead cum death",2873.24851126509,2925,51.7514887349125,2451,0.109180355980828,"2020-05-31","2020-06-13"
"FL","3 wk ahead cum death",3109.17345351574,3144,34.8265464842639,2451,0.0502547568315496,"2020-05-31","2020-06-20"
"FL","4 wk ahead cum death",3362.7352771365,3390,27.264722863496,2451,0.0290359135926475,"2020-05-31","2020-06-27"
"GA","1 wk ahead cum death",2181.43618406029,2178,-3.43618406028691,2053,-0.0274894724822952,"2020-05-31","2020-06-06"
"GA","2 wk ahead cum death",2351.01443896808,2447,95.9855610319219,2053,0.243618175207924,"2020-05-31","2020-06-13"
"GA","3 wk ahead cum death",2514.78331909788,2642,127.216680902123,2053,0.215987573687815,"2020-05-31","2020-06-20"
"GA","4 wk ahead cum death",2677.62778501425,2776,98.3722149857472,2053,0.136061154890383,"2020-05-31","2020-06-27"
"HI","1 wk ahead cum death",17.5829236877088,17,-0.58292368770881,17,-0.58292368770881,"2020-05-31","2020-06-06"
"HI","2 wk ahead cum death",18.1878292677004,17,-1.18782926770036,17,-1.18782926770036,"2020-05-31","2020-06-13"
"HI","3 wk ahead cum death",18.5686568789134,17,-1.56865687891338,17,-1.56865687891338,"2020-05-31","2020-06-20"
"HI","4 wk ahead cum death",18.9884273785541,18,-0.988427378554064,17,-0.988427378554064,"2020-05-31","2020-06-27"
"ID","1 wk ahead cum death",86.5391984587085,83,-3.5391984587085,82,-3.5391984587085,"2020-05-31","2020-06-06"
"ID","2 wk ahead cum death",92.0320584654268,87,-5.03205846542684,82,-1.00641169308537,"2020-05-31","2020-06-13"
"ID","3 wk ahead cum death",97.9753680559368,89,-8.97536805593676,82,-1.28219543656239,"2020-05-31","2020-06-20"
"ID","4 wk ahead cum death",104.510371367548,91,-13.510371367548,82,-1.501152374172,"2020-05-31","2020-06-27"
"IL","1 wk ahead cum death",5849.92613364769,5864,14.0738663523107,5390,0.0296917011652124,"2020-05-31","2020-06-06"
"IL","2 wk ahead cum death",6302.41856061664,6289,-13.4185606166393,5390,-0.0149260963477634,"2020-05-31","2020-06-13"
"IL","3 wk ahead cum death",6687.13003561661,6625,-62.1300356166066,5390,-0.0503077211470499,"2020-05-31","2020-06-20"
"IL","4 wk ahead cum death",7011.56759475331,6873,-138.567594753305,5390,-0.0934373531714804,"2020-05-31","2020-06-27"
"IN","1 wk ahead cum death",2284.37166260511,2292,7.6283373948927,2134,0.0482806164233715,"2020-05-31","2020-06-06"
"IN","2 wk ahead cum death",2441.52843874092,2413,-28.528438740917,2134,-0.102252468605437,"2020-05-31","2020-06-13"
"IN","3 wk ahead cum death",2582.97461018474,2536,-46.9746101847368,2134,-0.116852264141136,"2020-05-31","2020-06-20"
"IN","4 wk ahead cum death",2715.57723170294,2616,-99.5772317029432,2134,-0.206591767018554,"2020-05-31","2020-06-27"
"IA","1 wk ahead cum death",618.756711567807,599,-19.7567115678072,535,-0.308698618246988,"2020-05-31","2020-06-06"
"IA","2 wk ahead cum death",711.736847758795,650,-61.7368477587945,535,-0.5368421544243,"2020-05-31","2020-06-13"
"IA","3 wk ahead cum death",803.76926052797,681,-122.76926052797,535,-0.840885346081989,"2020-05-31","2020-06-20"
"IA","4 wk ahead cum death",895.09609568677,704,-191.09609568677,535,-1.13074612832408,"2020-05-31","2020-06-27"
"KS","1 wk ahead cum death",228.683937255829,233,4.31606274417075,215,0.239781263565042,"2020-05-31","2020-06-06"
"KS","2 wk ahead cum death",245.216738198336,245,-0.21673819833569,215,-0.00722460661118968,"2020-05-31","2020-06-13"
"KS","3 wk ahead cum death",261.907247681011,256,-5.9072476810112,215,-0.14407921173198,"2020-05-31","2020-06-20"
"KS","4 wk ahead cum death",280.650455073778,268,-12.6504550737779,215,-0.238687831580716,"2020-05-31","2020-06-27"
"KY","1 wk ahead cum death",477.418162428929,470,-7.41816242892855,431,-0.19020929304945,"2020-05-31","2020-06-06"
"KY","2 wk ahead cum death",526.116206387379,499,-27.1162063873793,431,-0.398767740990872,"2020-05-31","2020-06-13"
"KY","3 wk ahead cum death",574.123881734535,524,-50.1238817345352,431,-0.538966470263819,"2020-05-31","2020-06-20"
"KY","4 wk ahead cum death",625.50679151782,554,-71.5067915178201,431,-0.581356028600164,"2020-05-31","2020-06-27"
"LA","1 wk ahead cum death",2898.78442392061,2925,26.2155760793898,2791,0.195638627458133,"2020-05-31","2020-06-06"
"LA","2 wk ahead cum death",2988.42533115805,3004,15.5746688419549,2791,0.0731205109950935,"2020-05-31","2020-06-13"
"LA","3 wk ahead cum death",3063.36329291434,3104,40.6367070856591,2791,0.129829735097952,"2020-05-31","2020-06-20"
"LA","4 wk ahead cum death",3128.09019933187,3190,61.9098006681315,2791,0.155162407689553,"2020-05-31","2020-06-27"
"ME","1 wk ahead cum death",97.4627937318255,98,0.537206268174515,89,0.0596895853527239,"2020-05-31","2020-06-06"
"ME","2 wk ahead cum death",106.464811807185,100,-6.46481180718493,89,-0.587710164289539,"2020-05-31","2020-06-13"
"ME","3 wk ahead cum death",116.738343089052,102,-14.7383430890523,89,-1.13371869915787,"2020-05-31","2020-06-20"
"ME","4 wk ahead cum death",127.66980279379,104,-23.6698027937904,89,-1.57798685291936,"2020-05-31","2020-06-27"
"MD","1 wk ahead cum death",2770.27311822576,2740,-30.2731182257648,2532,-0.145543837623869,"2020-05-31","2020-06-06"
"MD","2 wk ahead cum death",3038.7944723278,2926,-112.794472327803,2532,-0.28628038661879,"2020-05-31","2020-06-13"
"MD","3 wk ahead cum death",3290.08341996006,3052,-238.083419960064,2532,-0.457852730692432,"2020-05-31","2020-06-20"
"MD","4 wk ahead cum death",3530.17254744869,3157,-373.172547448688,2532,-0.597076075917901,"2020-05-31","2020-06-27"
"MA","1 wk ahead cum death",7200.62747642342,7289,88.3725235765769,6846,0.199486509202205,"2020-05-31","2020-06-06"
"MA","2 wk ahead cum death",7536.85871264132,7576,39.1412873586842,6846,0.0536182018612112,"2020-05-31","2020-06-13"
"MA","3 wk ahead cum death",7807.77166987724,7827,19.2283301227562,6846,0.0196007442637678,"2020-05-31","2020-06-20"
"MA","4 wk ahead cum death",8031.7576644666,8040,8.24233553339855,6846,0.00690312858743597,"2020-05-31","2020-06-27"
"MI","1 wk ahead cum death",5685.55146401408,5894,208.44853598592,5491,0.517242024778958,"2020-05-31","2020-06-06"
"MI","2 wk ahead cum death",5876.18225906121,6013,136.817740938785,5491,0.26210295199001,"2020-05-31","2020-06-13"
"MI","3 wk ahead cum death",6033.64398752967,6087,53.3560124703345,5491,0.0895235108562659,"2020-05-31","2020-06-20"
"MI","4 wk ahead cum death",6166.10985808179,6153,-13.1098580817907,5491,-0.0198034109996838,"2020-05-31","2020-06-27"
"MN","1 wk ahead cum death",1217.53373177705,1181,-36.5337317770541,1050,-0.278883448679802,"2020-05-31","2020-06-06"
"MN","2 wk ahead cum death",1415.13023515914,1314,-101.130235159135,1050,-0.383069072572481,"2020-05-31","2020-06-13"
"MN","3 wk ahead cum death",1614.59609244415,1404,-210.596092444149,1050,-0.594904215943924,"2020-05-31","2020-06-20"
"MN","4 wk ahead cum death",1823.26573126789,1452,-371.265731267891,1050,-0.923546595193759,"2020-05-31","2020-06-27"
"MS","1 wk ahead cum death",830.398458745013,811,-19.3984587450128,734,-0.251928035649517,"2020-05-31","2020-06-06"
"MS","2 wk ahead cum death",947.205184276632,889,-58.2051842766316,734,-0.375517317913752,"2020-05-31","2020-06-13"
"MS","3 wk ahead cum death",1070.79319545946,938,-132.793195459459,734,-0.650947036565976,"2020-05-31","2020-06-20"
"MS","4 wk ahead cum death",1199.80486257406,1035,-164.804862574063,734,-0.547524460378948,"2020-05-31","2020-06-27"
"MO","1 wk ahead cum death",862.524567541258,815,-47.5245675412581,776,-1.21857865490405,"2020-05-31","2020-06-06"
"MO","2 wk ahead cum death",956.823719823255,885,-71.8237198232553,776,-0.658933209387663,"2020-05-31","2020-06-13"
"MO","3 wk ahead cum death",1056.43251038617,965,-91.4325103861743,776,-0.483769896223144,"2020-05-31","2020-06-20"
"MO","4 wk ahead cum death",1169.21072995834,1004,-165.210729958336,776,-0.724608464729544,"2020-05-31","2020-06-27"
"MT","1 wk ahead cum death",18.1662390136959,18,-0.166239013695922,17,-0.166239013695922,"2020-05-31","2020-06-06"
"MT","2 wk ahead cum death",19.6813512716648,18,-1.68135127166479,17,-1.68135127166479,"2020-05-31","2020-06-13"
"MT","3 wk ahead cum death",21.5092593551196,20,-1.50925935511961,17,-0.503086451706537,"2020-05-31","2020-06-20"
"MT","4 wk ahead cum death",24.2014914564835,22,-2.20149145648347,17,-0.440298291296694,"2020-05-31","2020-06-27"
"NE","1 wk ahead cum death",204.729518498495,187,-17.7295184984951,170,-1.04291285285265,"2020-05-31","2020-06-06"
"NE","2 wk ahead cum death",243.445203626707,215,-28.4452036267071,170,-0.632115636149046,"2020-05-31","2020-06-13"
"NE","3 wk ahead cum death",285.377654844205,244,-41.3776548442055,170,-0.559157497894669,"2020-05-31","2020-06-20"
"NE","4 wk ahead cum death",331.253147285295,267,-64.2531472852946,170,-0.662403580260769,"2020-05-31","2020-06-27"
"NV","1 wk ahead cum death",446.686494018801,437,-9.68649401880128,417,-0.484324700940064,"2020-05-31","2020-06-06"
"NV","2 wk ahead cum death",477.260534738321,462,-15.2605347383209,417,-0.339122994184908,"2020-05-31","2020-06-13"
"NV","3 wk ahead cum death",506.906655032642,486,-20.9066550326418,417,-0.302995000473069,"2020-05-31","2020-06-20"
"NV","4 wk ahead cum death",535.835697512051,500,-35.8356975120507,417,-0.431755391711455,"2020-05-31","2020-06-27"
"NH","1 wk ahead cum death",275.644484263585,283,7.35551573641516,245,0.193566203589873,"2020-05-31","2020-06-06"
"NH","2 wk ahead cum death",311.9085697452,318,6.09143025479989,245,0.0834442500657519,"2020-05-31","2020-06-13"
"NH","3 wk ahead cum death",348.356788070106,339,-9.35678807010635,245,-0.0995402986181526,"2020-05-31","2020-06-20"
"NH","4 wk ahead cum death",384.748998566446,367,-17.7489985664456,245,-0.145483594806931,"2020-05-31","2020-06-27"
"NJ","1 wk ahead cum death",12131.1506983117,12106,-25.1506983117215,11698,-0.0616438684110821,"2020-05-31","2020-06-06"
"NJ","2 wk ahead cum death",12524.4607254308,12621,96.5392745691606,11698,0.104592930194107,"2020-05-31","2020-06-13"
"NJ","3 wk ahead cum death",12819.3269213966,12924,104.673078603391,11698,0.0853777150109228,"2020-05-31","2020-06-20"
"NJ","4 wk ahead cum death",13046.1369352524,14948,1901.86306474756,11698,0.585188635306941,"2020-05-31","2020-06-27"
"NM","1 wk ahead cum death",393.331952948676,392,-1.33195294867636,356,-0.0369986930187878,"2020-05-31","2020-06-06"
"NM","2 wk ahead cum death",434.246173508064,431,-3.24617350806437,356,-0.0432823134408583,"2020-05-31","2020-06-13"
"NM","3 wk ahead cum death",472.516083455899,466,-6.51608345589881,356,-0.0592371223263528,"2020-05-31","2020-06-20"
"NM","4 wk ahead cum death",509.188399521368,491,-18.1883995213682,356,-0.134728885343468,"2020-05-31","2020-06-27"
"NY","1 wk ahead cum death",30219.5122875757,30280,60.4877124243321,29784,0.121951033113573,"2020-05-31","2020-06-06"
"NY","2 wk ahead cum death",30606.0735187723,30795,188.926481227736,29784,0.18687090131329,"2020-05-31","2020-06-13"
"NY","3 wk ahead cum death",30890.322730567,31083,192.677269432956,29784,0.148327382165478,"2020-05-31","2020-06-20"
"NY","4 wk ahead cum death",31115.5954729599,31368,252.404527040097,29784,0.159346292323293,"2020-05-31","2020-06-27"
"NC","1 wk ahead cum death",1084.58994695973,1028,-56.5899469597341,937,-0.621867549008067,"2020-05-31","2020-06-06"
"NC","2 wk ahead cum death",1291.35534732953,1127,-164.355347329535,937,-0.865028143839656,"2020-05-31","2020-06-13"
"NC","3 wk ahead cum death",1540.93894589106,1215,-325.938945891058,937,-1.17244225140668,"2020-05-31","2020-06-20"
"NC","4 wk ahead cum death",1864.58198855257,1353,-511.58198855257,937,-1.22976439555906,"2020-05-31","2020-06-27"
"ND","1 wk ahead cum death",70.7133170300383,72,1.28668296996175,61,0.116971179087431,"2020-05-31","2020-06-06"
"ND","2 wk ahead cum death",81.5590347818365,74,-7.55903478183647,61,-0.581464213987421,"2020-05-31","2020-06-13"
"ND","3 wk ahead cum death",92.7759031603608,76,-16.7759031603608,61,-1.11839354402405,"2020-05-31","2020-06-20"
"ND","4 wk ahead cum death",104.087354649662,78,-26.0873546496618,61,-1.53455027350952,"2020-05-31","2020-06-27"
"OH","1 wk ahead cum death",2377.67667706523,2372,-5.67667706523207,2155,-0.0261598021439266,"2020-05-31","2020-06-06"
"OH","2 wk ahead cum death",2616.11974291693,2556,-60.1197429169301,2155,-0.149924545927507,"2020-05-31","2020-06-13"
"OH","3 wk ahead cum death",2845.09997621168,2697,-148.09997621168,2155,-0.273247188582436,"2020-05-31","2020-06-20"
"OH","4 wk ahead cum death",3071.22152666792,2804,-267.221526667917,2155,-0.411743492554571,"2020-05-31","2020-06-27"
"OK","1 wk ahead cum death",354.09970388116,347,-7.0997038811596,334,-0.546131067781508,"2020-05-31","2020-06-06"
"OK","2 wk ahead cum death",376.497905802765,359,-17.4979058027653,334,-0.699916232110611,"2020-05-31","2020-06-13"
"OK","3 wk ahead cum death",398.63136576005,368,-30.6313657600495,334,-0.900922522354397,"2020-05-31","2020-06-20"
"OK","4 wk ahead cum death",422.477534146906,384,-38.477534146906,334,-0.769550682938119,"2020-05-31","2020-06-27"
"OR","1 wk ahead cum death",164.198510816606,161,-3.19851081660619,153,-0.399813852075773,"2020-05-31","2020-06-06"
"OR","2 wk ahead cum death",175.299394514285,173,-2.29939451428501,153,-0.114969725714251,"2020-05-31","2020-06-13"
"OR","3 wk ahead cum death",186.82442838759,188,1.17557161240987,153,0.0335877603545677,"2020-05-31","2020-06-20"
"OR","4 wk ahead cum death",198.98643975152,202,3.01356024847956,153,0.0615012295608074,"2020-05-31","2020-06-27"
"PA","1 wk ahead cum death",5934.12923362995,5931,-3.12923362994752,5555,-0.0083224298668817,"2020-05-31","2020-06-06"
"PA","2 wk ahead cum death",6305.3691428514,6211,-94.3691428513966,5555,-0.143855400688105,"2020-05-31","2020-06-13"
"PA","3 wk ahead cum death",6630.6544392871,6419,-211.654439287098,5555,-0.244970415841549,"2020-05-31","2020-06-20"
"PA","4 wk ahead cum death",6922.37968843975,6603,-319.379688439746,5555,-0.304751611106628,"2020-05-31","2020-06-27"
"PR","1 wk ahead cum death",143.177301674335,142,-1.1773016743355,136,-0.196216945722583,"2020-05-31","2020-06-06"
"PR","2 wk ahead cum death",150.491199605897,146,-4.49119960589701,136,-0.449119960589701,"2020-05-31","2020-06-13"
"PR","3 wk ahead cum death",156.721432879238,147,-9.72143287923799,136,-0.883766625385272,"2020-05-31","2020-06-20"
"PR","4 wk ahead cum death",162.335383171006,152,-10.3353831710055,136,-0.645961448187844,"2020-05-31","2020-06-27"
"RI","1 wk ahead cum death",788.597804494125,772,-16.5978044941251,718,-0.307366749891205,"2020-05-31","2020-06-06"
"RI","2 wk ahead cum death",861.252144131574,833,-28.2521441315738,718,-0.245670818535424,"2020-05-31","2020-06-13"
"RI","3 wk ahead cum death",924.919784517766,894,-30.9197845177659,718,-0.175680593850943,"2020-05-31","2020-06-20"
"RI","4 wk ahead cum death",982.44265449657,927,-55.4426544965704,718,-0.265275858835265,"2020-05-31","2020-06-27"
"SC","1 wk ahead cum death",547.351703993824,539,-8.35170399382366,494,-0.18559342208497,"2020-05-31","2020-06-06"
"SC","2 wk ahead cum death",613.633301222941,599,-14.6333012229406,494,-0.139364773551816,"2020-05-31","2020-06-13"
"SC","3 wk ahead cum death",688.16070477193,644,-44.1607047719301,494,-0.294404698479534,"2020-05-31","2020-06-20"
"SC","4 wk ahead cum death",770.917842148792,711,-59.9178421487918,494,-0.27611908824328,"2020-05-31","2020-06-27"
"SD","1 wk ahead cum death",71.4795929408447,65,-6.47959294084474,62,-2.15986431361491,"2020-05-31","2020-06-06"
"SD","2 wk ahead cum death",83.0594706654937,75,-8.05947066549373,62,-0.619959281961056,"2020-05-31","2020-06-13"
"SD","3 wk ahead cum death",95.1442799712769,81,-14.1442799712769,62,-0.744435787961943,"2020-05-31","2020-06-20"
"SD","4 wk ahead cum death",107.443002711886,91,-16.4430027118863,62,-0.567000093513321,"2020-05-31","2020-06-27"
"TN","1 wk ahead cum death",407.974776341921,417,9.02522365807937,364,0.170287238831686,"2020-05-31","2020-06-06"
"TN","2 wk ahead cum death",459.330725835844,472,12.669274164156,364,0.117308094112555,"2020-05-31","2020-06-13"
"TN","3 wk ahead cum death",518.969964569719,524,5.03003543028149,364,0.0314377214392593,"2020-05-31","2020-06-20"
"TN","4 wk ahead cum death",594.2547154806,584,-10.2547154805999,364,-0.0466123430936358,"2020-05-31","2020-06-27"
"TX","1 wk ahead cum death",1866.60945138401,1833,-33.6094513840094,1675,-0.212718046734237,"2020-05-31","2020-06-06"
"TX","2 wk ahead cum death",2094.44930570848,1971,-123.449305708482,1675,-0.417058465231358,"2020-05-31","2020-06-13"
"TX","3 wk ahead cum death",2335.86608228898,2183,-152.866082288979,1675,-0.300917484820824,"2020-05-31","2020-06-20"
"TX","4 wk ahead cum death",2583.39674676396,2388,-195.396746763964,1675,-0.27404873318929,"2020-05-31","2020-06-27"
"UT","1 wk ahead cum death",130.402145198589,121,-9.4021451985889,113,-1.17526814982361,"2020-05-31","2020-06-06"
"UT","2 wk ahead cum death",152.638956495235,139,-13.6389564952345,113,-0.524575249816712,"2020-05-31","2020-06-13"
"UT","3 wk ahead cum death",176.847585098938,155,-21.8475850989381,113,-0.520180597593765,"2020-05-31","2020-06-20"
"UT","4 wk ahead cum death",202.309131939269,167,-35.3091319392686,113,-0.653872813690159,"2020-05-31","2020-06-27"
"VT","1 wk ahead cum death",56.3014565433646,55,-1.30145654336463,55,-1.30145654336463,"2020-05-31","2020-06-06"
"VT","2 wk ahead cum death",57.6421252286979,55,-2.64212522869792,55,-2.64212522869792,"2020-05-31","2020-06-13"
"VT","3 wk ahead cum death",58.9779119067287,56,-2.97791190672869,55,-2.97791190672869,"2020-05-31","2020-06-20"
"VT","4 wk ahead cum death",60.1987643301872,56,-4.19876433018721,55,-4.19876433018721,"2020-05-31","2020-06-27"
"VA","1 wk ahead cum death",1576.19744921423,1461,-115.197449214234,1375,-1.33950522342133,"2020-05-31","2020-06-06"
"VA","2 wk ahead cum death",1805.70004088691,1541,-264.700040886912,1375,-1.59457855955971,"2020-05-31","2020-06-13"
"VA","3 wk ahead cum death",2042.06830690575,1607,-435.06830690575,1375,-1.87529442631789,"2020-05-31","2020-06-20"
"VA","4 wk ahead cum death",2288.9222394703,1724,-564.922239470302,1375,-1.61868836524442,"2020-05-31","2020-06-27"
"WA","1 wk ahead cum death",1167.81856375315,1153,-14.8185637531519,1118,-0.423387535804341,"2020-05-31","2020-06-06"
"WA","2 wk ahead cum death",1215.54920580456,1213,-2.54920580455791,1118,-0.0268337453111359,"2020-05-31","2020-06-13"
"WA","3 wk ahead cum death",1259.30021577742,1265,5.69978422257918,1118,0.0387740423304706,"2020-05-31","2020-06-20"
"WA","4 wk ahead cum death",1298.17179992462,1310,11.8282000753791,1118,0.0616052087259327,"2020-05-31","2020-06-27"
"WV","1 wk ahead cum death",81.9055824898623,84,2.09441751013766,75,0.232713056681962,"2020-05-31","2020-06-06"
"WV","2 wk ahead cum death",90.5771691863811,88,-2.57716918638106,75,-0.198243783567774,"2020-05-31","2020-06-13"
"WV","3 wk ahead cum death",100.023706226108,88,-12.0237062261076,75,-0.924900478931357,"2020-05-31","2020-06-20"
"WV","4 wk ahead cum death",110.788457194869,93,-17.7884571948692,75,-0.98824762193718,"2020-05-31","2020-06-27"
"WI","1 wk ahead cum death",678.429697145282,645,-33.4296971452823,592,-0.630749002741175,"2020-05-31","2020-06-06"
"WI","2 wk ahead cum death",788.01079681914,691,-97.0107968191403,592,-0.979907038577175,"2020-05-31","2020-06-13"
"WI","3 wk ahead cum death",918.720120587319,744,-174.720120587319,592,-1.14947447754815,"2020-05-31","2020-06-20"
"WI","4 wk ahead cum death",1085.02986850262,777,-308.029868502615,592,-1.66502631623035,"2020-05-31","2020-06-27"
"WY","1 wk ahead cum death",18.1299828971519,17,-1.12998289715194,16,-1.12998289715194,"2020-05-31","2020-06-06"
