"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-06,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0
2020-03-13,1,0,1,0,0,0,0
2020-03-14,1,0,0,0,0,0,0
2020-03-15,1,0,0,0,0,0,0
2020-03-16,1,0,0,0,0,0,0
2020-03-17,3,0,2,0,0,0,0
2020-03-18,6,0,3,0,0,0,0
2020-03-19,6,0,0,0,0,0,0
2020-03-20,12,0,6,0,0,0,0
2020-03-21,14,0,2,0,0,0,0
2020-03-22,22,0,8,0,0,0,0
2020-03-23,22,0,0,0,0,0,0
2020-03-24,36,0,14,0,0,0,0
2020-03-25,42,1,6,1,1,1,0
2020-03-26,59,1,17,0,3,2,0
2020-03-27,69,1,10,0,3,0,0
2020-03-28,85,2,16,1,5,2,0
2020-03-29,102,2,17,0,6,1,0
2020-03-30,114,3,12,1,7,1,0
2020-03-31,119,3,5,0,7,0,0
2020-04-01,133,3,14,0,9,2,0
2020-04-02,143,3,10,0,9,0,0
2020-04-03,157,3,14,0,15,6,0
2020-04-04,171,5,14,2,16,1,0
2020-04-05,185,6,14,1,20,4,0
2020-04-06,191,6,6,0,23,3,0
2020-04-07,213,6,22,0,23,0,0
2020-04-08,226,7,13,1,27,4,0
2020-04-09,235,7,9,0,27,0,0
2020-04-10,246,7,11,0,28,1,0
2020-04-11,257,8,11,1,31,3,0
2020-04-12,272,8,15,0,31,0,0
2020-04-13,277,8,5,0,32,1,0
2020-04-14,285,9,8,1,32,0,0
2020-04-15,293,9,8,0,34,2,0
2020-04-16,300,9,7,0,35,1,0
2020-04-17,309,9,9,0,36,1,0
2020-04-18,314,9,5,0,36,0,39
2020-04-19,319,9,5,0,36,0,37
2020-04-20,321,9,2,0,36,0,46
2020-04-21,329,9,8,0,36,0,42
2020-04-22,335,9,6,0,36,0,39
2020-04-23,337,9,2,0,0,-36,42
2020-04-24,339,9,2,0,0,0,36
2020-04-25,339,9,0,0,0,0,32
2020-04-26,341,9,2,0,0,0,14
2020-04-27,345,9,4,0,0,0,10
2020-04-28,351,9,6,0,0,0,16
2020-04-29,355,9,4,0,0,0,14
2020-04-30,355,9,0,0,0,0,19
2020-05-01,364,9,9,0,0,0,25
2020-05-02,365,9,1,0,0,0,10
2020-05-03,368,9,3,0,0,0,12
2020-05-04,370,9,2,0,0,0,12
2020-05-05,371,9,1,0,0,0,13
2020-05-06,372,10,1,1,0,0,8
2020-05-07,374,10,2,0,0,0,12
2020-05-08,377,10,3,0,0,0,16
2020-05-09,378,10,1,0,0,0,8
2020-05-10,379,10,1,0,0,0,8
2020-05-11,381,10,2,0,0,0,7
2020-05-12,383,10,2,0,0,0,10
2020-05-13,383,10,0,0,0,0,12
2020-05-14,387,10,4,0,0,0,12
2020-05-15,388,10,1,0,0,0,8
2020-05-16,392,10,4,0,0,0,10
2020-05-17,396,10,4,0,0,0,13
2020-05-18,399,10,3,0,0,0,9
2020-05-19,399,10,0,0,0,0,16
2020-05-20,402,10,3,0,0,0,16
2020-05-21,402,10,0,0,0,0,19
2020-05-22,404,10,2,0,0,0,15
2020-05-23,408,10,4,0,0,0,10
2020-05-24,408,10,0,0,0,0,10
2020-05-25,409,10,1,0,0,0,10
2020-05-26,411,10,2,0,0,0,12
2020-05-27,412,10,1,0,0,0,14
