"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-05,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0
2020-03-08,1,0,1,0,0,0,0
2020-03-09,1,0,0,0,0,0,0
2020-03-10,5,0,4,0,0,0,0
2020-03-11,5,0,0,0,0,0,0
2020-03-12,10,0,5,0,0,0,0
2020-03-13,10,0,0,0,0,0,0
2020-03-14,10,0,0,0,0,0,0
2020-03-15,16,0,6,0,0,0,0
2020-03-16,17,0,1,0,0,0,0
2020-03-17,22,0,5,0,0,0,0
2020-03-18,31,0,9,0,0,0,0
2020-03-19,39,0,8,0,0,0,0
2020-03-20,71,1,32,1,0,0,0
2020-03-21,77,1,6,0,0,0,0
2020-03-22,98,1,21,0,0,0,0
2020-03-23,116,2,18,1,0,0,0
2020-03-24,137,2,21,0,0,0,0
2020-03-25,183,2,46,0,0,0,0
2020-03-26,231,3,48,1,0,0,0
2020-03-27,267,3,36,0,0,0,0
2020-03-28,304,4,37,1,0,0,0
2020-03-29,342,5,38,1,0,0,0
2020-03-30,401,9,59,4,0,0,0
2020-03-31,495,9,94,0,0,0,0
2020-04-01,586,11,91,2,0,0,0
2020-04-02,653,12,67,1,0,0,0
2020-04-03,757,15,104,3,0,0,0
2020-04-04,902,21,145,6,0,0,0
2020-04-05,998,22,96,1,0,0,0
2020-04-06,1097,24,99,2,0,0,0
2020-04-07,1211,22,114,-2,0,0,0
2020-04-08,1440,27,229,5,0,0,0
2020-04-09,1523,32,83,5,0,0,0
2020-04-10,1660,38,137,6,0,0,0
2020-04-11,1778,47,118,9,0,0,0
2020-04-12,1875,50,97,3,0,0,0
2020-04-13,1955,53,80,3,0,0,295
2020-04-14,2058,67,103,14,0,0,295
2020-04-15,2197,72,139,5,0,0,313
2020-04-16,2350,81,153,9,0,0,313
2020-04-17,2476,86,126,5,0,0,313
2020-04-18,2666,91,190,5,0,0,313
2020-04-19,2793,96,127,5,0,0,313
2020-04-20,2927,105,134,9,0,0,402
2020-04-21,3098,112,171,7,0,0,402
2020-04-22,3206,127,108,15,0,0,402
2020-04-23,3361,139,155,12,0,0,402
2020-04-24,3528,153,167,14,0,0,402
2020-04-25,3699,165,171,12,0,0,402
2020-04-26,3841,178,142,13,0,0,402
2020-04-27,3892,185,51,7,0,0,402
2020-04-28,3994,190,102,5,0,0,0
2020-04-29,4106,205,112,15,0,0,0
2020-04-30,4323,224,217,19,0,0,0
2020-05-01,4658,231,335,7,0,0,0
2020-05-02,4797,240,139,9,0,0,0
2020-05-03,5016,251,219,11,0,0,0
2020-05-04,5170,258,154,7,0,0,447
2020-05-05,5322,264,152,6,0,0,447
2020-05-06,5461,277,139,13,0,0,447
2020-05-07,5654,285,193,8,0,0,447
2020-05-08,5899,304,245,19,0,0,447
2020-05-09,6102,311,203,7,0,0,447
2020-05-10,6272,323,170,12,0,0,447
2020-05-11,6389,328,117,5,0,0,416
2020-05-12,6485,336,96,8,0,0,416
2020-05-13,6584,350,99,14,0,0,423
2020-05-14,6736,358,152,8,0,0,397
2020-05-15,6871,368,135,10,0,0,393
2020-05-16,7042,375,171,7,0,0,382
2020-05-17,7123,383,81,8,0,0,369
2020-05-18,7270,392,147,9,0,0,374
2020-05-19,7434,400,164,8,0,0,375
2020-05-20,7551,407,117,7,0,0,336
2020-05-21,7788,412,237,5,0,0,336
2020-05-22,7893,418,105,6,0,0,342
2020-05-23,7966,427,73,9,0,0,324
2020-05-24,7966,427,0,0,0,0,324
2020-05-25,8225,440,259,13,0,0,331
2020-05-26,8334,440,109,0,0,0,353
2020-05-27,8406,445,72,5,0,0,349
2020-05-28,8492,453,86,8,0,0,343
2020-05-29,8538,460,46,7,0,0,338
2020-05-30,8717,462,179,2,0,0,317
2020-05-31,8801,466,84,4,0,0,295
2020-06-01,8857,468,56,2,0,0,302
2020-06-02,8886,470,29,2,0,0,295
2020-06-03,9016,473,130,3,0,0,285
2020-06-04,9120,475,104,2,0,0,276
2020-06-05,9199,475,79,0,0,0,273
2020-06-06,9269,483,70,8,0,0,276
2020-06-07,9332,489,63,6,0,0,285
2020-06-08,9389,491,57,2,0,0,268
2020-06-09,9474,495,85,4,0,0,255
2020-06-10,9537,499,63,4,0,0,245
2020-06-11,9589,502,52,3,0,0,238
2020-06-12,9654,506,65,4,0,0,212
2020-06-13,9709,511,55,5,0,0,197
2020-06-14,9767,515,58,4,0,0,186
2020-06-15,9799,515,32,0,0,0,191
2020-06-16,9818,520,19,5,0,0,192
2020-06-17,9847,523,29,3,0,0,197
2020-06-18,9903,527,56,4,0,0,189
2020-06-19,9952,530,49,3,0,0,184
2020-06-20,9984,531,32,1,0,0,177
2020-06-21,10020,533,36,2,0,0,168
2020-06-22,10058,535,38,2,0,0,155
2020-06-23,10094,537,36,2,0,0,171
2020-06-24,10128,541,34,4,0,0,167
2020-06-25,10159,543,31,2,0,0,157
2020-06-26,10185,546,26,3,0,0,147
2020-06-27,10216,548,31,2,0,0,136
2020-06-28,10248,550,32,2,0,0,126
2020-06-29,10292,551,44,1,0,0,121
2020-06-30,10327,551,35,0,0,0,126
2020-07-01,10365,553,38,2,0,0,119
2020-07-02,10390,554,25,1,0,0,120
2020-07-03,10435,555,45,1,0,0,110
2020-07-04,10447,557,12,2,0,0,95
2020-07-05,10482,559,35,2,0,0,87
2020-07-06,10515,561,33,2,0,0,88
2020-07-07,10569,561,54,0,0,0,90
2020-07-08,10642,564,73,3,0,0,86
2020-07-09,10679,568,37,4,0,0,92
2020-07-10,10743,568,64,0,0,0,96
2020-07-11,10801,568,58,0,0,0,92
2020-07-12,10847,568,46,0,0,0,95
2020-07-13,10906,568,59,0,0,0,93
2020-07-14,10946,568,40,0,0,0,91
2020-07-15,11026,571,80,3,0,0,95
2020-07-16,11076,574,50,3,0,0,86
2020-07-17,11115,577,39,3,0,0,87
2020-07-18,11194,578,79,1,0,0,88
2020-07-19,11261,578,67,0,0,0,91
2020-07-20,11339,579,78,1,0,0,83
2020-07-21,11427,580,88,1,0,0,83
2020-07-22,11529,580,102,0,0,0,81
2020-07-23,11571,581,42,1,0,0,91
2020-07-24,11649,581,78,0,0,0,97
2020-07-25,11717,581,68,0,0,0,97
2020-07-26,11780,581,63,0,0,0,85
2020-07-27,11858,582,78,1,0,0,102
2020-07-28,11945,583,87,1,0,0,106
2020-07-29,11999,584,54,1,0,0,83
2020-07-30,12057,584,58,0,0,0,87
2020-07-31,12126,585,69,1,0,0,86
2020-08-01,12205,585,79,0,0,0,100
2020-08-02,12274,586,69,1,0,0,102
2020-08-03,12313,586,39,0,0,0,104
2020-08-04,12398,587,85,1,0,0,100
2020-08-05,12443,587,45,0,0,0,97
2020-08-06,12518,587,75,0,0,0,98
2020-08-07,12589,589,71,2,0,0,90
2020-08-08,12653,590,64,1,0,0,80
2020-08-09,12753,591,100,1,0,0,77
2020-08-10,12807,591,54,0,0,0,75
2020-08-11,12896,593,89,2,0,0,83
2020-08-12,12959,593,63,0,0,0,85
2020-08-13,13024,594,65,1,0,0,83
2020-08-14,13118,594,94,0,0,0,84
2020-08-15,13159,597,41,3,0,0,81
2020-08-16,13220,597,61,0,0,0,79
2020-08-17,13273,597,53,0,0,0,82
2020-08-18,13325,599,52,2,0,0,79
2020-08-19,13354,600,29,1,0,0,84
2020-08-20,13409,601,55,1,0,0,78
2020-08-21,13469,602,60,1,0,0,78
2020-08-22,13534,604,65,2,0,0,81
2020-08-23,13590,604,56,0,0,0,80
2020-08-24,13639,604,49,0,0,0,85
2020-08-25,13684,604,45,0,0,0,87
2020-08-26,13722,605,38,1,0,0,77
