"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-04,2,0,0,0,0,0,0
2020-03-05,9,0,7,0,0,0,0
2020-03-06,9,0,0,0,0,0,0
2020-03-07,14,0,5,0,0,0,0
2020-03-08,17,0,3,0,0,0,0
2020-03-09,18,0,1,0,0,0,0
2020-03-10,19,0,1,0,0,0,0
2020-03-11,28,2,9,2,0,0,0
2020-03-12,32,2,4,0,0,0,0
2020-03-13,50,2,18,0,0,0,0
2020-03-14,77,3,27,1,0,0,0
2020-03-15,116,4,39,1,0,0,0
2020-03-16,141,4,25,0,0,0,0
2020-03-17,186,6,45,2,0,0,0
2020-03-18,314,7,128,1,0,0,0
2020-03-19,390,8,76,1,0,0,0
2020-03-20,520,10,130,2,0,0,0
2020-03-21,658,12,138,2,158,158,0
2020-03-22,830,13,172,1,185,27,0
2020-03-23,1171,14,341,1,217,32,0
2020-03-24,1412,18,241,4,259,42,0
2020-03-25,1682,22,270,4,316,57,0
2020-03-26,2355,28,673,6,406,90,0
2020-03-27,2765,34,410,6,456,50,0
2020-03-28,3763,54,998,20,526,70,0
2020-03-29,4246,56,483,2,594,68,0
2020-03-30,5473,63,1227,7,652,58,0
2020-03-31,6338,77,865,14,823,171,0
2020-04-01,6955,87,617,10,949,126,0
2020-04-02,8010,128,1055,41,1123,174,0
2020-04-03,9585,163,1575,35,1287,164,0
2020-04-04,11111,191,1526,28,1462,175,0
2020-04-05,12151,218,1040,27,1572,110,0
2020-04-06,13324,236,1173,18,1682,110,0
2020-04-07,14747,296,1423,60,1999,317,0
2020-04-08,15455,309,708,13,2062,63,0
2020-04-09,16364,354,909,45,2268,206,0
2020-04-10,17531,390,1167,36,2487,219,0
2020-04-11,18494,438,963,48,2661,174,0
2020-04-12,19355,465,861,27,2772,111,0
2020-04-13,20601,483,1246,18,2833,61,0
2020-04-14,21367,537,766,54,3060,227,0
2020-04-15,22511,609,1144,72,3344,284,0
2020-04-16,22897,646,386,37,3460,116,0
2020-04-17,24119,699,1222,53,3665,205,0
2020-04-18,25269,754,1150,55,3842,177,0
2020-04-19,25996,781,727,27,3930,88,0
2020-04-20,26660,806,664,25,4010,80,0
2020-04-21,27495,856,835,50,4235,225,0
2020-04-22,28309,910,814,54,4469,234,0
2020-04-23,28832,979,523,69,4693,224,0
2020-04-24,30174,1031,1342,52,4888,195,0
2020-04-25,30839,1075,665,44,5045,157,0
2020-04-26,31528,1094,689,19,5155,110,0
2020-04-27,32138,1101,610,7,5211,56,0
2020-04-28,32846,1154,708,53,5266,55,0
2020-04-29,33193,1240,347,86,5624,358,0
2020-04-30,33690,1290,497,50,5795,171,0
2020-05-01,34728,1314,1038,24,5795,0,0
2020-05-02,35463,1388,735,74,5945,150,0
2020-05-03,36078,1403,615,15,6244,299,0
2020-05-04,36897,1423,819,20,6329,85,0
2020-05-05,37439,1536,542,113,6546,217,0
2020-05-06,38002,1605,563,69,6776,230,0
2020-05-07,38828,1667,826,62,6990,214,0
2020-05-08,39199,1738,371,71,7157,167,0
2020-05-09,40001,1785,802,47,7325,168,0
2020-05-10,40596,1791,595,6,7404,79,0
2020-05-11,40982,1805,386,14,7458,54,0
2020-05-12,41923,1849,941,44,7654,196,0
2020-05-13,42402,1898,479,49,7835,181,0
2020-05-14,43210,1948,808,50,7993,158,0
2020-05-15,43210,1991,0,43,7993,0,0
2020-05-16,44811,2040,1601,49,8393,400,0
2020-05-17,45588,2049,777,9,8478,85,0
2020-05-18,46442,2073,854,24,8553,75,0
2020-05-19,46944,2129,502,56,8744,191,0
2020-05-20,47471,2173,527,44,8934,190,0
2020-05-21,48675,2222,1204,49,9200,266,0
2020-05-22,49451,2268,776,46,9372,172,0
2020-05-23,50127,2312,676,44,9567,195,0
2020-05-24,50867,2316,740,4,9638,71,0
2020-05-25,51746,2331,879,15,9681,43,0
2020-05-26,52255,2338,509,7,9740,59,0
