"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-04,1,0,0,0,0,0,0
2020-03-05,1,0,0,0,0,0,0
2020-03-06,5,0,4,0,0,0,0
2020-03-07,8,0,3,0,0,0,0
2020-03-08,8,0,0,0,0,0,0
2020-03-09,12,0,4,0,0,0,0
2020-03-10,13,0,1,0,0,0,0
2020-03-11,21,0,8,0,0,0,0
2020-03-12,23,0,2,0,0,0,0
2020-03-13,39,0,16,0,0,0,0
2020-03-14,51,0,12,0,0,0,0
2020-03-15,56,0,5,0,0,0,0
2020-03-16,57,0,1,0,0,0,0
2020-03-17,64,1,7,1,0,0,0
2020-03-18,83,2,19,1,0,0,0
2020-03-19,143,3,60,1,0,0,0
2020-03-20,194,5,51,2,0,0,0
2020-03-21,304,5,110,0,0,0,0
2020-03-22,334,5,30,0,0,0,0
2020-03-23,352,8,18,3,0,0,0
2020-03-24,410,9,58,1,0,0,0
2020-03-25,974,12,564,3,0,0,0
2020-03-26,1396,18,422,6,0,0,0
2020-03-27,1731,23,335,5,0,0,0
2020-03-28,2052,27,321,4,0,0,0
2020-03-29,2552,34,500,7,0,0,0
2020-03-30,2877,34,325,0,0,0,0
2020-03-31,3266,41,389,7,0,0,196
2020-04-01,3997,58,731,17,0,0,196
2020-04-02,4669,70,672,12,0,0,196
2020-04-03,5330,90,661,20,0,0,196
2020-04-04,6110,105,780,15,0,0,196
2020-04-05,6812,127,702,22,0,0,827
2020-04-06,7276,140,464,13,0,0,1153
2020-04-07,8262,154,986,14,0,0,1252
2020-04-08,9353,177,1091,23,0,0,1491
2020-04-09,10230,199,877,22,0,0,1439
2020-04-10,11671,226,1441,27,0,0,1532
2020-04-11,12561,254,890,28,0,0,1514
2020-04-12,13484,271,923,17,0,0,1338
2020-04-13,13906,287,422,16,0,0,1176
2020-04-14,14624,318,718,31,0,0,1409
2020-04-15,15492,364,868,46,0,0,1538
2020-04-16,16455,393,963,29,0,0,1459
2020-04-17,17371,428,916,35,0,0,1522
2020-04-18,18260,453,889,25,0,0,1321
2020-04-19,18923,477,663,24,0,0,1471
2020-04-20,19458,495,535,18,0,0,1411
2020-04-21,20196,517,738,22,0,0,1419
2020-04-22,21069,543,873,26,0,0,1678
2020-04-23,21944,561,875,18,0,0,1649
2020-04-24,22806,593,862,32,0,0,1674
2020-04-25,23773,623,967,30,0,0,1597
2020-04-26,24631,648,858,25,0,0,1542
2020-04-27,25297,663,666,15,0,0,1563
2020-04-28,26171,690,874,27,0,0,1682
2020-04-29,27054,732,883,42,0,0,1702
2020-04-30,28087,782,1033,50,0,0,1686
2020-05-01,29229,816,1142,34,0,0,1778
2020-05-02,30522,847,1293,31,0,0,1725
2020-05-03,31548,867,1026,20,0,0,1540
2020-05-04,32332,884,784,17,0,0,1533
2020-05-05,33369,906,1037,22,0,0,1888
2020-05-06,34422,948,1053,42,0,0,1812
2020-05-07,35390,973,968,25,0,0,1750
2020-05-08,36609,1004,1219,31,0,0,1734
2020-05-09,37860,1049,1251,45,0,0,1735
2020-05-10,38869,1088,1009,39,0,0,1626
2020-05-11,39869,1100,1000,12,0,0,1525
2020-05-12,41048,1133,1179,33,0,0,1725
2020-05-13,42403,1158,1355,25,0,0,1676
2020-05-14,43851,1216,1448,58,0,0,1648
2020-05-15,45198,1272,1347,56,0,0,1716
2020-05-16,46999,1305,1801,33,0,0,1791
2020-05-17,47784,1336,785,31,0,0,1512
2020-05-18,48693,1347,909,11,0,0,1551
2020-05-19,49912,1369,1219,22,0,0,1732
2020-05-20,51323,1419,1411,50,0,0,1791
2020-05-21,52268,1440,945,21,0,0,1680
2020-05-22,53449,1480,1181,40,0,0,1578
2020-05-23,54509,1506,1060,26,0,0,1688
2020-05-24,55348,1506,839,0,0,0,1572
2020-05-25,55971,1527,623,21,0,0,1511
2020-05-26,56560,1536,589,9,0,0,1534
2020-05-27,57921,1562,1361,26,0,0,1645
2020-05-28,59776,1601,1855,39,0,0,1692
2020-05-29,61006,1626,1230,25,0,0,1701
2020-05-30,62338,1626,1332,0,0,0,1752
2020-05-31,64287,1672,1949,46,0,0,1684
2020-06-01,64880,1678,593,6,0,0,1756
2020-06-02,66568,1698,1688,20,0,0,1773
2020-06-03,68271,1734,1703,36,0,0,1487
2020-06-04,69920,1767,1649,33,0,0,1796
2020-06-05,71613,1788,1693,21,0,0,1855
2020-06-06,73553,1819,1940,31,0,0,1822
2020-06-07,74978,1830,1425,11,0,0,1878
2020-06-08,75616,1830,638,0,0,0,1935
2020-06-09,77253,1853,1637,23,0,0,2056
2020-06-10,79757,1885,2504,32,0,0,2153
2020-06-11,81583,1920,1826,35,0,0,2008
2020-06-12,83680,1939,2097,19,0,0,2166
2020-06-13,86011,1957,2331,18,0,0,2242
2020-06-14,87854,1976,1843,19,0,0,2287
2020-06-15,89108,1983,1254,7,0,0,2326
2020-06-16,93206,2029,4098,46,0,0,2518
2020-06-17,96335,2062,3129,33,0,0,2793
2020-06-18,99851,2105,3516,43,0,0,2947
2020-06-19,103305,2140,3454,35,0,0,3148
2020-06-20,107735,2165,4430,25,0,0,3247
2020-06-21,111601,2182,3866,17,0,0,3409
2020-06-22,114881,2192,3280,10,0,0,3711
2020-06-23,120370,2220,5489,28,0,0,4092
2020-06-24,125921,2249,5551,29,0,0,4389
2020-06-25,131917,2296,5996,47,0,0,4739
2020-06-26,137624,2324,5707,28,0,0,5102
2020-06-27,143371,2366,5747,42,0,0,5523
2020-06-28,148728,2393,5357,27,0,0,5497
2020-06-29,153011,2403,4283,10,0,0,5913
2020-06-30,159986,2424,6975,21,0,0,6533
2020-07-01,168062,2481,8076,57,0,0,6904
2020-07-02,175977,2525,7915,44,0,0,7382
2020-07-03,183532,2575,7555,50,0,0,7652
2020-07-04,191790,2608,8258,33,0,0,7890
2020-07-05,195239,2637,3449,29,0,0,8181
2020-07-06,200557,2655,5318,18,0,0,8698
2020-07-07,210585,2715,10028,60,0,0,9286
2020-07-08,220564,2813,9979,98,0,0,9610
2020-07-09,230346,2918,9782,105,0,0,9689
2020-07-10,240111,3013,9765,95,0,0,10002
2020-07-11,250462,3112,10351,99,0,0,10083
2020-07-12,258658,3192,8196,80,0,0,10410
2020-07-13,264313,3235,5655,43,0,0,10405
2020-07-14,275058,3322,10745,87,0,0,10569
