"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-04,53,0,0,0,0,0,0
2020-03-05,53,0,0,0,0,0,0
2020-03-06,60,0,7,0,0,0,0
2020-03-07,69,0,9,0,0,0,0
2020-03-08,88,0,19,0,0,0,0
2020-03-09,114,0,26,0,0,0,0
2020-03-10,133,0,19,0,0,0,0
2020-03-11,157,0,24,0,0,0,0
2020-03-12,202,4,45,4,0,0,0
2020-03-13,202,4,0,0,0,0,0
2020-03-14,252,5,50,1,0,0,0
2020-03-15,293,5,41,0,0,0,0
2020-03-16,335,6,42,1,0,0,0
2020-03-17,483,11,148,5,0,0,0
2020-03-18,611,13,128,2,0,0,0
2020-03-19,924,18,313,5,0,0,0
2020-03-20,1063,20,139,2,0,0,0
2020-03-21,1279,24,216,4,0,0,0
2020-03-22,1536,27,257,3,0,0,0
2020-03-23,1733,27,197,0,0,0,0
2020-03-24,2102,40,369,13,0,0,0
2020-03-25,2355,53,253,13,0,0,0
2020-03-26,3006,65,651,12,0,0,0
2020-03-27,3879,78,873,13,0,0,746
2020-03-28,4643,101,764,23,0,0,1034
2020-03-29,5708,123,1065,22,0,0,1034
2020-03-30,6447,133,739,10,0,0,1432
2020-03-31,7482,153,1035,20,0,0,1617
2020-04-01,8155,171,673,18,0,0,1855
2020-04-02,9191,203,1036,32,0,0,1922
2020-04-03,10701,237,1510,34,0,0,2188
2020-04-04,12026,276,1325,39,0,0,2300
2020-04-05,13438,319,1412,43,0,0,2398
2020-04-06,14336,343,898,24,0,0,2509
2020-04-07,15865,374,1529,31,0,0,2611
2020-04-08,16957,442,1092,68,0,0,2714
2020-04-09,18309,492,1352,50,0,0,2825
2020-04-10,19472,541,1163,49,0,0,2897
2020-04-11,20615,609,1143,68,0,0,5236
2020-04-12,21794,651,1179,42,0,0,5234
2020-04-13,22348,687,554,36,0,0,3015
2020-04-14,23338,758,990,71,0,0,5163
2020-04-15,24424,821,1086,63,0,0,5163
2020-04-16,26182,890,1758,69,0,0,5031
2020-04-17,27528,985,1346,95,0,0,4892
2020-04-18,28963,1072,1435,87,0,0,4936
2020-04-19,30333,1166,1370,94,0,0,4731
2020-04-20,30978,1208,645,42,0,0,4674
2020-04-21,33261,1268,2283,60,0,0,4886
2020-04-22,35396,1354,2135,86,0,0,4984
2020-04-23,37369,1469,1973,115,0,0,4929
2020-04-24,39254,1562,1885,93,0,0,4880
2020-04-25,41137,1651,1883,89,0,0,4847
2020-04-26,42164,1710,1027,59,0,0,4928
2020-04-27,43464,1755,1300,45,0,0,4878
2020-04-28,45031,1809,1567,54,0,0,4983
2020-04-29,46500,1887,1469,78,0,0,5011
2020-04-30,48917,1982,2417,95,0,0,4981
2020-05-01,50442,2073,1525,91,0,0,4706
2020-05-02,52197,2171,1755,98,0,0,4722
2020-05-03,53616,2215,1419,44,0,0,4734
2020-05-04,54937,2254,1321,39,0,0,4616
2020-05-05,56212,2317,1275,63,0,0,4622
2020-05-06,58815,2412,2603,95,0,0,4681
2020-05-07,60614,2504,1799,92,0,0,4560
2020-05-08,62512,2585,1898,81,0,0,4514
2020-05-09,64561,2678,2049,93,0,0,4538
2020-05-10,66680,2745,2119,67,0,0,4555
2020-05-11,67939,2770,1259,25,0,0,4549
2020-05-12,69382,2847,1443,77,0,0,4544
2020-05-13,71141,2934,1759,87,0,0,4545
2020-05-14,73164,3032,2023,98,0,0,4655
2020-05-15,74936,3108,1772,76,0,0,4519
2020-05-16,76793,3204,1857,96,0,0,4424
2020-05-17,78839,3261,2046,57,0,0,4291
2020-05-18,80430,3302,1591,41,0,0,4391
2020-05-19,81795,3334,1365,32,0,0,4363
2020-05-20,84057,3436,2262,102,0,0,4681
2020-05-21,86197,3542,2140,106,0,0,4735
2020-05-22,88444,3630,2247,88,0,0,4762
2020-05-23,90631,3708,2187,78,0,0,4342
2020-05-24,92710,3774,2079,66,0,0,4300
2020-05-25,94558,3795,1848,21,0,0,4306
2020-05-26,96733,3814,2175,19,0,0,4404
2020-05-27,98980,3884,2247,70,0,0,4544
2020-05-28,101697,3973,2717,89,0,0,4529
2020-05-29,103886,4068,2189,95,0,0,4414
2020-05-30,106878,4156,2992,88,0,0,4215
2020-05-31,110583,4213,3705,57,0,0,4331
2020-06-01,113006,4251,2423,38,0,0,4258
2020-06-02,115310,4286,2304,35,0,0,4393
2020-06-03,117687,4361,2377,75,0,0,4458
2020-06-04,119807,4422,2120,61,0,0,4455
2020-06-05,122901,4485,3094,63,0,0,4625
2020-06-06,126016,4559,3115,74,0,0,4526
2020-06-07,128812,4626,2796,67,0,0,4525
2020-06-08,131319,4653,2507,27,0,0,4506
2020-06-09,133489,4697,2170,44,0,0,4583
2020-06-10,136191,4776,2702,79,0,0,4719
2020-06-11,139281,4881,3090,105,0,0,4534
2020-06-12,141983,4943,2702,62,0,0,4480
