"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-02-27,0,0,0,0,0,0,0
2020-02-28,0,0,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0
2020-03-08,2,0,2,0,0,0,0
2020-03-09,3,0,1,0,0,0,0
2020-03-10,8,0,5,0,0,0,0
2020-03-11,9,0,1,0,0,0,0
2020-03-12,17,0,8,0,0,0,0
2020-03-13,30,0,13,0,0,0,0
2020-03-14,30,0,0,0,0,0,0
2020-03-15,45,1,15,1,0,0,0
2020-03-16,51,1,6,0,0,0,0
2020-03-17,67,1,16,0,0,0,0
2020-03-18,77,1,10,0,0,0,0
2020-03-19,94,2,17,1,0,0,0
2020-03-20,114,2,20,0,0,0,0
2020-03-21,152,2,38,0,25,25,0
2020-03-22,219,3,67,1,32,7,0
2020-03-23,254,6,35,3,38,6,0
2020-03-24,290,7,36,1,45,7,0
2020-03-25,391,9,101,2,59,14,0
2020-03-26,460,13,69,4,65,6,0
2020-03-27,604,14,144,1,83,18,0
2020-03-28,739,17,135,3,99,16,0
2020-03-29,890,22,151,5,112,13,0
2020-03-30,1020,25,130,3,136,24,0
2020-03-31,1250,27,230,2,165,29,0
2020-04-01,1484,34,234,7,305,140,0
2020-04-02,1706,41,222,7,305,0,246
2020-04-03,2012,46,306,5,312,7,0
2020-04-04,2407,52,395,6,390,78,0
2020-04-05,2637,51,230,-1,431,41,0
2020-04-06,2878,54,241,3,497,66,0
2020-04-07,3333,63,455,9,563,66,0
2020-04-08,3645,75,312,12,615,52,0
2020-04-09,4042,109,397,34,685,70,669
2020-04-10,4509,121,467,12,772,87,1238
2020-04-11,5077,130,568,9,0,-772,1252
2020-04-12,5274,141,197,11,0,0,751
2020-04-13,5747,149,473,8,0,0,1238
2020-04-14,6171,154,424,5,0,0,1282
2020-04-15,6500,195,329,41,1048,1048,1298
2020-04-16,6889,208,389,13,1114,66,1337
2020-04-17,7491,231,602,23,1221,107,1308
2020-04-18,8053,258,562,27,1296,75,1307
2020-04-19,8537,277,484,19,1422,126,1319
2020-04-20,8990,300,453,23,1500,78,1296
2020-04-21,9630,324,640,24,1581,81,1331
2020-04-22,10266,349,636,25,1659,78,1374
2020-04-23,10998,372,732,23,1753,94,1379
2020-04-24,11594,410,596,38,1837,84,1399
2020-04-25,12366,436,772,26,1942,105,1405
2020-04-26,12970,448,604,12,2014,72,1436
2020-04-27,13535,458,565,10,3298,1284,1455
2020-04-28,14339,492,804,34,3422,124,1508
2020-04-29,14961,522,622,30,3608,186,1566
2020-04-30,15846,552,885,30,3654,46,1550
2020-05-01,16901,581,1055,29,3654,0,1431
2020-05-02,17731,616,830,35,3738,84,1426
2020-05-03,18671,660,940,44,3910,172,1413
2020-05-04,19492,684,821,24,4010,100,1463
2020-05-05,20256,713,764,29,4113,103,1496
2020-05-06,20256,713,0,0,4113,0,1496
2020-05-07,21570,769,1314,56,4438,325,1613
2020-05-08,22342,812,772,43,4622,184,1625
2020-05-09,23196,827,854,15,4717,95,1593
2020-05-10,24081,839,885,12,4756,39,1555
2020-05-11,25070,850,989,11,4777,21,1504
2020-05-12,25800,891,730,41,4929,152,1529
2020-05-13,26746,927,946,36,5080,151,1526
2020-05-14,27813,955,1067,28,5211,131,1533
2020-05-15,28672,977,859,22,5316,105,1511
2020-05-16,29683,1002,1011,25,5414,98,1505
2020-05-17,30388,1009,705,7,5517,103,1524
2020-05-18,31140,1014,752,5,5609,92,1502
2020-05-19,32145,1041,1005,27,5768,159,1497
2020-05-20,32908,1074,763,33,6059,291,1536
2020-05-21,34137,1099,1229,25,6269,210,1491
2020-05-22,34950,1136,813,37,6422,153,1459
2020-05-23,35749,1159,799,23,6431,9,1384
2020-05-24,36244,1171,495,12,6453,22,1351
2020-05-25,37727,1208,1483,37,6521,68,1376
2020-05-26,39342,1236,1615,28,6630,109,1403
2020-05-27,40249,1281,907,45,6826,196,1459
2020-05-28,41401,1338,1152,57,6974,148,1502
2020-05-29,42533,1358,1132,20,7172,198,1524
2020-05-30,43611,1370,1078,12,7216,44,1471
2020-05-31,44607,1375,996,5,7326,110,1458
2020-06-01,45398,1392,791,17,7326,0,1371
2020-06-02,46239,1407,841,15,7373,47,1362
2020-06-03,46905,1428,666,21,7476,103,1311
2020-06-04,47856,1445,951,17,7550,74,1266
2020-06-05,48532,1453,676,8,7597,47,1205
2020-06-06,49397,1460,865,7,7553,-44,1171
2020-06-07,50681,1472,1284,12,7724,171,1186
2020-06-08,51251,1477,570,5,7730,6,1173
2020-06-09,51738,1496,487,19,7846,116,1169
2020-06-10,52177,1514,439,18,7981,135,1155
2020-06-11,52647,1520,470,6,7964,-17,1069
2020-06-12,53211,1534,564,14,8028,64,1026
2020-06-13,53869,1541,658,7,8090,62,959
2020-06-14,54506,1546,637,5,8136,46,958
2020-06-15,54886,1552,380,6,8132,-4,902
2020-06-16,55331,1570,445,18,8245,113,904
2020-06-17,55775,1583,444,13,8367,122,938
2020-06-18,56238,1586,463,3,8350,-17,857
2020-06-19,56793,1602,555,16,8425,75,862
2020-06-20,57443,1607,650,5,8487,62,880
2020-06-21,57994,1611,551,4,8509,22,863
2020-06-22,58465,1620,471,9,8511,2,848
2020-06-23,58994,1645,529,25,8572,61,847
2020-06-24,59514,1661,520,16,8651,79,886
2020-06-25,59946,1675,432,14,8672,21,854
2020-06-26,60570,1700,624,25,8722,50,854
2020-06-27,61247,1724,677,24,8787,65,819
2020-06-28,61736,1732,489,8,8823,36,818
2020-06-29,62189,1740,453,8,8823,0,796
2020-06-30,62787,1763,598,23,8982,159,902
2020-07-01,63203,1786,416,23,9023,41,892
2020-07-02,63735,1816,532,30,9384,361,888
2020-07-03,64393,1845,658,29,9529,145,818
2020-07-04,65109,1849,716,4,9549,20,808
2020-07-05,65748,1853,639,4,9576,27,792
2020-07-06,66102,1853,354,0,9592,16,783
2020-07-07,66740,1881,638,28,9815,223,902
2020-07-08,67375,1905,635,24,9982,167,971
2020-07-09,67988,1937,613,32,10021,39,956
2020-07-10,68931,1958,943,21,10195,174,1006
2020-07-11,69782,1962,851,4,10291,96,1020
2020-07-12,70670,1966,888,4,10355,64,1045
2020-07-13,71642,1968,972,2,10459,104,1129
2020-07-14,72443,1977,801,9,10550,91,1127
2020-07-15,73527,1992,1084,15,10608,58,1081
2020-07-16,74431,2007,904,15,10778,170,1134
2020-07-17,75433,2013,1002,6,11054,276,1171
2020-07-18,76373,2025,940,12,11142,88,1166
2020-07-19,77430,2027,1057,2,11203,61,1186
2020-07-20,78375,2031,945,4,11265,62,1158
2020-07-21,79371,2048,996,17,11424,159,1189
2020-07-22,80393,2051,1022,3,11488,64,1157
2020-07-23,81237,2054,844,3,11697,209,1218
2020-07-24,82364,2067,1127,13,11826,129,1250
2020-07-25,83609,2075,1245,8,12001,175,1201
2020-07-26,84567,2078,958,3,12056,55,1174
2020-07-27,86072,2082,1505,4,12140,84,1200
2020-07-28,86994,2095,922,13,12844,704,1294
2020-07-29,87993,2125,999,30,13000,156,1350
2020-07-30,88904,2141,911,16,13085,85,1357
2020-07-31,89888,2174,984,33,13271,186,1334
2020-08-01,90801,2215,913,41,13263,-8,1256
2020-08-02,91782,2218,981,3,13280,17,1172
2020-08-03,93106,2218,1324,0,13460,180,1205
2020-08-04,94251,2244,1145,26,13640,180,1255
2020-08-05,95049,2274,798,30,13826,186,1304
2020-08-06,95867,2299,818,25,13984,158,1349
2020-08-07,97882,2317,2015,18,14097,113,1372
2020-08-08,99189,2322,1307,5,14101,4,1258
2020-08-09,100086,2326,897,4,14123,22,1200
2020-08-10,100749,2327,663,1,14212,89,1251
2020-08-11,101745,2344,996,17,14445,233,1293
2020-08-12,102521,2352,776,8,14528,83,1281
2020-08-13,103622,2363,1101,11,14647,119,1258
2020-08-14,104838,2370,1216,7,14776,129,1299
2020-08-15,105750,2381,912,11,14965,189,1271
2020-08-16,106687,2381,937,0,14967,2,1184
2020-08-17,107421,2385,734,4,15000,33,1173
2020-08-18,108282,2396,861,11,15163,163,1253
2020-08-19,109019,2410,737,14,15232,69,1243
2020-08-20,109882,2427,863,17,15357,125,1266
2020-08-21,110860,2436,978,9,15482,125,1233
2020-08-22,112072,2443,1212,7,15507,25,1154
2020-08-23,112966,2467,894,24,15598,91,1155
2020-08-24,113630,2471,664,4,15609,11,1127
2020-08-25,114635,2494,1005,23,15755,146,1174
2020-08-26,115458,2515,823,21,15852,97,1170
2020-08-27,115458,2515,0,0,15938,86,1174
2020-08-28,117592,2550,2134,35,15967,29,1101
2020-08-29,118809,2568,1217,18,16058,91,1101
2020-08-30,119747,2569,938,1,16089,31,1090
2020-08-31,120594,2580,847,11,16167,78,1082
2020-09-01,121615,2612,1021,32,16238,71,1039
2020-09-02,122542,2641,927,29,16433,195,1114
2020-09-03,123668,2652,1126,11,16525,92,1130
2020-09-04,124779,2662,1111,10,16593,68,1101
2020-09-05,125727,2677,948,15,16734,141,1098
2020-09-06,126926,2678,1199,1,16766,32,1083
2020-09-07,127571,2684,645,6,16803,37,1061
2020-09-08,128407,2686,836,2,16831,28,1051
2020-09-09,129289,2697,882,11,17039,208,1072
2020-09-10,130525,2708,1236,11,17157,118,1096
2020-09-11,131640,2711,1115,3,17263,106,1120
2020-09-12,132940,2722,1300,11,17271,8,995
2020-09-13,133814,2724,874,2,17322,51,1012
2020-09-14,134571,2743,757,19,17367,45,1006
2020-09-15,135514,2839,943,96,17464,97,1015
2020-09-16,136359,2884,845,45,17563,99,1027
2020-09-17,137460,2920,1101,36,17666,103,995
2020-09-18,138702,2949,1242,29,17737,71,945
2020-09-19,139655,2990,953,41,17808,71,960
2020-09-20,140511,3015,856,25,17819,11,939
2020-09-21,141138,3021,627,6,17898,79,995
2020-09-22,142010,3060,872,39,17919,21,940
2020-09-23,142590,3089,580,29,17954,35,916
2020-09-24,143492,3113,902,24,18081,127,982
2020-09-25,144433,3136,941,23,18150,69,965
2020-09-26,145408,3144,975,8,18179,29,924
2020-09-27,146144,3159,736,15,18311,132,868
