"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","point",NA,22883
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.01,21840
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.025,22026
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.05,22203
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.1,22377
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.15,22459
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.2,22506
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.25,22563
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.3,22625
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.35,22692
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.4,22751
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.45,22818
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.5,22883
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.55,22947
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.6,23030
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.65,23105
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.7,23182
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.75,23258
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.8,23361
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.85,23485
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.9,23647
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.95,23912
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.975,24177
"2020-06-07","1 wk ahead cum case",2020-06-13,"01","quantile",0.99,24407
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","point",NA,25746
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.01,23316
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.025,23657
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.05,23987
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.1,24220
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.15,24418
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.2,24577
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.25,24770
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.3,24957
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.35,25149
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.4,25353
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.45,25548
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.5,25746
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.55,25979
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.6,26186
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.65,26444
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.7,26682
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.75,26952
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.8,27320
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.85,27710
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.9,28065
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.95,28801
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.975,29487
"2020-06-07","2 wk ahead cum case",2020-06-20,"01","quantile",0.99,30810
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","point",NA,29116
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.01,24488
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.025,25007
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.05,25314
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.1,25681
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.15,25955
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.2,26306
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.25,26782
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.3,27250
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.35,27758
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.4,28171
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.45,28672
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.5,29116
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.55,29575
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.6,29999
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.65,30406
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.7,30884
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.75,31472
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.8,32190
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.85,32795
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.9,33498
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.95,34598
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.975,36132
"2020-06-07","3 wk ahead cum case",2020-06-27,"01","quantile",0.99,39135
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","point",NA,33091
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.01,24983
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.025,25721
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.05,26109
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.1,26665
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.15,27154
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.2,27711
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.25,28405
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.3,29380
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.35,30276
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.4,31391
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.45,32230
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.5,33091
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.55,33955
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.6,34889
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.65,35683
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.7,36401
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.75,37126
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.8,37892
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.85,38669
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.9,39846
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.95,42712
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.975,46417
"2020-06-07","4 wk ahead cum case",2020-07-04,"01","quantile",0.99,53228
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","point",NA,2874
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.01,1859
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.025,2024
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.05,2200
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.1,2377
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.15,2456
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.2,2503
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.25,2556
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.3,2614
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.35,2686
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.4,2743
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.45,2805
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.5,2874
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.55,2934
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.6,3012
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.65,3085
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.7,3160
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.75,3233
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.8,3337
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.85,3462
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.9,3616
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.95,3883
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.975,4128
"2020-06-07","1 wk ahead inc case",2020-06-13,"01","quantile",0.99,4361
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","point",NA,2766
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.01,952
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.025,1231
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.05,1529
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.1,1725
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.15,1832
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.2,1932
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.25,2042
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.3,2171
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.35,2313
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.4,2458
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.45,2629
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.5,2766
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.55,2956
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.6,3142
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.65,3319
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.7,3530
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.75,3799
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.8,4107
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.85,4390
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.9,4799
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.95,5419
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.975,5997
"2020-06-07","2 wk ahead inc case",2020-06-20,"01","quantile",0.99,7203
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","point",NA,2989
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.01,699
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.025,956
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.05,1158
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.1,1291
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.15,1425
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.2,1538
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.25,1704
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.3,1888
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.35,2152
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.4,2429
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.45,2708
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.5,2989
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.55,3265
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.6,3559
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.65,3890
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.7,4302
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.75,4751
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.8,5118
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.85,5635
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.9,6224
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.95,7227
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.975,8171
"2020-06-07","3 wk ahead inc case",2020-06-27,"01","quantile",0.99,10113
"2020-06-07","4 wk ahead inc case",2020-07-04,"01","point",NA,3158
"2020-06-07","4 wk ahead inc case",2020-07-04,"01","quantile",0.01,340
"2020-06-07","4 wk ahead inc case",2020-07-04,"01","quantile",0.025,588
